"","model","target","theta","lambda","rmse"
"1",1,1,8,0.5,0.371682575719122
"2",1,2,6,0.1,0.239030230892842
"3",1,3,2,0,0.304978894272904
"4",1,4,6,0.1,0.188097177724203
"5",1,5,6,0.2,0.213262078224758
"6",2,1,6,0.2,0.265424742332029
"7",2,2,8,0.2,0.167730104807883
"8",2,3,2,0.05,0.182431275213706
"9",2,4,8,0.05,0.203644803702586
"10",2,5,8,0.1,0.279326738309837
"11",3,1,2,0.1,0.432868718452779
"12",3,2,8,0.2,0.256837253524648
"13",3,3,6,0.2,0.386387767434028
"14",3,4,8,0.05,0.17122288070731
"15",3,5,4,0.05,0.280321347175793
"16",4,1,3,0.01,0.159273920853678
"17",4,2,8,0.1,0.247189937442605
"18",4,3,0,0,0.254650423165961
"19",4,4,8,0.2,0.208546391614343
"20",4,5,6,0.1,0.196204767191582
"21",5,1,1,0.01,0.202796016542954
"22",5,2,8,0.1,0.172914322501165
"23",5,3,8,0,0.193176546595969
"24",5,4,8,0.2,0.153063023786393
"25",5,5,8,0.2,0.15561903683714
"26",6,1,8,2,0.345775337067969
"27",6,2,2,0.05,0.344496825214232
"28",6,3,6,0.2,0.274572785627248
"29",6,4,4,0.01,0.177004803832833
"30",6,5,4,0.1,0.227486291993544
"31",7,1,8,0.1,0.217377552820728
"32",7,2,8,0.1,0.195709658260446
"33",7,3,4,0.05,0.312497568018635
"34",7,4,8,0.1,0.162782516554765
"35",7,5,8,0.1,0.182806548486878
"36",8,1,8,0.5,0.278647458440863
"37",8,2,2,0.01,0.267498511122694
"38",8,3,8,0.2,0.266804712667581
"39",8,4,8,0.2,0.172826972189727
"40",8,5,6,0.2,0.199515587591295
"41",9,1,8,0.1,0.228155386425942
"42",9,2,8,0.1,0.146650650554731
"43",9,3,8,0.05,0.158454406355771
"44",9,4,6,0.2,0.158229727041456
"45",9,5,8,0.05,0.148692175858454
"46",10,1,0.5,0.01,0.355847909558899
"47",10,2,8,0.1,0.167044138629158
"48",10,3,8,0.1,0.172107832124116
"49",10,4,8,0.01,0.139714326502906
"50",10,5,8,0.1,0.133812068850302
"51",11,1,8,0.2,0.210918000480677
"52",11,2,8,0.1,0.206531208847347
"53",11,3,8,0.1,0.229409272973426
"54",11,4,8,0.1,0.136295428935918
"55",11,5,8,0.2,0.180470544553382
"56",12,1,4,0.2,0.315597732538284
"57",12,2,8,0.2,0.292787991376637
"58",12,3,8,0.2,0.367997326516639
"59",12,4,8,0.1,0.163052147816615
"60",12,5,6,0.1,0.216602561612977
"61",13,1,8,5,0.206101459801835
"62",13,2,8,0.1,0.253945281057602
"63",13,3,4,0.2,0.242645975994248
"64",13,4,8,0.1,0.161269766447878
"65",13,5,8,0.1,0.179957248201958
"66",14,1,8,0.2,0.215622388399307
"67",14,2,8,0.05,0.196399887219546
"68",14,3,2,0.01,0.17167065221313
"69",14,4,8,0.01,0.170602684225934
"70",14,5,8,0.2,0.212136199348457
"71",15,1,0,0,0.180874114699713
"72",15,2,8,0.5,0.323173323950715
"73",15,3,8,0.2,0.233946846000864
"74",15,4,8,0.2,0.251181889937637
"75",15,5,8,0.2,0.195739944089888
"76",16,1,8,0.1,0.177293289643951
"77",16,2,8,0.2,0.285714563661484
"78",16,3,8,0.2,0.18994837164632
