"","model","target","theta","lambda","rmse"
"1",1,1,8,0.5,0.377072579833768
"2",1,2,4,0.05,0.240048524793191
"3",1,3,2,0,0.304978894272904
"4",1,4,6,0.1,0.185419447388624
"5",1,5,6,0.1,0.213971201981401
"6",2,1,6,0.1,0.265581755251092
"7",2,2,8,0.1,0.168087327799057
"8",2,3,2,0.05,0.184170803583606
"9",2,4,8,0.05,0.203533212042659
"10",2,5,8,0.05,0.280067603971372
"11",3,1,8,1,0.433173095039193
"12",3,2,6,0.1,0.25722187453997
"13",3,3,8,0.2,0.386953107420985
"14",3,4,8,0.05,0.172303901370978
"15",3,5,4,0.05,0.279997598890216
"16",4,1,3,0.01,0.159267755265609
"17",4,2,8,0.05,0.250622846198274
"18",4,3,0,0,0.254650423165961
"19",4,4,8,0.2,0.209381539606123
"20",4,5,6,0.1,0.196577094976146
"21",5,1,0.5,0.01,0.202336912829538
"22",5,2,8,0.2,0.176269226213102
"23",5,3,8,0,0.193176546595969
"24",5,4,8,0.1,0.154128910851207
"25",5,5,8,0.1,0.155759557370836
"26",6,1,8,2,0.347496787453783
"27",6,2,2,0.05,0.344204181004331
"28",6,3,8,0.1,0.277120508733262
"29",6,4,4,0,0.177186604324379
"30",6,5,4,0.1,0.227697924848646
"31",7,1,4,0.01,0.219617850318037
"32",7,2,8,0.2,0.197776129071922
"33",7,3,4,0.05,0.31307086898521
"34",7,4,8,0.1,0.164292482130613
"35",7,5,8,0.05,0.184377103773783
"36",8,1,8,0.2,0.280100759777676
"37",8,2,2,0.01,0.267370763164389
"38",8,3,8,0.2,0.270894557655747
"39",8,4,8,0.1,0.171619454621789
"40",8,5,6,0.1,0.199278199684844
"41",9,1,8,0.05,0.228847749932344
"42",9,2,8,0.1,0.147641911458853
"43",9,3,8,0.01,0.158592605362488
"44",9,4,6,0.1,0.158933802055322
"45",9,5,8,0.05,0.149589563248837
"46",10,1,0.5,0.01,0.355028433633385
"47",10,2,8,0.05,0.168283992879725
"48",10,3,8,0.05,0.172030526228484
"49",10,4,8,0.01,0.140099049453321
"50",10,5,8,0.1,0.133353198561104
"51",11,1,8,0.2,0.211426928514835
"52",11,2,8,0.1,0.207610551909229
"53",11,3,8,0.05,0.232685420126976
"54",11,4,8,0.1,0.137662388021533
"55",11,5,8,0.2,0.181933735940853
"56",12,1,6,0.2,0.317103218674441
"57",12,2,8,0.1,0.296427785554033
"58",12,3,8,0.1,0.373797280592548
"59",12,4,8,0.1,0.166169096191574
"60",12,5,4,0.05,0.218386175282449
"61",13,1,8,2,0.206101459801835
"62",13,2,8,0.05,0.255302755955451
"63",13,3,4,0.1,0.242583123808165
"64",13,4,8,0.1,0.161846787996042
"65",13,5,8,0.1,0.180211399534624
"66",14,1,8,0.2,0.216167861299158
"67",14,2,8,0.05,0.196884716646504
"68",14,3,2,0.01,0.171676856930067
"69",14,4,8,0.01,0.170656263909689
"70",14,5,8,0.2,0.210494601243948
"71",15,1,0,0,0.180874114699713
"72",15,2,8,0.5,0.324745661597094
"73",15,3,8,0.2,0.238580922294875
"74",15,4,4,0.1,0.252721651977053
"75",15,5,8,0.1,0.19492884910645
"76",16,1,8,0.1,0.181470019613277
"77",16,2,4,0.05,0.286353531440732
"78",16,3,8,0.1,0.193135793546356
"79",16,4,4,0.05,0.208680660288211
"80",16,5,8,0.1,0.180697132769383
"81",17,1,8,0.2,0.238225341809399
"82",17,2,8,0.5,0.234195873290234
"83",17,3,6,0.05,0.208765447406992
"84",17,4,8,0.2,0.222576931470884
"85",17,5,6,0.1,0.178890241265203
"86",18,1,8,0.5,0.293659259259355
"87",18,2,8,0.05,0.289954624121468
"88",18,3,8,0.1,0.200467998002264
"89",18,4,8,0.1,0.167053430321996
"90",18,5,8,0.2,0.210661697261983
"91",19,1,8,0.2,0.282802638263839
"92",19,2,8,0.2,0.211905590674898
"93",19,3,8,0.2,0.214665913431159
"94",19,4,8,0.1,0.166856373571677
"95",19,5,8,0.1,0.177150694673611
