"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.384060533532125
"2",1,2,4,0.05,0.242041718257113
"3",1,3,2,0,0.304978894272904
"4",1,4,8,0.1,0.184160225022314
"5",1,5,4,0.05,0.217455053153565
"6",2,1,6,0.05,0.267968558769653
"7",2,2,8,0.1,0.171609203989027
"8",2,3,0.5,0.01,0.186904790116834
"9",2,4,8,0.01,0.204047238419516
"10",2,5,3,0.1,0.282404259687843
"11",3,1,8,0.5,0.43096771401191
"12",3,2,8,0.1,0.256114561379185
"13",3,3,4,0.05,0.389447243395417
"14",3,4,8,0.01,0.174579803901099
"15",3,5,4,0.05,0.279622987559723
"16",4,1,3,0.01,0.158954560541467
"17",4,2,8,0.01,0.253387643391575
"18",4,3,0,0,0.254650423165961
"19",4,4,8,0.2,0.210778279913911
"20",4,5,6,0.05,0.19836943855344
"21",5,1,0.5,0.01,0.201710995684794
"22",5,2,8,0.1,0.17826226134585
"23",5,3,8,0,0.193176546595969
"24",5,4,8,0.1,0.15733256543698
"25",5,5,8,0.05,0.156498436726971
"26",6,1,8,1,0.347571853525209
"27",6,2,1,0.01,0.343784639874504
"28",6,3,8,0.05,0.280359952727975
"29",6,4,4,0,0.177186604324379
"30",6,5,8,0.2,0.230004938454908
"31",7,1,4,0,0.21984361360672
"32",7,2,2,0.01,0.200178873881397
"33",7,3,4,0.05,0.313696868865738
"34",7,4,8,0.1,0.165554886877976
"35",7,5,8,0.01,0.186434297753801
"36",8,1,8,0.2,0.280129682640899
"37",8,2,2,0.01,0.26701892102986
"38",8,3,8,0.1,0.275616836637068
"39",8,4,8,0.1,0.172765168143256
"40",8,5,6,0.05,0.200426938094732
"41",9,1,8,0.05,0.229876612283489
"42",9,2,4,0,0.148774898563731
"43",9,3,8,0.01,0.158658938164542
"44",9,4,6,0.05,0.162241643340678
"45",9,5,8,0,0.150715888899512
"46",10,1,0.5,0.01,0.354375387743281
"47",10,2,8,0.01,0.170749901167956
"48",10,3,8,0.05,0.171674437814791
"49",10,4,8,0.01,0.140940509833528
"50",10,5,8,0.05,0.132770355926288
"51",11,1,8,0.2,0.215630731686357
"52",11,2,8,0.05,0.2092837147437
"53",11,3,3,0,0.23415467178943
"54",11,4,8,0.05,0.137841084411989
"55",11,5,8,0.1,0.184304834776012
"56",12,1,4,0.1,0.320210005305664
"57",12,2,6,0.05,0.301211658403415
"58",12,3,8,2,0.374281326757961
"59",12,4,8,0.05,0.169287660157333
"60",12,5,3,0.01,0.219073922500612
"61",13,1,8,1,0.206101459801835
"62",13,2,8,0.05,0.257242313442679
"63",13,3,3,0.05,0.244517970125276
"64",13,4,8,0.05,0.165037582845852
"65",13,5,8,0.05,0.180483350801661
"66",14,1,8,0.2,0.216988233646286
"67",14,2,8,0.05,0.199119769580773
"68",14,3,2,0.01,0.17148835835636
"69",14,4,8,0.01,0.171014547858436
"70",14,5,8,0.1,0.210762599845937
"71",15,1,0,0,0.180874114699713
"72",15,2,8,0.2,0.325955728172057
"73",15,3,8,0.05,0.244901115109668
"74",15,4,4,0.05,0.255873338842609
"75",15,5,8,0.1,0.193985564089423
"76",16,1,8,0.05,0.185192150730868
"77",16,2,4,0.05,0.28676847328425
"78",16,3,2,0.01,0.194935757122191
"79",16,4,3,0.01,0.209647054738256
"80",16,5,8,0.05,0.183380396452965
"81",17,1,8,0.2,0.240988029720604
"82",17,2,8,0.2,0.234580600725308
"83",17,3,4,0.01,0.209053016581808
"84",17,4,8,0.2,0.223433684198228
"85",17,5,6,0.05,0.180203041618061
"86",18,1,8,0.2,0.295504601411203
"87",18,2,8,0.05,0.293801147630172
"88",18,3,8,0.05,0.20533634683577
"89",18,4,8,0.05,0.168353718149394
"90",18,5,8,0.1,0.213716849769156
"91",19,1,8,0.2,0.289730373010077
"92",19,2,8,0.2,0.214739112599351
"93",19,3,8,0.2,0.216521550031655
"94",19,4,8,0.1,0.167911904580208
"95",19,5,8,0.1,0.179411100224744
"96",20,1,8,0.2,0.38602988966498
"97",20,2,6,0.05,0.236802295828966
"98",20,3,8,0.05,0.178797137604771
"99",20,4,6,0.05,0.158792672265959
"100",20,5,8,0.1,0.163786222019994
"101",21,1,0,0.01,0.569426443477108
"102",21,2,6,0.1,0.235747431910727
"103",21,3,6,0.1,0.277304799007634
"104",21,4,8,0.1,0.17073731940031
"105",21,5,3,0.05,0.252345796480201
