"","model","target","theta","lambda","rmse"
"1",1,1,8,0.5,0.37431755405288
"2",1,2,6,0.1,0.239406686741095
"3",1,3,2,0,0.304978894272904
"4",1,4,6,0.1,0.186886434119391
"5",1,5,6,0.2,0.213152841758135
"6",2,1,6,0.2,0.265466690881551
"7",2,2,8,0.1,0.168023479822466
"8",2,3,2,0.05,0.183098212687333
"9",2,4,8,0.05,0.203482998801917
"10",2,5,8,0.05,0.279952807326538
"11",3,1,2,0.05,0.434405233299766
"12",3,2,6,0.1,0.257545971346869
"13",3,3,8,0.2,0.387266264109352
"14",3,4,8,0.05,0.171668510455258
"15",3,5,4,0.05,0.280076240299885
"16",4,1,3,0.01,0.159248453548768
"17",4,2,8,0.1,0.249053962758573
"18",4,3,0,0,0.254650423165961
"19",4,4,8,0.2,0.209059379744876
"20",4,5,6,0.1,0.196285109304132
"21",5,1,1,0.01,0.202701070686127
"22",5,2,8,0.1,0.174373947521924
"23",5,3,8,0,0.193176546595969
"24",5,4,8,0.2,0.153561582509301
"25",5,5,8,0.1,0.156018262881409
"26",6,1,8,2,0.346767001634725
"27",6,2,2,0.05,0.34400782798283
"28",6,3,6,0.1,0.276499562665786
"29",6,4,4,0,0.177186604324379
"30",6,5,4,0.1,0.227051014307417
"31",7,1,8,0.1,0.218998297088945
"32",7,2,8,0.2,0.196991947360857
"33",7,3,4,0.05,0.312746006387887
"34",7,4,8,0.1,0.163658796462522
"35",7,5,8,0.05,0.183793379135063
"36",8,1,8,0.5,0.279977325005803
"37",8,2,2,0.01,0.267441741527544
"38",8,3,8,0.2,0.269110773891674
"39",8,4,8,0.1,0.172473929657668
"40",8,5,6,0.1,0.199529913639581
"41",9,1,8,0.05,0.228485834221715
"42",9,2,8,0.1,0.14728967562987
"43",9,3,8,0.01,0.158583054199767
"44",9,4,6,0.1,0.158497750324938
"45",9,5,8,0.05,0.149078695477908
"46",10,1,0.5,0.01,0.355431764399027
"47",10,2,8,0.05,0.167768506070335
"48",10,3,8,0.1,0.171816732102795
"49",10,4,8,0.01,0.139894185267056
"50",10,5,8,0.1,0.133220402344869
"51",11,1,8,0.2,0.210700806752003
"52",11,2,8,0.1,0.207210699187299
"53",11,3,8,0.1,0.231178497117543
"54",11,4,8,0.1,0.136805577242195
"55",11,5,8,0.2,0.181214044672978
"56",12,1,4,0.2,0.316763824829262
"57",12,2,8,0.2,0.295162669643415
"58",12,3,8,0.2,0.3717103757143
"59",12,4,8,0.1,0.164325266794755
"60",12,5,6,0.1,0.21756169559997
"61",13,1,8,2,0.206101459801835
"62",13,2,8,0.1,0.254723011788498
"63",13,3,4,0.1,0.2424586650811
"64",13,4,8,0.1,0.161529890087462
"65",13,5,8,0.1,0.179838547021258
"66",14,1,8,0.2,0.215227640231603
"67",14,2,8,0.05,0.196569380797051
"68",14,3,2,0.01,0.171658703492442
"69",14,4,8,0.01,0.170629776724945
"70",14,5,8,0.2,0.211120590916686
"71",15,1,0,0,0.180874114699713
"72",15,2,8,0.5,0.323872200577729
"73",15,3,8,0.2,0.236142968646337
"74",15,4,4,0.1,0.252110274515037
"75",15,5,8,0.1,0.195449546207541
"76",16,1,8,0.1,0.179464913528047
"77",16,2,4,0.05,0.286368567016451
"78",16,3,8,0.2,0.191902873232527
"79",16,4,4,0.05,0.208500538770082
"80",16,5,8,0.1,0.179631626196903
"81",17,1,8,0.2,0.236711048114769
"82",17,2,8,0.5,0.233060688105173
"83",17,3,6,0.05,0.208806626266184
"84",17,4,8,0.2,0.222393355068789
"85",17,5,6,0.1,0.17835236925241
"86",18,1,8,0.5,0.292569912148518
"87",18,2,8,0.1,0.288206088082931
"88",18,3,8,0.1,0.199528590104529
"89",18,4,8,0.1,0.167249872925476
"90",18,5,8,0.2,0.210124546715565
"91",19,1,8,0.2,0.280741311491635
"92",19,2,8,0.2,0.211473837080716
"93",19,3,8,0.2,0.214559805757541
"94",19,4,8,0.1,0.166822762062847
"95",19,5,8,0.1,0.17692158231338
"96",20,1,8,0.2,0.384437193347059
"97",20,2,6,0.05,0.236454753840358
"98",20,3,6,0.05,0.173626284953497
"99",20,4,6,0.05,0.15788861221047
"100",20,5,8,0.2,0.165595995279306
"101",21,1,4,0.2,0.566660037455996
"102",21,2,6,0.2,0.236278708886576
"103",21,3,8,0.2,0.278900348860921
"104",21,4,8,0.2,0.167433306474857
"105",21,5,3,0.05,0.251537125252046
"106",22,1,8,0.2,0.404702521468706
"107",22,2,0.1,0.01,0.396742331149071
"108",22,3,3,0.05,0.179709264238908
"109",22,4,6,0.05,0.187928097084
"110",22,5,8,0.1,0.157976410918989
"111",23,1,8,0.2,0.154557127206222
"112",23,2,4,0.05,0.24676010092884
"113",23,3,0.5,0.01,0.287212797441924
"114",23,4,8,0.1,0.157085004678749
"115",23,5,8,0.05,0.160274093085988
"116",24,1,0.5,0,0.175836825170812
"117",24,2,8,0.05,0.101857342355603
"118",24,3,8,0.05,0.174869782132376
"119",24,4,8,0.05,0.156888417757726
"120",24,5,6,0.1,0.182397397857688
"121",25,1,2,0.05,0.21201301659433
"122",25,2,8,0.1,0.27134267346757
"123",25,3,3,0.05,0.258247029919169
"124",25,4,8,0.1,0.202571709766622
"125",25,5,8,0.05,0.166210988331444
"126",26,1,8,0.5,0.281237103963056
"127",26,2,3,0.01,0.168148266102791
"128",26,3,8,0.05,0.193760106110233
"129",26,4,8,0.1,0.162339152780117
"130",26,5,8,0.1,0.194160438970338
"131",27,1,8,0.5,0.338016210584412
"132",27,2,0.5,0.01,0.204780494723655
"133",27,3,8,0.2,0.228628142356751
"134",27,4,8,0.01,0.169285908644216
"135",27,5,8,0.1,0.152740502810592
"136",28,1,8,0.1,0.205750051890726
"137",28,2,0.1,0,0.142637480954664
"138",28,3,8,0.05,0.179511438312131
"139",28,4,0.1,0.01,0.439268716927856
"140",28,5,2,0.05,0.235027169508968
"141",29,1,8,0.5,0.313789407487538
"142",29,2,8,0.1,0.258854183443801
"143",29,3,8,0.2,0.345268330828331
"144",29,4,8,0.1,0.161151665271228
"145",29,5,6,0.1,0.198193009572501
"146",30,1,8,2,0.540820924434385
"147",30,2,2,0.05,0.338795510479582
"148",30,3,4,0.1,0.344280860993683
"149",30,4,8,0.1,0.183429493556895
"150",30,5,3,0.05,0.20052255829821
"151",31,1,8,0.2,0.235419914671771
"152",31,2,8,0.5,0.289616754112966
"153",31,3,8,0.1,0.230801469006262
"154",31,4,8,0.1,0.183048580255955
"155",31,5,8,0.1,0.205760251605559
"156",32,1,8,0.5,0.372161935256534
"157",32,2,4,0.05,0.247031057772706
"158",32,3,8,0.2,0.192866381436603
"159",32,4,8,0.2,0.175816320346758
"160",32,5,8,0.1,0.190865330124013
"161",33,1,8,0.5,0.226493083878696
"162",33,2,1,0,0.299550579913008
"163",33,3,8,0.01,0.166683133936113
"164",33,4,4,0.05,0.223760660059951
"165",33,5,8,0.1,0.165326114078591
"166",34,1,8,0.05,0.187822185630471
"167",34,2,8,0.1,0.177601990400721
"168",34,3,8,0.05,0.150059535073313
"169",34,4,8,0.2,0.181531208131608
"170",34,5,0.5,0.05,0.382825084710914
"171",35,1,8,0.5,0.173504545004523
