"","model","target","theta","lambda","rmse"
"195",39,5,8,0.1,0.153087610856325
"196",40,1,1,0.05,0.347711327719481
"197",40,2,8,0.1,0.165002069540985
"198",40,3,4,0.01,0.181518332471064
"199",40,4,8,0.05,0.196631663316762
"200",40,5,6,0.05,0.176977309371795
"201",41,1,8,0.5,0.273073626262566
"202",41,2,8,0.1,0.229588636574317
"203",41,3,8,0.2,0.22036646335514
"204",41,4,8,0.05,0.143808161046169
"205",41,5,8,0.05,0.179391160546246
"206",42,1,8,2,0.441673611037564
"207",42,2,8,0.5,0.253281741118099
"208",42,3,0,0,0.332354154928191
"209",42,4,8,0.1,0.141403210523429
"210",42,5,3,0.01,0.167593428968716
"211",43,1,8,0.5,0.314808120254725
"212",43,2,3,0.01,0.230260820268852
"213",43,3,4,0.01,0.2154513734868
"214",43,4,8,0.2,0.187649671729735
"215",43,5,8,0.05,0.140123930497314
"216",44,1,8,0.1,0.135485410106953
"217",44,2,4,0.05,0.207118913817949
"218",44,3,4,0,0.186782742809099
"219",44,4,8,0.05,0.155373785614125
"220",44,5,8,0.05,0.149351491003717
"221",45,1,4,0.1,0.246889032169517
"222",45,2,8,0.1,0.219820597111702
"223",45,3,1,0.01,0.253472431593839
"224",45,4,8,0.2,0.184231273096766
"225",45,5,6,0.05,0.154265346163825
"226",46,1,0.1,0.01,0.258052534027023
"227",46,2,8,0.1,0.257570517084628
"228",46,3,4,0.05,0.202781610649446
"229",46,4,8,0.05,0.189414890972797
"230",46,5,8,0.05,0.160848576854091
"231",47,1,8,0.5,0.323850730762823
"232",47,2,8,0.1,0.279440225016132
"233",47,3,2,0,0.258332426217396
"234",47,4,3,0.05,0.17452742460604
"235",47,5,6,0.05,0.209836028872449
"236",48,1,8,0.2,0.148348141419034
"237",48,2,8,0.05,0.199534230109148
"238",48,3,8,0.05,0.238052745838432
"239",48,4,8,0.1,0.167845797863341
"240",48,5,8,0.1,0.186746268859996
"241",49,1,8,0.05,0.123185628880636
"242",49,2,8,0.05,0.189245973418006
"243",49,3,8,0.05,0.17518375554523
"244",49,4,8,0.1,0.186495940522254
"245",49,5,8,0.05,0.217147313409899
"246",50,1,8,0.1,0.31998429109939
"247",50,2,6,0.05,0.22716702253901
"248",50,3,0.1,0.01,0.238603300133774
"249",50,4,8,0.1,0.156819981085744
"250",50,5,2,0.01,0.183901097251978
