"","model","target","theta","lambda","rmse"
"1",1,1,8,0.05,0.0552363010044016
"2",1,2,8,0.05,0.0739602343263957
"3",1,3,4,0,0.0625798257334943
"4",1,4,6,0.01,0.0671568652880838
"5",1,5,8,0,0.112063374936011
"6",2,1,8,0,0.0628333468261122
"7",2,2,8,0.05,0.0741844802500363
"8",2,3,8,0,0.0962225338188826
"9",2,4,8,0.01,0.064411672287965
"10",2,5,8,0,0.0915359691448046
"11",3,1,8,0,0.0796897063995239
"12",3,2,8,0,0.0889746567540285
"13",3,3,8,0.01,0.0725873475772841
"14",3,4,8,0.05,0.079642609628125
"15",3,5,8,0.1,0.160998639901157
"16",4,1,8,0.01,0.0579813886234502
"17",4,2,0,0,0.0816137754229794
"18",4,3,8,0.01,0.0439518709816928
"19",4,4,8,0.01,0.0648812470397746
"20",4,5,8,0.01,0.0889021187638206
"21",5,1,8,0.01,0.0637992921704362
"22",5,2,8,0.01,0.0923519587548628
"23",5,3,6,0.01,0.116038216681769
"24",5,4,8,0.01,0.0764227234058502
"25",5,5,8,0.01,0.0876579204277132
"26",6,1,8,0.01,0.0773451895116698
"27",6,2,8,0.05,0.0844483304726512
"28",6,3,8,0.01,0.095063499787256
"29",6,4,6,0,0.104318010169251
"30",6,5,8,0.05,0.103934682776293
"31",7,1,8,0.01,0.0554982695786461
"32",7,2,8,0.1,0.0621777149524247
"33",7,3,6,0.01,0.118357443952995
"34",7,4,8,0.05,0.103650556124172
"35",7,5,8,0,0.0980150116115824
"36",8,1,4,0.01,0.112473960659578
"37",8,2,8,0.2,0.0925318047798072
"38",8,3,8,0.05,0.0866245150186288
"39",8,4,8,0.05,0.0961451421365645
"40",8,5,8,0.05,0.102068929309464
"41",9,1,8,0.05,0.103094883458719
"42",9,2,1,0.01,0.0829216876838465
"43",9,3,8,0.01,0.0712391955778537
"44",9,4,8,0.01,0.0662445530926669
"45",9,5,8,0.05,0.100185216586625
"46",10,1,8,0.05,0.0748784656680808
"47",10,2,8,0.1,0.119078565283027
"48",10,3,6,0.01,0.0684925692860362
