"","model","target","theta","lambda","rmse"
"202",41,2,0,0,0.072586373890444
"203",41,3,8,0.05,0.0716196096504114
"204",41,4,8,0,0.151893851534785
"205",41,5,8,0.01,0.0981662919385281
"206",42,1,8,0,0.101851236077959
"207",42,2,8,0.05,0.085446821211247
"208",42,3,8,0,0.0747595526228513
"209",42,4,8,0.01,0.061660279715598
"210",42,5,6,0,0.138532499572742
"211",43,1,2,0.01,0.0797435753813223
"212",43,2,8,0.1,0.0731356260982899
"213",43,3,6,0,0.110894147559072
"214",43,4,8,0.2,0.117228784107981
"215",43,5,8,0.01,0.0909937526603241
"216",44,1,4,0,0.0536309634959105
"217",44,2,8,0.05,0.0693990506403242
"218",44,3,8,0.01,0.0463493157254778
"219",44,4,2,0.01,0.115285451454855
"220",44,5,8,0.01,0.104185726737105
"221",45,1,8,0,0.0566832431601674
"222",45,2,8,0.1,0.0730035888777934
"223",45,3,8,0.01,0.0710829651799236
"224",45,4,8,0.01,0.0913399107726026
"225",45,5,8,0,0.103204075176661
"226",46,1,1,0,0.0822440073268731
"227",46,2,8,0.05,0.0708653544503013
"228",46,3,8,0,0.0756113258367662
"229",46,4,6,0,0.0682485710905709
"230",46,5,8,0,0.121855780178127
"231",47,1,8,0.05,0.058916192065026
"232",47,2,8,0.1,0.085531749423705
"233",47,3,8,0.01,0.071648851821555
"234",47,4,8,0.01,0.0698478058187902
"235",47,5,8,0.01,0.085848356798807
"236",48,1,3,0.01,0.0749594465371171
"237",48,2,8,0.05,0.104926603100533
"238",48,3,8,0,0.0674508015141948
"239",48,4,8,0.05,0.0743313792631288
"240",48,5,8,0.01,0.0772236306185121
"241",49,1,8,0.01,0.068777062049215
"242",49,2,6,0.05,0.078009092751055
"243",49,3,8,0.01,0.0756208075016527
"244",49,4,8,0.01,0.0783308693440197
"245",49,5,8,0.01,0.0896245244772825
"246",50,1,8,0.01,0.0649712220318236
"247",50,2,8,0.1,0.0712588350336876
"248",50,3,4,0,0.101374259217091
"249",50,4,8,0,0.0858171342475277
"250",50,5,8,0.01,0.09655706842167
