"","model","target","theta","lambda","rmse"
"1",1,1,4,0.01,0.0552362880869904
"2",1,2,8,0.1,0.0722406535491373
"3",1,3,6,0.01,0.0625459903352227
"4",1,4,8,0.05,0.0651929975042427
"5",1,5,8,0.05,0.110213405998187
"6",2,1,8,0.01,0.0626818519734062
"7",2,2,8,0.1,0.0726091920943273
"8",2,3,8,0.01,0.0958598727979563
"9",2,4,8,0.05,0.0634806846512529
"10",2,5,8,0,0.0915359691448046
"11",3,1,8,0,0.0796897063995239
"12",3,2,8,0.01,0.0871503531641866
"13",3,3,8,0.05,0.0709377060826531
"14",3,4,8,0.05,0.0777740076971261
"15",3,5,8,0.2,0.157871252623825
"16",4,1,8,0.01,0.0579393492411732
"17",4,2,0,0,0.0816137754229794
"18",4,3,8,0.01,0.0438252714013748
"19",4,4,8,0.05,0.0648898439628948
"20",4,5,8,0.01,0.0883960004829011
"21",5,1,8,0.05,0.0609923564480512
"22",5,2,8,0.05,0.0913047634222897
"23",5,3,8,0.05,0.113800282021828
"24",5,4,8,0.05,0.0739631466447443
"25",5,5,8,0.05,0.0851876520015254
"26",6,1,8,0.05,0.0753305262028107
"27",6,2,8,0.1,0.082437898524783
"28",6,3,8,0.05,0.0936315454761171
"29",6,4,6,0.01,0.104233614158907
"30",6,5,8,0.05,0.103067945527028
"31",7,1,8,0.05,0.0548559617112574
"32",7,2,8,0.1,0.0592566908558163
"33",7,3,6,0.01,0.119210863946728
"34",7,4,8,0.05,0.102885775647195
"35",7,5,8,0.01,0.0979033473794591
"36",8,1,8,0.1,0.109097949853231
"37",8,2,8,0.2,0.0923294370842616
"38",8,3,8,0.1,0.0832437358172034
"39",8,4,8,0.05,0.0939040733026932
"40",8,5,8,0.1,0.100473202380427
"41",9,1,8,0.1,0.102030331896366
"42",9,2,4,0.05,0.080600219940402
"43",9,3,8,0.05,0.0693708417876667
"44",9,4,8,0.05,0.063964049103659
"45",9,5,8,0.05,0.0982155938861839
"46",10,1,8,0.05,0.0751507924982166
"47",10,2,8,0.1,0.119544054066105
"48",10,3,6,0.01,0.0684257139488629
"49",10,4,8,0.01,0.12052591113802
"50",10,5,8,0,0.2702107375018
"51",11,1,4,0,0.0916858072089311
"52",11,2,8,0.1,0.0634897630784379
"53",11,3,6,0.01,0.0956213593385856
"54",11,4,8,0.1,0.132094805058357
"55",11,5,8,0.01,0.0894984399201426
"56",12,1,8,0.05,0.0658915885754512
"57",12,2,8,0.1,0.0739026144653437
"58",12,3,8,0.01,0.0912693086476921
"59",12,4,8,0,0.0421965698253293
"60",12,5,8,0.01,0.0925307927336773
"61",13,1,8,0.05,0.087593742789138
"62",13,2,8,0.05,0.0733224730555791
"63",13,3,6,0.01,0.0835152007691742
"64",13,4,8,0,0.0663287220231702
"65",13,5,8,0.01,0.0983621675604513
"66",14,1,8,0.1,0.0838154505580536
"67",14,2,8,0.05,0.0811306181790046
"68",14,3,8,0.1,0.0735980669039124
"69",14,4,8,0.01,0.0906224450964299
"70",14,5,8,0.1,0.109170079505177
"71",15,1,8,0.1,0.136554573101237
"72",15,2,8,0.05,0.0634673627165505
"73",15,3,8,0.01,0.0530851974932068
"74",15,4,6,0.05,0.0993184265878331
"75",15,5,8,0.05,0.104890443679166
"76",16,1,4,0,0.0783324144823438
"77",16,2,8,0.05,0.0852033895945743
"78",16,3,8,0.05,0.0694789706800034
"79",16,4,8,0.05,0.0808305171294029
"80",16,5,8,0.1,0.106579507640345
"81",17,1,8,0,0.0673599346294255
"82",17,2,8,0.1,0.0877691874295644
"83",17,3,8,0.01,0.0536727734249653
"84",17,4,8,0.05,0.0751821861117149
"85",17,5,8,0.1,0.12579440400386
"86",18,1,8,0.1,0.0865192501086111
"87",18,2,8,0.1,0.0679316763018737
"88",18,3,4,0.01,0.108697046868424
"89",18,4,8,0.05,0.0877259028460538
"90",18,5,8,0.05,0.0987288643538545
"91",19,1,8,0.1,0.101130912182067
"92",19,2,8,0.2,0.0859425057257934
"93",19,3,8,0.05,0.0813649752690491
"94",19,4,8,0.01,0.0765567183983592
"95",19,5,6,0.05,0.0918489410676642
"96",20,1,8,0.05,0.0904287685159035
"97",20,2,8,0.05,0.0686794383169564
