"","model","target","theta","lambda","rmse"
"194",39,4,8,0.05,0.0433607980781998
"195",39,5,8,0,0.0987238410723584
"196",40,1,6,0,0.0758936908646711
"197",40,2,8,0.1,0.0636188326356029
"198",40,3,8,0.01,0.0796162326574423
"199",40,4,8,0,0.0712070587674077
"200",40,5,8,0.01,0.104990238820535
"201",41,1,8,0.01,0.0588388882674401
"202",41,2,0,0,0.072586373890444
"203",41,3,8,0.05,0.0720244762203312
"204",41,4,8,0,0.151893851534785
"205",41,5,8,0.01,0.0981952055659538
"206",42,1,8,0,0.101851236077959
"207",42,2,8,0.05,0.0855595758929539
"208",42,3,8,0,0.0747595526228513
"209",42,4,8,0.01,0.0619056127122174
"210",42,5,6,0,0.138532499572742
"211",43,1,2,0.01,0.0798004318153036
"212",43,2,8,0.1,0.0737337712673469
"213",43,3,6,0,0.110894147559072
"214",43,4,8,0.1,0.117545759040487
"215",43,5,8,0.01,0.0913079021079227
"216",44,1,4,0,0.0536309634959105
"217",44,2,8,0.05,0.0693790525223519
"218",44,3,8,0.01,0.0463624804438911
"219",44,4,2,0.01,0.115254134782338
"220",44,5,8,0.01,0.104447653683985
"221",45,1,8,0,0.0566832431601674
"222",45,2,8,0.1,0.0733753565904632
"223",45,3,8,0.01,0.0710157829105408
"224",45,4,8,0.01,0.0914122361914996
"225",45,5,8,0,0.103204075176661
"226",46,1,1,0,0.0822440073268731
"227",46,2,6,0.05,0.0708045170276314
"228",46,3,8,0,0.0756113258367662
"229",46,4,6,0,0.0682485710905709
"230",46,5,8,0,0.121855780178127
"231",47,1,8,0.05,0.0592988742613814
"232",47,2,8,0.1,0.0857777403409927
"233",47,3,8,0.01,0.0715901927913828
"234",47,4,8,0.01,0.0698839564843472
"235",47,5,8,0.01,0.086023713066944
"236",48,1,3,0.01,0.0750032588648441
"237",48,2,8,0.01,0.105619558051405
"238",48,3,8,0,0.0674508015141948
"239",48,4,8,0.05,0.0743853906906401
"240",48,5,8,0.01,0.0774703885434013
"241",49,1,8,0.01,0.0688717412358214
"242",49,2,1,0,0.0780973525161937
"243",49,3,8,0.01,0.0758357630713368
"244",49,4,8,0.01,0.0786866704835533
"245",49,5,8,0.01,0.0897011468093146
"246",50,1,8,0.01,0.0649486627606702
"247",50,2,8,0.1,0.0714114797543309
"248",50,3,4,0,0.101374259217091
"249",50,4,8,0,0.0858171342475277
"250",50,5,8,0.01,0.0967540685808079
