"","model","target","theta","lambda","rmse"
"149",30,4,8,0.05,0.0675207824631395
"150",30,5,8,0.01,0.117462866127498
"151",31,1,8,0.05,0.0651605760831263
"152",31,2,8,0.1,0.0712251408590509
"153",31,3,8,0.05,0.0945271988681005
"154",31,4,8,0.05,0.073275715617174
"155",31,5,8,0.1,0.128849116110191
"156",32,1,8,0.01,0.0656654745699677
"157",32,2,2,0,0.0590886242207602
"158",32,3,6,0.01,0.0680000125372336
"159",32,4,8,0.05,0.0995588556158818
"160",32,5,8,0.1,0.0867690777706135
"161",33,1,6,0.05,0.0877585572035185
"162",33,2,8,0.2,0.110486268829454
"163",33,3,8,0.05,0.0745751667375644
"164",33,4,8,0.05,0.0816008711274796
"165",33,5,8,0.1,0.109885503843548
"166",34,1,8,0.1,0.078771003633641
"167",34,2,8,0.2,0.12828615067997
"168",34,3,4,0.01,0.0717533533928015
"169",34,4,8,0.2,0.10385260142241
"170",34,5,8,0.1,0.0997178234944766
"171",35,1,3,0,0.0830892085898763
"172",35,2,8,0.1,0.0807347904653076
"173",35,3,8,0.01,0.0607922597195201
"174",35,4,4,0.01,0.0858521632886748
"175",35,5,8,0.1,0.138269574255454
"176",36,1,3,0.01,0.0757780623403687
"177",36,2,8,0.1,0.080013991520013
"178",36,3,8,0.1,0.0636526265455652
"179",36,4,6,0.01,0.0793935497212207
"180",36,5,8,0.1,0.146905713561377
"181",37,1,6,0.1,0.0949740979920776
"182",37,2,8,0.05,0.0625805190698852
"183",37,3,8,0.01,0.0780216180941704
"184",37,4,8,0.1,0.0639153691496879
"185",37,5,8,0.01,0.0962327548495305
"186",38,1,8,0.1,0.0643197204329969
"187",38,2,8,0.1,0.0636934494300999
"188",38,3,8,0.05,0.0679365831185969
"189",38,4,8,0.05,0.115354557965946
"190",38,5,8,0.01,0.123087629190906
"191",39,1,4,0,0.0720573177231833
"192",39,2,8,0.05,0.0628150109031397
"193",39,3,8,0.01,0.0884490509943413
"194",39,4,8,0.05,0.0442202250219965
"195",39,5,8,0.05,0.0941741051623397
"196",40,1,8,0.05,0.073938915853698
"197",40,2,8,0.1,0.0607028415007513
"198",40,3,8,0.05,0.0804268961516225
"199",40,4,8,0.05,0.0695312449095544
"200",40,5,8,0.05,0.101555543808264
"201",41,1,8,0.05,0.0549867313387103
"202",41,2,0,0,0.072586373890444
"203",41,3,8,0.1,0.0691377076900392
"204",41,4,8,0.05,0.148758399719216
"205",41,5,8,0.01,0.0975292890544244
"206",42,1,6,0.1,0.0947019667595196
"207",42,2,6,0.05,0.0841896850741959
"208",42,3,8,0.05,0.072370533733817
"209",42,4,8,0.01,0.0606490901825087
"210",42,5,8,0.05,0.137696580125876
"211",43,1,2,0.01,0.0803899318544237
"212",43,2,8,0.2,0.0683597956283352
"213",43,3,8,0.1,0.108316675470569
"214",43,4,8,0.2,0.112075200301533
"215",43,5,8,0.05,0.0884047198312685
"216",44,1,4,0,0.0536309634959105
"217",44,2,8,0.1,0.06749441919694
"218",44,3,8,0.01,0.0468705128255593
"219",44,4,2,0.01,0.115620179111053
"220",44,5,8,0.05,0.101859449131328
"221",45,1,8,0.05,0.0527657821953189
"222",45,2,8,0.2,0.0664903870715433
"223",45,3,6,0,0.0721089997324923
"224",45,4,8,0.05,0.0894677427877502
"225",45,5,8,0.01,0.102057824035017
"226",46,1,8,0.1,0.0792183089871364
"227",46,2,8,0.05,0.070266180549157
"228",46,3,8,0,0.0756113258367662
"229",46,4,6,0,0.0682485710905709
"230",46,5,8,0.05,0.121029173516229
"231",47,1,8,0.05,0.0565085853564534
"232",47,2,8,0.1,0.0831839172303066
"233",47,3,6,0,0.071981829394517
"234",47,4,8,0.05,0.069114965080221
"235",47,5,8,0.05,0.0843883246520676
"236",48,1,8,0.1,0.072791313014904
"237",48,2,8,0.1,0.0994298458089464
"238",48,3,8,0,0.0674508015141948
"239",48,4,8,0.1,0.0727138298088444
"240",48,5,8,0.05,0.0757493465485988
"241",49,1,8,0.05,0.0657580385248744
"242",49,2,8,0.2,0.0750498714562634
"243",49,3,8,0.05,0.0741540701655394
"244",49,4,8,0.05,0.0747883810382527
"245",49,5,8,0.05,0.0892261331568734
"246",50,1,8,0.05,0.0632048135315516
"247",50,2,8,0.2,0.0686641154156337
"248",50,3,4,0.01,0.100957227145913
"249",50,4,8,0.05,0.0826105215506607
"250",50,5,8,0.05,0.0942798083590886
