"","model","target","theta","lambda","rmse"
"1",1,1,4,0.01,0.05529416340426
"2",1,2,8,0.05,0.0732279016720553
"3",1,3,4,0,0.0625798257334943
"4",1,4,8,0.05,0.066242599722632
"5",1,5,8,0.01,0.111474771794787
"6",2,1,8,0,0.0628333468261122
"7",2,2,8,0.1,0.0735880971389796
"8",2,3,8,0,0.0962225338188826
"9",2,4,8,0.01,0.0641616977283925
"10",2,5,8,0,0.0915359691448046
"11",3,1,8,0,0.0796897063995239
"12",3,2,8,0.01,0.0882278777295301
"13",3,3,8,0.05,0.0719092312456201
"14",3,4,8,0.05,0.0789505792749673
"15",3,5,8,0.2,0.159033828596197
"16",4,1,8,0.01,0.0580032823285773
"17",4,2,0,0,0.0816137754229794
"18",4,3,8,0.01,0.0438401227418601
"19",4,4,8,0.05,0.0646675061654387
"20",4,5,8,0.01,0.0886311423842724
"21",5,1,8,0.05,0.06220851315714
"22",5,2,8,0.05,0.0919801814619401
"23",5,3,6,0.01,0.115890119388213
"24",5,4,8,0.05,0.0760404949925105
"25",5,5,8,0.05,0.086955215727376
"26",6,1,8,0.01,0.0772510291724592
"27",6,2,8,0.1,0.0836567194798104
"28",6,3,8,0.05,0.0950395273820193
"29",6,4,6,0,0.104318010169251
"30",6,5,8,0.05,0.103279100192533
"31",7,1,8,0.01,0.0552234800574703
"32",7,2,8,0.1,0.0611934366091066
"33",7,3,6,0.01,0.1186738601285
"34",7,4,8,0.05,0.103440686067344
"35",7,5,8,0,0.0980150116115824
"36",8,1,8,0.1,0.112179932885479
"37",8,2,8,0.2,0.0922182898002747
"38",8,3,8,0.1,0.0850847363450361
"39",8,4,8,0.05,0.0948678495993769
"40",8,5,8,0.05,0.101579233941127
"41",9,1,8,0.05,0.102750977582782
"42",9,2,2,0.01,0.0824821083959087
"43",9,3,8,0.05,0.0702643297553198
"44",9,4,8,0.05,0.065258136804599
"45",9,5,8,0.05,0.0989160746863777
"46",10,1,8,0.05,0.0749672013259234
"47",10,2,8,0.1,0.118833307552278
"48",10,3,6,0.01,0.0683432296755505
"49",10,4,8,0,0.120651847148563
"50",10,5,8,0,0.2702107375018
"51",11,1,3,0.01,0.0913634122025621
"52",11,2,8,0.05,0.0644708305303063
"53",11,3,6,0.01,0.0944218256155626
"54",11,4,8,0.05,0.133080927579867
"55",11,5,8,0.01,0.0898621342898793
"56",12,1,8,0.05,0.066629418722211
"57",12,2,8,0.05,0.0753543923251709
"58",12,3,8,0,0.0915810902375368
"59",12,4,8,0.01,0.0419871087641448
"60",12,5,8,0,0.0928396528259759
"61",13,1,8,0.05,0.0881366069800114
"62",13,2,8,0.1,0.0751460184192466
"63",13,3,6,0.01,0.0835496878302894
"64",13,4,8,0,0.0663287220231702
"65",13,5,8,0.01,0.0988104162235052
"66",14,1,8,0.05,0.0857863239008361
"67",14,2,8,0.05,0.0824371742240911
"68",14,3,8,0.05,0.0738241161549376
"69",14,4,8,0.01,0.0909940625866618
"70",14,5,8,0.1,0.109537625600976
"71",15,1,8,0.1,0.138248202541532
"72",15,2,2,0,0.0640631790549938
"73",15,3,8,0.01,0.0531386152856637
"74",15,4,8,0.01,0.0990516027161329
"75",15,5,8,0.01,0.105618316173639
"76",16,1,4,0,0.0783324144823438
"77",16,2,8,0.05,0.0854305163458771
"78",16,3,8,0.01,0.0693793193758414
"79",16,4,8,0.05,0.0816472203472501
"80",16,5,8,0.1,0.106957047170469
"81",17,1,8,0,0.0673599346294255
"82",17,2,8,0.05,0.0883592015611943
"83",17,3,8,0.01,0.0536834957248804
"84",17,4,8,0.05,0.0771251735411207
"85",17,5,8,0.1,0.125536018390595
"86",18,1,8,0.1,0.0882430437585282
"87",18,2,8,0.1,0.0689279263632959
"88",18,3,4,0.01,0.108764294122794
"89",18,4,8,0.05,0.0874367789585443
"90",18,5,8,0.01,0.0998489057374324
"91",19,1,8,0.05,0.101605634176008
"92",19,2,8,0.1,0.0872177356680382
"93",19,3,8,0.05,0.0811299965836145
"94",19,4,8,0.01,0.0763326961001359
"95",19,5,8,0.05,0.0924537355718176
"96",20,1,8,0,0.0908534392628481
"97",20,2,8,0.05,0.0695698532287771
"98",20,3,8,0,0.0619681621730429
"99",20,4,8,0.05,0.0785596028510068
"100",20,5,8,0.1,0.113932465686652
"101",21,1,8,0.1,0.0799845493377136
"102",21,2,0,0,0.0692075699391963
"103",21,3,8,0.05,0.0655658721896279
"104",21,4,8,0.05,0.0756326429268184
"105",21,5,8,0.01,0.118749913431548
"106",22,1,8,0.01,0.0853975259317847
"107",22,2,8,0.2,0.0960194076869005
"108",22,3,8,0.01,0.0656488769405064
"109",22,4,8,0.05,0.0649093676912056
"110",22,5,8,0.01,0.131182263939391
"111",23,1,6,0.05,0.0566370555056009
"112",23,2,8,0.01,0.0618917147753359
"113",23,3,4,0,0.0798528936465307
"114",23,4,8,0.05,0.0924813625877671
"115",23,5,8,0.01,0.101471039946264
"116",24,1,8,0,0.0459098116997171
"117",24,2,8,0.05,0.0636826157879581
"118",24,3,8,0.01,0.0938619277520337
"119",24,4,8,0.01,0.0552330135763894
"120",24,5,8,0.01,0.0940449737481249
"121",25,1,8,0,0.0944168132158797
"122",25,2,8,0.05,0.0733971482519485
"123",25,3,8,0.01,0.0804710691982692
"124",25,4,8,0.01,0.0623457965372685
"125",25,5,8,0.01,0.094972393618367
"126",26,1,4,0,0.0609859652953627
"127",26,2,0,0,0.106000514411631
"128",26,3,8,0.01,0.0651515178638344
"129",26,4,6,0.05,0.0779599944098909
"130",26,5,8,0.1,0.108265425638345
"131",27,1,3,0,0.0759926592709627
"132",27,2,8,0.1,0.0703585926448686
"133",27,3,8,0.01,0.0696582739873167
"134",27,4,8,0.05,0.068892871434205
"135",27,5,8,0.1,0.124625321150608
"136",28,1,6,0,0.0571130146573631
"137",28,2,8,0.1,0.094006082888922
"138",28,3,8,0.01,0.103675561652908
"139",28,4,8,0.05,0.0716364326264368
"140",28,5,8,0.01,0.0931632496809172
"141",29,1,6,0,0.0544407200295097
"142",29,2,6,0.05,0.0760287683671071
"143",29,3,8,0.05,0.0750975952564567
"144",29,4,8,0.05,0.0908445042496687
"145",29,5,8,0.01,0.102608838647465
"146",30,1,0.1,0,0.0758300500110697
"147",30,2,8,0.05,0.100545553382264
"148",30,3,8,0.05,0.0657793645151601
"149",30,4,8,0.01,0.068946755323688
"150",30,5,6,0,0.117725255195246
"151",31,1,8,0.05,0.0663128402785416
"152",31,2,8,0.05,0.0726078939962682
"153",31,3,8,0.05,0.094628451003015
"154",31,4,8,0.05,0.0733332874443953
"155",31,5,8,0.05,0.130892909996992
"156",32,1,8,0.01,0.0654092827117502
"157",32,2,2,0,0.0590886242207602
"158",32,3,6,0.01,0.0681189476367902
"159",32,4,8,0.05,0.0997441848708714
"160",32,5,8,0.05,0.0893066313192499
"161",33,1,6,0.05,0.0883264377626016
"162",33,2,8,0.1,0.112634308944494
"163",33,3,8,0.05,0.0762941586388983
"164",33,4,8,0.05,0.085314316046682
"165",33,5,8,0.1,0.108322083579236
"166",34,1,6,0.01,0.0821213432406741
"167",34,2,8,0.1,0.13221087168904
"168",34,3,8,0.05,0.0705328238910532
"169",34,4,2,0,0.105969155758551
