"","model","target","theta","lambda","rmse"
"1",1,1,2,0.05,0.781892122285258
"2",1,2,3,0.05,0.576670057864752
"3",1,3,8,0.2,0.575468267692082
"4",1,4,6,0.2,0.527038835743683
"5",1,5,6,0.2,0.564867647347191
"6",2,1,8,1,0.691717200505291
"7",2,2,1,0.1,0.669343935998942
"8",2,3,8,0.5,0.509115350806034
"9",2,4,6,0.2,0.599250992690064
"10",2,5,2,0.1,0.67587742771318
"11",3,1,1,0.1,0.797646639087251
"12",3,2,1,0.1,0.573421025408116
"13",3,3,6,1,0.866318606730172
"14",3,4,8,0.2,0.46587499066015
"15",3,5,6,0.2,0.683966352103532
"16",4,1,0.1,0.05,0.467108827768981
"17",4,2,8,2,0.641680294737078
"18",4,3,8,2,0.567245263516537
"19",4,4,8,0.2,0.439237661315527
"20",4,5,4,0.2,0.517535543570253
"21",5,1,0,0.05,0.545631829996443
"22",5,2,8,0.2,0.37842604892022
"23",5,3,8,0.2,0.428879263908518
"24",5,4,6,0.1,0.421529582600099
"25",5,5,8,1,0.424950841843069
"26",6,1,1,0.05,0.75959926627239
"27",6,2,0,0.05,0.591312833045814
"28",6,3,8,0.5,0.52219637481027
"29",6,4,3,0.05,0.502491148502805
"30",6,5,8,0.2,0.574481065203066
"31",7,1,0,0.01,0.638767274936522
"32",7,2,2,0.1,0.59539081085252
"33",7,3,1,0.05,0.669537539526462
"34",7,4,8,0.2,0.429928004498714
"35",7,5,4,0.1,0.543564747994811
"36",8,1,8,0.2,0.674546769861518
"37",8,2,3,0.1,0.660316116702219
"38",8,3,8,2,0.683890262991792
"39",8,4,1,0.05,0.495673756005933
"40",8,5,3,0.1,0.58558089012862
"41",9,1,0,0.05,0.549909076346828
"42",9,2,2,0.05,0.392987765016117
"43",9,3,8,1,0.506769072137245
"44",9,4,8,0.5,0.418569034070005
"45",9,5,6,0.2,0.399576192717708
"46",10,1,6,0.5,0.819472163422907
"47",10,2,6,0.1,0.486793675475545
"48",10,3,8,0.5,0.441871887969375
"49",10,4,8,0.2,0.41701389921653
"50",10,5,8,0.2,0.392245074165671
"51",11,1,8,0.2,0.551240578689887
"52",11,2,2,0,0.570769853916028
"53",11,3,1,0.05,0.657786498647832
"54",11,4,3,0.05,0.484257809591175
"55",11,5,8,0.2,0.453180114235312
"56",12,1,4,2,0.915045700776221
"57",12,2,2,0.05,0.763307021657662
"58",12,3,8,0.5,0.82419038426623
"59",12,4,4,0.05,0.484160680011035
"60",12,5,2,0.05,0.512991915816508
"61",13,1,8,0.5,0.522284641139631
"62",13,2,3,0.1,0.572420139172372
"63",13,3,8,1,0.520248275110924
"64",13,4,8,0.2,0.432637971495671
"65",13,5,8,0.2,0.514425099894101
"66",14,1,0,0,0.57779234579733
"67",14,2,8,1,0.482905407387344
