"","model","target","theta","lambda","rmse"
"71",15,1,0.1,0.05,0.598270817614344
"72",15,2,8,0.5,0.714156258368898
"73",15,3,8,0.2,0.636507780657786
"74",15,4,8,2,0.590399249471087
"75",15,5,6,0.2,0.514520717248497
"76",16,1,1,0.05,0.493620396486767
"77",16,2,6,0.5,0.702119580936875
"78",16,3,8,0.2,0.5238325970708
"79",16,4,0.5,0,0.564456856852441
"80",16,5,8,0.5,0.485717539242413
"81",17,1,8,1,0.65794591721014
"82",17,2,8,0.5,0.6228810741369
"83",17,3,0.5,0.1,0.56067065437798
"84",17,4,6,0.1,0.471957529415054
"85",17,5,8,0.5,0.498397705183166
"86",18,1,6,2,0.835137690975585
"87",18,2,0.1,0,0.671567987864264
"88",18,3,8,0.5,0.48708309265639
"89",18,4,4,0.1,0.457080623506256
"90",18,5,8,0.5,0.510526247760783
"91",19,1,6,0.2,0.661251850707973
"92",19,2,4,0.2,0.559025614476846
"93",19,3,2,0.1,0.581339192859813
"94",19,4,8,0.5,0.460420730325183
"95",19,5,8,0.2,0.464423571168007
"96",20,1,3,0.2,0.837502697531325
"97",20,2,1,0.05,0.490016726194827
"98",20,3,0.5,0.01,0.494637007175919
"99",20,4,8,0.05,0.407382457600823
"100",20,5,8,0.2,0.478205666231641
"101",21,1,6,0.2,0.858372979982186
"102",21,2,3,0.1,0.700039963245092
"103",21,3,8,1,0.803934234799489
"104",21,4,4,0.1,0.440631114627565
"105",21,5,6,0.1,0.599510574189071
"106",22,1,0.5,0.05,0.789590068988581
"107",22,2,8,0.5,0.773991399724526
"108",22,3,8,2,0.540385043642337
"109",22,4,3,0.1,0.57943475753313
"110",22,5,8,0.2,0.399289669787509
"111",23,1,8,0.5,0.478834680355714
"112",23,2,8,2,0.576930239843878
"113",23,3,8,2,0.56215882622862
"114",23,4,8,0.5,0.468803106981317
"115",23,5,8,0.5,0.432280130050736
"116",24,1,0.1,0.05,0.534926627237214
"117",24,2,8,2,0.450786760086398
"118",24,3,2,0.1,0.428249006414838
"119",24,4,4,0.2,0.475476825082699
"120",24,5,6,0.5,0.550017192986221
"121",25,1,6,0.2,0.526013604700418
"122",25,2,8,0.5,0.698357557022938
"123",25,3,3,0.1,0.678785398905775
"124",25,4,3,0.1,0.551301266981679
"125",25,5,1,0.1,0.522727367158051
"126",26,1,8,0.2,0.635300600035988
"127",26,2,8,0.05,0.486758092583425
"128",26,3,8,1,0.429713560306575
"129",26,4,8,0.2,0.448942308800588
"130",26,5,4,0.2,0.506063241172512
"131",27,1,3,0.2,0.714337289661646
"132",27,2,8,0.5,0.453038806192276
"133",27,3,4,0.2,0.533483794810935
"134",27,4,3,0.1,0.511630106476094
"135",27,5,4,0.1,0.438938204039484
"136",28,1,2,0.05,0.483596223518467
"137",28,2,6,0.2,0.450517861605504
"138",28,3,8,2,0.605770375998998
"139",28,4,1,0.1,0.874075466618273
"140",28,5,3,0.1,0.613496459125513
"141",29,1,8,5,0.707258940072719
"142",29,2,2,0.1,0.571656353634714
"143",29,3,6,0.5,0.71509367857422
"144",29,4,4,0.1,0.413567075415066
"145",29,5,3,0.1,0.529333587515898
"146",30,1,6,0.5,0.905420464028283
"147",30,2,1,0.1,0.769636723857913
"148",30,3,6,0.5,0.851794993584259
"149",30,4,8,0.2,0.539032227059004
"150",30,5,6,0.2,0.567816843348331
"151",31,1,8,0.5,0.642443423019525
"152",31,2,0.5,0.05,0.599422988941264
"153",31,3,2,0.1,0.587672227328773
"154",31,4,8,0.5,0.543850066347559
"155",31,5,4,0.1,0.550404882935684
"156",32,1,6,2,0.680118028500167
"157",32,2,8,5,0.618197129062249
"158",32,3,6,0.01,0.594055824574495
"159",32,4,8,0.2,0.386842005303838
"160",32,5,6,0.5,0.479157521945843
"161",33,1,6,0.2,0.691511255674469
"162",33,2,4,0.01,0.735745239751678
"163",33,3,6,0.1,0.448864542182024
"164",33,4,8,2,0.578424178700847
"165",33,5,3,0.1,0.459383497776694
"166",34,1,8,0.2,0.433417340108587
"167",34,2,0.1,0,0.388909419071904
"168",34,3,0,0.01,0.451597948522336
"169",34,4,8,0.2,0.509409634933925
"170",34,5,0.5,0.1,0.811018937737654
"171",35,1,8,0.2,0.428841240460208
"172",35,2,8,5,0.535535199261433
"173",35,3,0.1,0.1,0.710086239185345
"174",35,4,8,0.5,0.407306976246304
"175",35,5,8,0.2,0.455139680592174
"176",36,1,8,0.2,0.541936051239211
"177",36,2,0.5,0.05,0.596623038833163
"178",36,3,6,2,0.876297332491823
"179",36,4,8,0.2,0.405348600982097
"180",36,5,2,0.1,0.539005531369241
"181",37,1,8,2,0.671357546249094
"182",37,2,6,0.2,0.425834783208577
"183",37,3,8,0.5,0.479085564453281
"184",37,4,8,0.2,0.450551977592468
"185",37,5,3,0.1,0.61430483193077
"186",38,1,3,0.2,0.655319362441311
"187",38,2,6,0.5,0.617142978378383
"188",38,3,6,2,0.707615529283458
"189",38,4,8,0.2,0.458305525384466
"190",38,5,6,0.5,0.589363517273573
"191",39,1,2,0.1,0.886620836017049
"192",39,2,3,0.2,0.739073678615078
"193",39,3,6,0.1,0.547950262493782
"194",39,4,8,0.5,0.590260179228414
"195",39,5,4,0.2,0.480718837917685
"196",40,1,6,2,0.822506030919005
"197",40,2,8,0.5,0.405078604263163
"198",40,3,8,2,0.51135431889681
"199",40,4,4,0.2,0.497286843506426
"200",40,5,6,0.2,0.519843175590443
"201",41,1,8,2,0.664368746826592
"202",41,2,0,0.05,0.588870743887244
"203",41,3,8,0.2,0.446435063902003
"204",41,4,6,0.2,0.45851861737648
"205",41,5,6,0.2,0.475783672645407
"206",42,1,6,2,0.875277602887921
"207",42,2,2,0.1,0.579226016936859
"208",42,3,8,0.5,0.735685562876515
"209",42,4,4,0.1,0.439895038101841
"210",42,5,4,0.05,0.549414479754157
"211",43,1,8,0.2,0.529071369241981
"212",43,2,8,2,0.518540831463462
"213",43,3,6,0.05,0.550116722180793
"214",43,4,4,0.2,0.472839789982112
"215",43,5,8,0.05,0.443497713976962
"216",44,1,4,0.2,0.539128602016912
"217",44,2,8,1,0.500409617638186
"218",44,3,8,5,0.497216986556751
"219",44,4,8,0.5,0.460545939484447
"220",44,5,6,0.1,0.454668874185382
"221",45,1,8,1,0.561237528084628
"222",45,2,2,0.05,0.640553329320392
"223",45,3,6,0.5,0.695292991773522
"224",45,4,6,0.2,0.470506478534058
"225",45,5,8,0.5,0.478963129894137
"226",46,1,8,0.2,0.560200370521461
"227",46,2,6,2,0.653445637117388
"228",46,3,0.5,0.01,0.528823632785313
"229",46,4,8,0.5,0.458178297692272
"230",46,5,6,0.5,0.488299828866522
"231",47,1,3,0.1,0.715625233234132
"232",47,2,8,0.2,0.646458178144809
"233",47,3,8,1,0.624652236392443
"234",47,4,3,0.2,0.459467762305174
"235",47,5,4,0.05,0.538290221466006
"236",48,1,8,0.5,0.328867390761461
"237",48,2,8,2,0.567002234593383
"238",48,3,8,1,0.537637190875509
"239",48,4,8,0.2,0.395831242694843
"240",48,5,8,0.5,0.589109715381812
"241",49,1,2,0.05,0.482664099304191
"242",49,2,0.1,0.05,0.408061498364158
"243",49,3,8,0.05,0.437857610246646
"244",49,4,4,0.1,0.515300830918125
"245",49,5,6,0.5,0.583430022970324
"246",50,1,0,0.1,0.694506668508732
"247",50,2,8,0.5,0.443204625851576
"248",50,3,0,0.01,0.576451729340512
"249",50,4,4,0.05,0.40489200843843
"250",50,5,6,0.2,0.446694299306189
