"","model","target","theta","lambda","rmse"
"74",15,4,8,5,0.590399249471087
"75",15,5,8,0.5,0.515084713227323
"76",16,1,2,0.1,0.492854091955813
"77",16,2,6,0.5,0.701704017547631
"78",16,3,8,0.2,0.526017955786827
"79",16,4,0.5,0,0.564456856852441
"80",16,5,8,0.5,0.485968109213992
"81",17,1,8,1,0.656841728327656
"82",17,2,8,0.5,0.622964468905503
"83",17,3,0.1,0.1,0.562035222235854
"84",17,4,6,0.2,0.471654667098532
"85",17,5,8,0.5,0.497358501118553
"86",18,1,4,0.5,0.831440858424075
"87",18,2,0.1,0.01,0.671567451653528
"88",18,3,8,0.5,0.484987613824077
"89",18,4,4,0.1,0.455951939702227
"90",18,5,8,0.5,0.508629226138324
"91",19,1,6,0.2,0.660041348576442
"92",19,2,4,0.2,0.560013903827646
"93",19,3,2,0.1,0.582834937292112
"94",19,4,8,0.5,0.462369892645303
"95",19,5,6,0.2,0.464734264484783
"96",20,1,3,0.2,0.837992812933278
"97",20,2,1,0.05,0.489458895621653
"98",20,3,0.5,0.01,0.494447638047219
"99",20,4,8,0.05,0.40750449426974
"100",20,5,8,0.2,0.479035258299119
"101",21,1,4,0.2,0.858866621782285
"102",21,2,4,0.2,0.700056195986166
"103",21,3,8,1,0.802567482765523
"104",21,4,4,0.1,0.442132977922947
"105",21,5,4,0.1,0.599589647982726
"106",22,1,0.5,0.05,0.789971351887715
"107",22,2,6,0.5,0.772769403723804
"108",22,3,8,5,0.540385043642337
"109",22,4,3,0.1,0.580451594356421
"110",22,5,8,0.2,0.39991544687334
"111",23,1,8,0.5,0.480492913845852
"112",23,2,2,0.1,0.57647432703294
"113",23,3,8,2,0.56215882622862
"114",23,4,8,0.5,0.469742540876875
"115",23,5,8,0.5,0.431940512433415
"116",24,1,0.1,0.05,0.534526261347239
"117",24,2,8,2,0.450786760086398
"118",24,3,2,0.1,0.428967676447615
"119",24,4,4,0.2,0.475797524220778
"120",24,5,6,1,0.551971503581334
"121",25,1,6,0.2,0.52548720041717
"122",25,2,6,0.5,0.701477338371421
"123",25,3,8,0.2,0.678815417450194
"124",25,4,3,0.1,0.551298171198312
"125",25,5,1,0.1,0.523254455196589
"126",26,1,8,0.5,0.636814994956617
"127",26,2,8,0.05,0.486365742095178
"128",26,3,8,1,0.430696343893114
"129",26,4,6,0.2,0.449295366781367
"130",26,5,4,0.2,0.505641679149539
"131",27,1,2,0.1,0.714747538700858
"132",27,2,8,0.5,0.452527420022921
"133",27,3,4,0.2,0.532830706670421
"134",27,4,3,0.1,0.512106881818996
"135",27,5,4,0.1,0.43975036242425
"136",28,1,2,0.05,0.483545848790255
"137",28,2,6,0.2,0.453909661690659
"138",28,3,8,5,0.605770375998998
"139",28,4,1,0.1,0.874829204124989
"140",28,5,3,0.1,0.613513292979887
"141",29,1,8,5,0.707258940072719
"142",29,2,2,0.1,0.572632829193599
"143",29,3,8,1,0.716600868827568
"144",29,4,3,0.1,0.413017692073293
"145",29,5,3,0.1,0.528609203193709
"146",30,1,6,0.5,0.906539466038568
"147",30,2,1,0.1,0.769940369488361
"148",30,3,6,0.5,0.851793216714044
"149",30,4,8,0.2,0.540429638060916
"150",30,5,6,0.2,0.569306878165733
"151",31,1,8,0.5,0.642039203881512
"152",31,2,0.5,0.05,0.600436028847381
"153",31,3,2,0.1,0.587457734462209
"154",31,4,8,0.5,0.542856551107405
"155",31,5,4,0.1,0.551164679334875
"156",32,1,3,0.2,0.678450781378453
"157",32,2,8,5,0.618197129062249
"158",32,3,6,0.01,0.594105428063366
"159",32,4,8,0.2,0.388069198224545
"160",32,5,6,0.5,0.480103655112282
"161",33,1,6,0.2,0.691290821056843
"162",33,2,4,0.01,0.735758928924041
"163",33,3,6,0.2,0.449431900987907
"164",33,4,8,2,0.578424178700847
"165",33,5,3,0.1,0.460232964044442
"166",34,1,8,0.2,0.434680191279526
"167",34,2,0.5,0.01,0.388772149957894
"168",34,3,0,0.01,0.451602378526926
"169",34,4,8,0.5,0.507493004194247
"170",34,5,0.5,0.1,0.812229912123826
"171",35,1,6,0.2,0.429337360566453
"172",35,2,8,5,0.535535199261433
"173",35,3,1,0.2,0.710477207039478
"174",35,4,8,0.5,0.405706154238505
"175",35,5,8,0.5,0.455586733143922
"176",36,1,8,0.2,0.542244443581974
"177",36,2,0.5,0.05,0.596522050762816
"178",36,3,6,2,0.876297332491823
"179",36,4,8,0.2,0.404375505035879
"180",36,5,2,0.1,0.539327778263492
"181",37,1,8,2,0.671357546249094
"182",37,2,4,0.2,0.427344150043039
"183",37,3,8,0.5,0.478250131328257
"184",37,4,8,0.2,0.451079498825949
"185",37,5,3,0.2,0.613962554588008
"186",38,1,3,0.2,0.654830699454641
"187",38,2,6,0.5,0.617172516477058
"188",38,3,6,2,0.707615529283458
"189",38,4,8,0.2,0.458548934792634
"190",38,5,4,0.2,0.589291218992551
"191",39,1,2,0.2,0.886033949494103
"192",39,2,2,0.2,0.740180063000042
"193",39,3,6,0.1,0.547629506319995
"194",39,4,3,0.1,0.590679019769544
"195",39,5,4,0.2,0.480151845716358
"196",40,1,6,2,0.822506030919005
"197",40,2,8,0.5,0.406476214917669
"198",40,3,8,5,0.51135431889681
"199",40,4,3,0.1,0.497312534695372
"200",40,5,6,0.2,0.52187743925911
"201",41,1,8,2,0.664368746826592
"202",41,2,0,0.05,0.587984069126621
"203",41,3,8,0.2,0.445773501410722
"204",41,4,8,0.5,0.458899665995889
"205",41,5,6,0.2,0.475488520227385
"206",42,1,6,2,0.875277602887921
"207",42,2,2,0.1,0.579753934482059
"208",42,3,8,0.5,0.734866079466655
"209",42,4,2,0.05,0.440742516088298
"210",42,5,4,0.1,0.549109060563921
"211",43,1,8,0.5,0.528238036326865
"212",43,2,8,2,0.518540831463462
"213",43,3,6,0.05,0.54876641158932
"214",43,4,4,0.2,0.472799552660875
"215",43,5,8,0.1,0.442925491099607
"216",44,1,3,0.2,0.539540555103864
"217",44,2,8,1,0.500409433041586
"218",44,3,8,5,0.497216986556751
"219",44,4,8,0.5,0.461685171962297
"220",44,5,6,0.1,0.45537370315005
"221",45,1,8,1,0.56303247754445
"222",45,2,2,0.05,0.640379718289718
"223",45,3,6,0.5,0.694940548264708
"224",45,4,6,0.5,0.469627890257211
"225",45,5,8,0.5,0.479458593350705
"226",46,1,8,0.5,0.559629342895716
"227",46,2,6,2,0.653445637117388
"228",46,3,0.5,0.01,0.528740493019278
"229",46,4,8,0.5,0.459304748628986
"230",46,5,6,0.5,0.488642850714509
"231",47,1,3,0.1,0.715525956864345
"232",47,2,8,0.2,0.64551570405352
"233",47,3,8,1,0.622834543568828
"234",47,4,3,0.2,0.459836859227698
"235",47,5,4,0.1,0.537615793236386
"236",48,1,8,0.5,0.328587166714172
"237",48,2,8,2,0.567002234593383
"238",48,3,8,1,0.536810757811669
"239",48,4,8,0.2,0.397480597216585
"240",48,5,8,0.5,0.588704154973695
"241",49,1,2,0.05,0.482172660444571
"242",49,2,0.1,0.05,0.408128159137265
"243",49,3,8,0.05,0.437478475982033
"244",49,4,4,0.1,0.516623906067501
"245",49,5,6,0.2,0.583843466698751
"246",50,1,0,0.1,0.693683688166517
"247",50,2,8,0.5,0.443483033038432
"248",50,3,0,0.01,0.576753713887012
"249",50,4,4,0.05,0.405168118837793
"250",50,5,6,0.2,0.448407198912907
