"","model","target","theta","lambda","rmse"
"144",29,4,8,1,0.410622002770231
"145",29,5,3,0.2,0.527117122052136
"146",30,1,6,2,0.907433391414165
"147",30,2,2,0.2,0.771547575431282
"148",30,3,2,0.2,0.854455240953085
"149",30,4,4,0.1,0.547051062704479
"150",30,5,4,0.2,0.570526039491169
"151",31,1,6,0.5,0.637478746338956
"152",31,2,8,2,0.602943103199216
"153",31,3,2,0.2,0.585968407952312
"154",31,4,8,1,0.544549018957774
"155",31,5,4,0.1,0.558381321081814
"156",32,1,4,0.5,0.674720507263631
"157",32,2,8,8,0.618894825827034
"158",32,3,6,0.05,0.593693719447609
"159",32,4,8,0.5,0.390163660539568
"160",32,5,6,1,0.486865928611356
"161",33,1,6,0.5,0.683983199995053
"162",33,2,4,0.05,0.735184726988537
"163",33,3,8,0.5,0.450464877922984
"164",33,4,8,8,0.578424178700847
"165",33,5,2,0.1,0.465815721352921
"166",34,1,8,0.2,0.436386232774564
"167",34,2,1,0.05,0.387844647077869
"168",34,3,1,0.05,0.451246113179289
"169",34,4,8,1,0.513782724065161
"170",34,5,0,0.2,0.812885821127877
"171",35,1,8,1,0.427958812281921
"172",35,2,8,8,0.537161249744681
"173",35,3,0.5,0.2,0.714235811705434
"174",35,4,8,1,0.41139998443828
"175",35,5,8,1,0.455440609225965
"176",36,1,8,0.5,0.54194213682291
"177",36,2,1,0.05,0.596709769972324
"178",36,3,6,8,0.876297332491823
"179",36,4,6,0.2,0.399744678678906
"180",36,5,2,0.1,0.544579033991534
"181",37,1,8,8,0.671389089356004
"182",37,2,8,0.5,0.434174438025606
"183",37,3,8,1,0.476193217081995
"184",37,4,8,0.5,0.457744065332426
"185",37,5,4,0.5,0.613121412163614
"186",38,1,3,0.2,0.662525971608038
"187",38,2,6,1,0.621326566568965
"188",38,3,6,8,0.707826934764787
"189",38,4,6,0.5,0.462712874874749
"190",38,5,6,0.5,0.591809747675214
"191",39,1,2,0.2,0.88616825828805
"192",39,2,1,0.2,0.74804903831035
"193",39,3,6,0.2,0.546467766044663
"194",39,4,3,0.2,0.593471034816477
"195",39,5,4,0.2,0.477968389435866
"196",40,1,6,8,0.822506030919005
"197",40,2,8,2,0.402957293829636
"198",40,3,8,8,0.513956609496785
"199",40,4,3,0.2,0.496889260256243
"200",40,5,4,0.5,0.528916589379052
"201",41,1,8,8,0.664368746834239
"202",41,2,0,0.05,0.587936732609014
"203",41,3,8,0.5,0.446574130417488
"204",41,4,8,1,0.461921960171303
"205",41,5,6,0.5,0.478120478358553
"206",42,1,6,8,0.875327995093738
"207",42,2,2,0.1,0.583662995059374
"208",42,3,8,0.5,0.732066527197332
"209",42,4,0.5,0.01,0.442673493698269
"210",42,5,4,0.1,0.550409477903639
"211",43,1,8,0.5,0.521366268760071
"212",43,2,8,1,0.51524156159369
"213",43,3,8,0.5,0.538385093688988
"214",43,4,4,0.2,0.48324007881839
"215",43,5,8,0.2,0.44174699086486
"216",44,1,3,0.2,0.541238725459427
"217",44,2,8,5,0.500415461392702
"218",44,3,8,8,0.499161336816138
"219",44,4,8,2,0.463882818869215
"220",44,5,6,0.1,0.460727968300347
"221",45,1,8,8,0.564317300669842
"222",45,2,2,0.1,0.639435302762412
"223",45,3,6,2,0.703697333008012
"224",45,4,6,1,0.473181321984208
"225",45,5,6,0.5,0.483608928595271
"226",46,1,8,1,0.563015936011884
"227",46,2,6,8,0.653494646861222
"228",46,3,0.5,0.05,0.52742144160336
"229",46,4,8,2,0.463495249502962
"230",46,5,8,2,0.492758274888233
"231",47,1,3,0.2,0.71526520889223
"232",47,2,8,0.5,0.643926390006199
"233",47,3,8,5,0.624333773542717
"234",47,4,2,0.2,0.470257797358177
"235",47,5,4,0.2,0.536601955307639
"236",48,1,8,2,0.328627066598348
"237",48,2,8,8,0.567982731492469
"238",48,3,8,5,0.538365697505829
"239",48,4,6,0.5,0.403177870575863
"240",48,5,8,1,0.59110323668284
"241",49,1,3,0.2,0.482496171793465
"242",49,2,8,2,0.408055483970862
"243",49,3,8,0.1,0.438364342190398
"244",49,4,8,1,0.517756148498998
"245",49,5,6,0.5,0.579455983375598
"246",50,1,0,0.1,0.701086190748015
"247",50,2,8,2,0.444240218408088
"248",50,3,0,0.05,0.577797970068449
"249",50,4,3,0.1,0.406465412883722
"250",50,5,6,0.5,0.456663081997843
