"","model","target","theta","lambda","rmse"
"1",1,1,2,0.1,0.781953207843978
"2",1,2,3,0.05,0.577092902334026
"3",1,3,8,0.2,0.576586182046388
"4",1,4,6,0.2,0.529568206936378
"5",1,5,8,0.5,0.564668972545138
"6",2,1,8,0.5,0.691638825341532
"7",2,2,0.5,0.1,0.669740857768484
"8",2,3,8,0.5,0.510869301659322
"9",2,4,8,0.5,0.601763865695181
"10",2,5,2,0.1,0.67553598931511
"11",3,1,1,0.1,0.797426840206581
"12",3,2,1,0.1,0.573641287870013
"13",3,3,6,1,0.866318606730172
"14",3,4,8,0.2,0.467413177755928
"15",3,5,6,0.2,0.687515969529627
"16",4,1,0,0.05,0.467790016086754
"17",4,2,8,2,0.641680294737078
"18",4,3,8,2,0.567245263516537
"19",4,4,8,0.2,0.440942051137708
"20",4,5,4,0.2,0.517586495445543
"21",5,1,0,0.05,0.545107446517194
"22",5,2,8,0.2,0.376053330452603
"23",5,3,8,0.2,0.427407098601778
"24",5,4,8,0.1,0.420979769922118
"25",5,5,8,1,0.424856595256659
"26",6,1,1,0.05,0.759824947210181
"27",6,2,0,0.05,0.591102228279084
"28",6,3,8,0.5,0.521507727309366
"29",6,4,3,0.05,0.50221172161357
"30",6,5,8,0.2,0.575671554863429
"31",7,1,0,0.01,0.638699767826468
"32",7,2,2,0.1,0.59547738242653
"33",7,3,1,0.05,0.670347566390175
"34",7,4,8,0.2,0.431444571220986
"35",7,5,4,0.1,0.544385907053629
"36",8,1,8,0.2,0.674732990023081
"37",8,2,3,0.1,0.660246157376927
"38",8,3,8,2,0.683890262991792
"39",8,4,1,0.1,0.495100938394379
"40",8,5,3,0.1,0.585335980958553
"41",9,1,0,0.05,0.549713867879303
"42",9,2,1,0.05,0.392483176592616
"43",9,3,8,2,0.507076192745026
"44",9,4,6,0.5,0.417827140399485
"45",9,5,6,0.2,0.399250383040339
"46",10,1,6,0.5,0.818802794123243
"47",10,2,6,0.1,0.486100650446955
"48",10,3,8,0.5,0.441059647731339
"49",10,4,8,0.2,0.417269891941705
"50",10,5,8,0.2,0.393385246908087
"51",11,1,8,0.2,0.550709755390128
"52",11,2,2,0.01,0.570714972066394
"53",11,3,1,0.05,0.65693697223865
"54",11,4,4,0.1,0.484342868118735
"55",11,5,8,0.2,0.45438655795705
"56",12,1,4,2,0.915045700776221
"57",12,2,2,0.1,0.763254988728152
"58",12,3,8,0.5,0.826215903569681
"59",12,4,4,0.05,0.483900572248869
"60",12,5,2,0.05,0.513266507130865
"61",13,1,8,0.5,0.522135355951428
"62",13,2,3,0.1,0.572255207976009
"63",13,3,8,2,0.520248275110924
"64",13,4,8,0.5,0.435443022962095
"65",13,5,8,0.2,0.51537517190432
"66",14,1,0,0,0.57779234579733
"67",14,2,8,1,0.482786848028513
"68",14,3,8,1,0.378392323075091
"69",14,4,4,0.1,0.519698640931942
"70",14,5,3,0.1,0.586993255982815
"71",15,1,0.5,0.05,0.597144105031342
"72",15,2,8,0.5,0.714557640865841
"73",15,3,8,0.2,0.634779006643779
"74",15,4,8,2,0.590399249471087
"75",15,5,6,0.2,0.513833728103665
"76",16,1,2,0.05,0.494237661323614
"77",16,2,6,0.2,0.702388953450084
"78",16,3,8,0.2,0.523128130326884
"79",16,4,0.5,0,0.564456856852441
"80",16,5,8,0.2,0.485014157627041
"81",17,1,8,0.5,0.657668257806654
"82",17,2,8,0.5,0.622996640656186
"83",17,3,1,0.1,0.560495805911602
"84",17,4,6,0.1,0.471510391369431
"85",17,5,8,0.2,0.500548079112273
"86",18,1,4,0.2,0.833569447180911
"87",18,2,0,0.1,0.669314837675618
"88",18,3,8,0.2,0.489717555296769
"89",18,4,4,0.05,0.45764416692865
"90",18,5,8,0.2,0.50959814387829
"91",19,1,6,0.1,0.662931996541001
"92",19,2,4,0.2,0.558318968903134
"93",19,3,2,0.1,0.579639920697697
"94",19,4,8,0.5,0.462138499923456
"95",19,5,8,0.2,0.462946669022055
"96",20,1,3,0.2,0.838125477950785
"97",20,2,1,0.05,0.491069382919473
"98",20,3,0.5,0,0.49493352108581
"99",20,4,8,0.05,0.408659495577864
"100",20,5,8,0.2,0.476219291215459
"101",21,1,6,0.2,0.857429931315133
"102",21,2,3,0.1,0.699367763240956
"103",21,3,8,0.5,0.80363937591651
"104",21,4,4,0.1,0.439081591230612
"105",21,5,4,0.05,0.599837933880322
"106",22,1,1,0.05,0.79055352396937
"107",22,2,6,0.2,0.772126014571811
"108",22,3,8,2,0.540385043642337
"109",22,4,3,0.1,0.578258615113373
"110",22,5,8,0.2,0.39731304011253
"111",23,1,8,0.5,0.477848111247628
"112",23,2,8,2,0.576930239843878
"113",23,3,8,2,0.56215882622862
"114",23,4,8,0.5,0.47053142108868
"115",23,5,8,0.5,0.432627980761142
"116",24,1,0.1,0.01,0.535147226589721
"117",24,2,8,1,0.450786760086398
"118",24,3,2,0.1,0.427826796214542
"119",24,4,4,0.2,0.474631567860915
"120",24,5,6,0.5,0.549587462421532
"121",25,1,4,0.1,0.527361727632416
"122",25,2,8,0.5,0.697016710331711
"123",25,3,3,0.1,0.678977059317881
"124",25,4,3,0.1,0.551263283547171
"125",25,5,1,0.05,0.522056007800882
"126",26,1,8,0.2,0.633506749501548
"127",26,2,8,0.05,0.487721960141338
"128",26,3,8,1,0.430483986126952
"129",26,4,8,0.2,0.448401895293635
"130",26,5,8,0.5,0.506015724662258
"131",27,1,3,0.2,0.7129702048728
"132",27,2,8,0.2,0.453269684413133
"133",27,3,4,0.1,0.533193395904879
"134",27,4,3,0.1,0.511190133781894
"135",27,5,4,0.1,0.43783876142222
"136",28,1,2,0.05,0.483454078570703
"137",28,2,6,0.2,0.449568265430072
"138",28,3,8,2,0.605770375998998
"139",28,4,1,0.1,0.873895666378711
"140",28,5,3,0.1,0.615124659527074
"141",29,1,8,2,0.707258940072719
"142",29,2,2,0.05,0.57130293486029
"143",29,3,6,0.5,0.712591384978037
"144",29,4,6,0.2,0.412751356282381
"145",29,5,3,0.05,0.530316532623471
"146",30,1,6,0.5,0.905280434816251
"147",30,2,1,0.05,0.769988187810677
"148",30,3,6,0.5,0.853129437938471
"149",30,4,8,0.2,0.537505029776309
"150",30,5,6,0.2,0.566929063254069
"151",31,1,8,0.5,0.645000566003563
"152",31,2,0.5,0.1,0.596084210601167
"153",31,3,1,0.1,0.587777271777006
"154",31,4,8,0.5,0.546295921289701
"155",31,5,4,0.1,0.549568345419845
"156",32,1,6,1,0.680118028500167
"157",32,2,8,2,0.618197129062249
"158",32,3,6,0.01,0.594016924339543
"159",32,4,8,0.2,0.385883250844727
"160",32,5,6,0.5,0.480837520855859
"161",33,1,6,0.2,0.691601179454846
"162",33,2,4,0.01,0.735698325549265
"163",33,3,6,0.1,0.449562384274125
"164",33,4,8,1,0.578424178700847
"165",33,5,4,0.1,0.458506704436925
"166",34,1,8,0.2,0.432616795778284
"167",34,2,0.1,0,0.388909419071904
"168",34,3,0,0.01,0.451606279542381
"169",34,4,8,0.2,0.507206958269881
"170",34,5,1,0.1,0.811435528615603
"171",35,1,6,0.2,0.428436899907483
"172",35,2,8,2,0.535535199261433
"173",35,3,0.5,0.1,0.707058390869081
"174",35,4,8,0.2,0.406504918306692
"175",35,5,8,0.2,0.453152171760014
"176",36,1,8,0.2,0.54294954679796
"177",36,2,4,0.2,0.596527916833067
"178",36,3,6,1,0.876297332491823
"179",36,4,8,0.2,0.406835181189184
"180",36,5,2,0.1,0.537582085032103
"181",37,1,8,2,0.671357546249094
"182",37,2,6,0.2,0.42330579615227
"183",37,3,8,0.5,0.481617180790763
"184",37,4,8,0.2,0.450713793800134
"185",37,5,3,0.1,0.613525953373742
"186",38,1,3,0.1,0.65346456341789
"187",38,2,6,0.5,0.619821875339677
"188",38,3,6,2,0.707615529283458
"189",38,4,8,0.2,0.457842159442211
"190",38,5,4,0.1,0.590389839788484
"191",39,1,2,0.1,0.885360894443216
"192",39,2,2,0.1,0.73799839993008
"193",39,3,6,0.1,0.548829917023721
"194",39,4,8,0.5,0.587276693984747
"195",39,5,4,0.1,0.481403629283751
"196",40,1,6,1,0.822506030919005
"197",40,2,8,0.5,0.405221674898256
"198",40,3,8,2,0.51135431889681
"199",40,4,4,0.2,0.49623070491914
"200",40,5,6,0.2,0.515958417078671
"201",41,1,8,2,0.664368746826592
"202",41,2,0,0.01,0.588770043753901
"203",41,3,8,0.2,0.448302971083181
"204",41,4,6,0.2,0.456360410962756
"205",41,5,6,0.2,0.476883374903953
"206",42,1,6,2,0.875277602887921
"207",42,2,3,0.1,0.579481888680406
"208",42,3,8,0.2,0.736862345934144
"209",42,4,4,0.1,0.440054554481136
"210",42,5,4,0.05,0.549165562179655
"211",43,1,8,0.2,0.527705976338056
"212",43,2,8,1,0.518540831463462
"213",43,3,6,0.01,0.55044766777221
"214",43,4,4,0.1,0.472329462822084
"215",43,5,8,0.05,0.44414461266085
"216",44,1,4,0.2,0.537658672679083
"217",44,2,8,1,0.500428115487228
"218",44,3,8,2,0.497216986556751
"219",44,4,6,0.2,0.462124202421112
"220",44,5,6,0.1,0.454631644778429
"221",45,1,8,1,0.560241261852605
"222",45,2,2,0.05,0.641146388046994
"223",45,3,6,0.5,0.697325460835001
"224",45,4,6,0.2,0.466898078914356
"225",45,5,8,0.5,0.478844911983594
"226",46,1,8,0.2,0.557916552787535
"227",46,2,6,2,0.653445637117388
"228",46,3,0.5,0.01,0.529012904578205
"229",46,4,6,0.2,0.459190610588185
"230",46,5,8,0.5,0.486036565074208
"231",47,1,4,0.1,0.715969758010417
"232",47,2,6,0.1,0.646242381384028
"233",47,3,8,0.5,0.6221955208469
"234",47,4,4,0.2,0.457542654329549
"235",47,5,4,0.05,0.538391666396984
"236",48,1,8,2,0.330775477950548
"237",48,2,8,2,0.567002234593383
"238",48,3,8,0.5,0.535761756850025
"239",48,4,8,0.2,0.395940619417329
"240",48,5,8,0.2,0.590244419354201
"241",49,1,3,0.05,0.483354590771357
"242",49,2,0.1,0.05,0.408779955184623
"243",49,3,8,0.05,0.439312574437291
"244",49,4,4,0.1,0.51466677977612
"245",49,5,6,0.5,0.581610604770844
"246",50,1,0,0.05,0.693253745149077
"247",50,2,8,0.5,0.443083726271461
"248",50,3,0,0.01,0.57616131026028
"249",50,4,8,0.2,0.40394572487588
"250",50,5,6,0.2,0.446929684414252
