"","model","target","theta","lambda","rmse"
"134",27,4,8,0.5,0.144957661705487
"135",27,5,8,0.05,0.242178267915145
"136",28,1,8,0.05,0.155119370620743
"137",28,2,8,2,0.160904278649787
"138",28,3,8,0,0.155528309455178
"139",28,4,8,0.05,0.101181294659298
"140",28,5,4,0.05,0.183150002391901
"141",29,1,2,0.01,0.13132923515549
"142",29,2,0,0.01,0.224344060385287
"143",29,3,8,0.05,0.122221117515297
"144",29,4,8,0.1,0.160853615971581
"145",29,5,8,0.1,0.185556108373528
"146",30,1,3,0.01,0.129654896240001
"147",30,2,8,0.1,0.116965751986978
"148",30,3,8,0.05,0.122094973396977
"149",30,4,8,0,0.145524716406669
"150",30,5,8,0.05,0.194021017275231
"151",31,1,6,0.01,0.194797664358508
"152",31,2,4,0.05,0.110316801754915
"153",31,3,0.5,0.01,0.135982018413847
"154",31,4,4,0.05,0.225180903831304
"155",31,5,6,0.05,0.258902898212772
"156",32,1,8,0.2,0.166163178152581
"157",32,2,8,0.05,0.115808417050247
"158",32,3,6,0.01,0.142984669130935
"159",32,4,8,0.01,0.133317890362166
"160",32,5,8,0.1,0.15546311057456
"161",33,1,3,0.01,0.129121236578167
"162",33,2,3,0.01,0.125959264588485
"163",33,3,4,0,0.133210123018619
"164",33,4,8,0.01,0.140787761370777
"165",33,5,8,2,0.189460332658956
"166",34,1,8,0.2,0.109543476509469
"167",34,2,8,0.05,0.112792310091011
"168",34,3,3,0,0.150572825131877
"169",34,4,8,0,0.124424413569464
"170",34,5,8,0.1,0.206352389640725
"171",35,1,0,0.01,0.13735916801009
"172",35,2,1,0.01,0.133231317104399
"173",35,3,3,0.01,0.184128631401565
"174",35,4,8,1,0.171461025391029
"175",35,5,3,0,0.229898820591805
"176",36,1,8,0.05,0.106977509739188
"177",36,2,8,0.05,0.15678212565499
"178",36,3,8,0.1,0.120939620698589
"179",36,4,2,0,0.124333996396248
"180",36,5,8,0.1,0.180295245928376
"181",37,1,8,0.1,0.160866842538701
"182",37,2,8,0.1,0.115624350176737
"183",37,3,8,0.05,0.115474433375181
"184",37,4,2,0.01,0.106916922883753
"185",37,5,8,0.2,0.215373200041809
"186",38,1,8,0.01,0.0980387401203321
"187",38,2,8,0.2,0.129964871646847
"188",38,3,8,0.01,0.134358557409773
"189",38,4,8,0.05,0.0805201247470746
"190",38,5,8,0.1,0.161066014850135
"191",39,1,3,0.01,0.145711051816823
"192",39,2,8,0.2,0.172361273366229
"193",39,3,6,0.1,0.136351895985403
"194",39,4,6,0.05,0.141233400437366
"195",39,5,8,0.1,0.155159099478501
"196",40,1,8,0.1,0.161325203696526
"197",40,2,8,0.1,0.147229157532069
"198",40,3,3,0.01,0.226413004898693
"199",40,4,8,0.05,0.119804460842989
"200",40,5,8,0.05,0.134066342570973
"201",41,1,8,0,0.150533930724893
"202",41,2,2,0.01,0.152544449497306
"203",41,3,4,0.05,0.165378215912527
"204",41,4,8,0.05,0.132071159693311
"205",41,5,8,0.1,0.137786458030369
"206",42,1,6,0.1,0.159914213094097
"207",42,2,8,0.1,0.142598284941233
"208",42,3,8,0.01,0.125079086120508
"209",42,4,8,0,0.121863395617481
"210",42,5,8,0.05,0.18522957679309
"211",43,1,0.5,0,0.171991951451809
"212",43,2,8,0.05,0.172570755347555
"213",43,3,8,0.1,0.171511666629539
"214",43,4,8,0.1,0.128217557915832
"215",43,5,8,0.1,0.145634774990458
"216",44,1,1,0,0.18256405443414
"217",44,2,8,0.2,0.151981564187678
"218",44,3,8,0.2,0.127828138445352
"219",44,4,4,0.05,0.139766851999442
"220",44,5,8,0.1,0.176191338225555
"221",45,1,8,0.2,0.107910202772123
"222",45,2,8,0.2,0.207178533811101
"223",45,3,3,0.01,0.125315760485657
"224",45,4,4,0,0.148321361969472
"225",45,5,8,0.1,0.163735655039658
"226",46,1,6,0.05,0.100294170100043
"227",46,2,8,0.1,0.123814404951792
"228",46,3,6,0,0.117888080080256
"229",46,4,8,0.1,0.215862769242073
"230",46,5,8,0.05,0.181936238944267
"231",47,1,8,0.01,0.119518994700555
"232",47,2,8,0.1,0.142847716630593
"233",47,3,4,0.01,0.155443993394032
"234",47,4,6,0,0.115827736908192
"235",47,5,8,0.05,0.160179097716273
"236",48,1,8,0.2,0.125335283023031
"237",48,2,8,0.1,0.0898184343159881
"238",48,3,8,0.1,0.135631637303569
"239",48,4,6,0.1,0.154289409606076
"240",48,5,8,0.2,0.207784851351141
"241",49,1,6,0.05,0.155054587065676
"242",49,2,8,0.1,0.219098232573234
"243",49,3,6,0.05,0.125031613142235
"244",49,4,8,0.2,0.242261970917644
"245",49,5,3,0.1,0.273938247850254
"246",50,1,8,0.1,0.165182898783816
"247",50,2,8,0,0.182745393890814
"248",50,3,0.5,0.01,0.119546461021792
"249",50,4,0,0.01,0.197267245738356
"250",50,5,0,0,0.357197894737794
