"","model","target","theta","lambda","rmse"
"198",40,3,1,0,0.226726606231897
"199",40,4,6,0,0.127092280880275
"200",40,5,4,0,0.138028951773907
"201",41,1,4,0,0.150534905107933
"202",41,2,1,0,0.153099634241602
"203",41,3,1,0,0.166568606103712
"204",41,4,4,0,0.143043614189492
"205",41,5,4,0,0.145065736112306
"206",42,1,2,0,0.16197540179342
"207",42,2,4,0,0.154111259925704
"208",42,3,6,0,0.110088009861346
"209",42,4,6,0,0.120400918547626
"210",42,5,6,0,0.186232031300155
"211",43,1,0.5,0,0.171978240972394
"212",43,2,3,0,0.173559420271741
"213",43,3,2,0,0.175054359472597
"214",43,4,1,0,0.140781870901567
"215",43,5,3,0,0.15462894696615
"216",44,1,0.5,0,0.182574121109643
"217",44,2,1,0,0.166416797088877
"218",44,3,1,0,0.142513108320847
"219",44,4,2,0,0.143574395809703
"220",44,5,2,0,0.179791472477824
"221",45,1,2,0,0.124411467629677
"222",45,2,0.5,0,0.210640067334789
"223",45,3,1,0,0.125760281083877
"224",45,4,2,0,0.148327400827507
"225",45,5,3,0,0.168720971736624
"226",46,1,1,0,0.102285560313438
"227",46,2,6,0,0.122265860610772
"228",46,3,3,0,0.117906760641636
"229",46,4,1,0,0.217629302663926
"230",46,5,3,0,0.186063125081559
"231",47,1,8,0,0.112020207103078
"232",47,2,1,0,0.148337901762802
"233",47,3,2,0,0.156396442214603
"234",47,4,3,0,0.115831707582604
"235",47,5,3,0,0.163436841581012
"236",48,1,6,0,0.112136560360923
"237",48,2,4,0,0.0965547951867941
"238",48,3,8,0,0.120027986980121
"239",48,4,1,0,0.155672540983687
"240",48,5,3,0,0.213953375118659
"241",49,1,2,0,0.155686101754289
"242",49,2,4,0,0.236001656759848
"243",49,3,0.5,0,0.128156572686257
"244",49,4,2,0,0.256943259749223
"245",49,5,1,0,0.276654593250444
"246",50,1,2,0,0.1672150110407
"247",50,2,6,0,0.175697811505065
"248",50,3,0,0,0.120586829005126
"249",50,4,0,0,0.198424094350979
"250",50,5,0,0,0.357241674122954
