"","model","target","theta","lambda","rmse"
"83",17,3,8,0.1,0.195842392404089
"84",17,4,8,0.01,0.141626703559197
"85",17,5,8,0.1,0.171218499826299
"86",18,1,8,0.05,0.117314744247417
"87",18,2,8,0.05,0.155653583962322
"88",18,3,3,0.01,0.191394872632976
"89",18,4,8,0.05,0.140436339413356
"90",18,5,8,0.1,0.175420094276066
"91",19,1,2,0,0.118929594355036
"92",19,2,8,0.2,0.160506125090478
"93",19,3,8,0.01,0.131455459284904
"94",19,4,8,0.1,0.14601115977752
"95",19,5,6,0,0.205475860779275
"96",20,1,6,0.05,0.124104742377911
"97",20,2,8,0.1,0.168708988580666
"98",20,3,8,0.05,0.130771832938916
"99",20,4,3,0.01,0.134663593084405
"100",20,5,8,0,0.149876006496486
"101",21,1,3,0.01,0.169398983387738
"102",21,2,8,0.2,0.0981313334916406
"103",21,3,8,0.05,0.209566185916863
"104",21,4,8,0.1,0.0984536859249263
"105",21,5,8,0.05,0.150984322504707
"106",22,1,8,0.01,0.155648244041576
"107",22,2,0,0,0.108239235837025
"108",22,3,8,0.05,0.168188248588757
"109",22,4,8,0.2,0.332789117849684
"110",22,5,6,0.05,0.230183442768576
"111",23,1,6,0.1,0.144809899905609
"112",23,2,6,0.2,0.141231090427723
"113",23,3,2,0.01,0.151776140082838
"114",23,4,8,0.1,0.211253086497079
"115",23,5,8,0.1,0.231841361946846
"116",24,1,8,0.05,0.146703649139572
"117",24,2,8,0.05,0.1491105809863
"118",24,3,2,0.01,0.150195751448978
"119",24,4,8,0.01,0.150377164484688
"120",24,5,1,0,0.238641560697978
"121",25,1,2,0.01,0.142585397990417
"122",25,2,3,0,0.17623788270934
"123",25,3,8,0.1,0.129345710161989
"124",25,4,3,0.01,0.127811953613411
"125",25,5,8,0.1,0.166059885434879
"126",26,1,8,0.2,0.218209516466031
"127",26,2,6,0.05,0.13011751518322
"128",26,3,4,0.01,0.170009980407258
"129",26,4,8,0.1,0.217484592792974
"130",26,5,8,0.05,0.18473546628504
"131",27,1,8,0.05,0.140051521197861
"132",27,2,2,0.01,0.198215976968479
"133",27,3,4,0.05,0.172622600820745
"134",27,4,8,0.2,0.144910066660661
"135",27,5,8,0.05,0.242322535429069
"136",28,1,8,0.01,0.1571466621157
"137",28,2,8,1,0.160904278649787
"138",28,3,8,0,0.155528309455178
"139",28,4,8,0.05,0.10271085341904
"140",28,5,4,0,0.183872560379236
"141",29,1,2,0.01,0.131681305919831
"142",29,2,0,0.01,0.224633163531417
"143",29,3,8,0.01,0.122605056034385
"144",29,4,6,0.05,0.162650080300365
"145",29,5,8,0.1,0.186248226390824
"146",30,1,2,0,0.12983405271775
"147",30,2,8,0.05,0.120029550900681
"148",30,3,8,0.05,0.123933784567365
"149",30,4,8,0,0.145524716406669
"150",30,5,4,0,0.195535972501568
"151",31,1,6,0.01,0.19536100195899
"152",31,2,8,0,0.112529283213408
"153",31,3,0.5,0.01,0.13663948111785
"154",31,4,3,0.01,0.22658374851559
"155",31,5,6,0.05,0.259821388576725
"156",32,1,8,0.2,0.167555935519368
"157",32,2,8,0.05,0.117823520393806
"158",32,3,6,0,0.143494079721378
"159",32,4,8,0.01,0.133727644594447
"160",32,5,8,0.1,0.158162833372391
"161",33,1,4,0.01,0.128919854294982
"162",33,2,3,0.01,0.12587161307719
"163",33,3,4,0,0.133210123018619
"164",33,4,8,0,0.141134582377627
"165",33,5,8,0.5,0.189208785900681
"166",34,1,8,0.1,0.115030611100502
"167",34,2,8,0.05,0.115417349429821
"168",34,3,3,0,0.150572825131877
"169",34,4,8,0,0.124424413569464
"170",34,5,8,0.1,0.208274357623933
"171",35,1,0,0.01,0.136872345502851
"172",35,2,2,0.01,0.133065563710296
"173",35,3,3,0,0.184301946438939
"174",35,4,8,1,0.171529618640613
"175",35,5,3,0,0.229898820591805
"176",36,1,8,0.01,0.1079184407523
"177",36,2,8,0.05,0.157115191676258
"178",36,3,8,0.1,0.120388605321204
"179",36,4,2,0,0.124333996396248
"180",36,5,8,0.05,0.180898338697002
"181",37,1,8,0.1,0.161530770898568
"182",37,2,8,0.1,0.117568836738007
"183",37,3,8,0.01,0.114700855123011
"184",37,4,2,0.01,0.106621376144075
"185",37,5,8,0.2,0.21798645960959
"186",38,1,8,0.01,0.0982841425031856
"187",38,2,8,0.2,0.132240377726226
"188",38,3,8,0.01,0.134015417565808
"189",38,4,8,0.05,0.0828165499204358
"190",38,5,8,0.1,0.162199175371909
"191",39,1,3,0.01,0.145919111080634
"192",39,2,8,0.1,0.172858426629396
"193",39,3,3,0,0.136911395604187
"194",39,4,6,0.05,0.141988149222721
"195",39,5,8,0.1,0.157651420314543
"196",40,1,8,0.05,0.164012969074608
"197",40,2,8,0.05,0.149228897748284
"198",40,3,3,0,0.226627362341759
"199",40,4,8,0.05,0.121993070822874
"200",40,5,8,0.05,0.134548810850719
"201",41,1,8,0,0.150533930724893
"202",41,2,2,0.01,0.152645780720962
"203",41,3,3,0.01,0.165827764056502
"204",41,4,8,0.05,0.134538382859471
"205",41,5,8,0.05,0.139345759970409
"206",42,1,4,0.01,0.161453277364665
"207",42,2,8,0.1,0.145126980757597
"208",42,3,8,0,0.125373063171872
"209",42,4,8,0,0.121863395617481
"210",42,5,8,0.05,0.185792272689706
"211",43,1,0.5,0,0.171991951451809
"212",43,2,6,0,0.173645675878137
"213",43,3,8,0.1,0.170028693806489
"214",43,4,8,0.1,0.132350824742663
"215",43,5,8,0.05,0.146772686732149
"216",44,1,1,0,0.18256405443414
"217",44,2,8,0.2,0.153105994675013
"218",44,3,8,0.1,0.12958180748623
"219",44,4,4,0.05,0.140338024613429
"220",44,5,6,0.05,0.177970005749527
"221",45,1,8,0.2,0.109095897587015
"222",45,2,0.5,0.01,0.210178313337125
"223",45,3,3,0,0.125365834702264
"224",45,4,4,0,0.148321361969472
"225",45,5,8,0.1,0.164794214034182
"226",46,1,3,0.01,0.101054001163043
"227",46,2,8,0.05,0.123595063539033
"228",46,3,6,0,0.117888080080256
"229",46,4,8,0.1,0.216856015872076
"230",46,5,8,0.05,0.183249147933382
"231",47,1,8,0,0.119586841076504
"232",47,2,8,0.1,0.144556312333872
"233",47,3,4,0.01,0.155660683176458
"234",47,4,6,0,0.115827736908192
"235",47,5,8,0.05,0.16157438916318
"236",48,1,8,0.2,0.127326855778857
"237",48,2,8,0.1,0.0909982538028561
"238",48,3,8,0.05,0.136317074669791
"239",48,4,4,0.05,0.155398919656499
"240",48,5,8,0.1,0.209297076658117
"241",49,1,4,0,0.155715812410002
"242",49,2,8,0.05,0.220969665727678
"243",49,3,6,0.05,0.124427555132509
"244",49,4,8,0.2,0.24575198044489
"245",49,5,4,0.1,0.274355804657581
"246",50,1,3,0.01,0.166249249723615
"247",50,2,8,0,0.182745393890814
"248",50,3,0.5,0.01,0.119932908275554
"249",50,4,0,0.01,0.196430976880413
"250",50,5,0,0,0.357197894737794
