"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.315635410279704
"2",1,2,8,0.1,0.106923488211518
"3",1,3,1,0.01,0.18624289693728
"4",1,4,0.5,0.01,0.309036322159798
"5",1,5,6,0.05,0.186219004069869
"6",2,1,8,0.01,0.119779627433271
"7",2,2,8,0.1,0.0971771389662165
"8",2,3,8,0.2,0.173393143725659
"9",2,4,6,0.05,0.243754758603269
"10",2,5,8,0.05,0.156608648502204
"11",3,1,8,0.05,0.131650739612248
"12",3,2,6,0,0.137284207172869
"13",3,3,8,0,0.153216208840387
"14",3,4,8,0.2,0.127141677815469
"15",3,5,8,0.1,0.159601073397235
"16",4,1,3,0.01,0.152944757291898
"17",4,2,8,2,0.123818193811872
"18",4,3,6,0.05,0.244363129057663
"19",4,4,0.5,0.01,0.380578657705312
"20",4,5,8,0.05,0.292220424921705
"21",5,1,0.5,0.01,0.138948891868637
"22",5,2,0.1,0,0.150486941194693
"23",5,3,8,0.1,0.197670324805814
"24",5,4,8,0.05,0.1133391873413
"25",5,5,8,0.01,0.163306065536384
"26",6,1,3,0,0.134808146272701
"27",6,2,8,0.1,0.132312625359745
"28",6,3,3,0,0.0938186286355509
"29",6,4,8,0.05,0.176226635707831
"30",6,5,8,0,0.143759966178337
"31",7,1,3,0,0.123834678225105
"32",7,2,3,0.05,0.140745645081395
"33",7,3,8,0,0.146350863064343
"34",7,4,6,0.01,0.109999977463969
"35",7,5,8,0.2,0.18547037590634
"36",8,1,8,0.1,0.109144216085841
"37",8,2,1,0.01,0.20022863640479
"38",8,3,8,0.01,0.106975807877026
"39",8,4,8,0.05,0.142901062395597
"40",8,5,8,0.1,0.156516682232079
"41",9,1,8,0,0.1392301625582
"42",9,2,8,1,0.154576635361987
"43",9,3,6,0.05,0.169837851053349
"44",9,4,8,0.01,0.100356864465711
"45",9,5,6,0.05,0.16679864602599
"46",10,1,6,0.05,0.104433760245509
"47",10,2,8,0,0.134026128747087
"48",10,3,4,0,0.1116615737218
"49",10,4,6,0.01,0.12660844706157
"50",10,5,8,0.05,0.167436180112894
"51",11,1,3,0.01,0.10107545949842
"52",11,2,8,0.1,0.147672245509381
"53",11,3,8,0.05,0.16865123944866
"54",11,4,8,0.1,0.151877469255984
"55",11,5,8,0.1,0.165806028161086
"56",12,1,8,0.1,0.218921001117326
