"","model","target","theta","lambda","rmse"
"136",28,1,8,0.01,0.157329892297668
"137",28,2,8,1,0.160904278649787
"138",28,3,8,0,0.155528309455178
"139",28,4,4,0,0.103039706070856
"140",28,5,4,0,0.183872560379236
"141",29,1,2,0,0.131871716700494
"142",29,2,0,0.01,0.224890716465959
"143",29,3,8,0.01,0.12255102524811
"144",29,4,6,0.05,0.163146994985745
"145",29,5,8,0.1,0.187166863956473
"146",30,1,2,0,0.12983405271775
"147",30,2,8,0.05,0.121245534923703
"148",30,3,8,0.01,0.124677945154714
"149",30,4,8,0,0.145524716406669
"150",30,5,4,0,0.195535972501568
"151",31,1,6,0.01,0.195600522507466
"152",31,2,8,0,0.112529283213408
"153",31,3,0.5,0,0.136989282854992
"154",31,4,3,0.01,0.226477284493922
"155",31,5,3,0.01,0.259809150899979
"156",32,1,8,0.1,0.167849816536168
"157",32,2,8,0.05,0.119022561158503
"158",32,3,6,0,0.143494079721378
"159",32,4,8,0.01,0.134098244183249
"160",32,5,8,0.05,0.159295416317067
"161",33,1,4,0.01,0.128498196073942
"162",33,2,3,0.01,0.125929562541592
"163",33,3,4,0,0.133210123018619
"164",33,4,8,0,0.141134582377627
"165",33,5,8,1,0.189460332658956
"166",34,1,8,0.1,0.117313560577326
"167",34,2,8,0.01,0.115915284404894
"168",34,3,3,0,0.150572825131877
"169",34,4,8,0,0.124424413569464
"170",34,5,8,0.05,0.209139179813216
"171",35,1,0,0.01,0.136873525060928
"172",35,2,2,0.01,0.132857491689193
"173",35,3,3,0,0.184301946438939
"174",35,4,8,0.5,0.171398133084604
"175",35,5,3,0,0.229898820591805
"176",36,1,8,0.01,0.10850139562503
"177",36,2,8,0.05,0.156944622325819
"178",36,3,8,0.1,0.121068590526882
"179",36,4,2,0,0.124333996396248
"180",36,5,8,0.05,0.181472339421247
"181",37,1,8,0.1,0.162422191283473
"182",37,2,8,0.1,0.118988718510026
"183",37,3,8,0.01,0.11448704141693
"184",37,4,2,0.01,0.106670420170305
