"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.307093063758944
"2",1,2,8,0.2,0.104152779395781
"3",1,3,1,0.01,0.185948125956662
"4",1,4,0.5,0.01,0.309705695722898
"5",1,5,8,0.1,0.1859373992079
"6",2,1,8,0.1,0.113382155652222
"7",2,2,8,0.2,0.095915195771368
"8",2,3,8,0.5,0.175160180515357
"9",2,4,8,0.2,0.237028262723125
"10",2,5,8,0.05,0.155269789892895
"11",3,1,8,0.1,0.131793424222613
"12",3,2,6,0.01,0.136845677959939
"13",3,3,8,0.01,0.153200441931564
"14",3,4,8,0.2,0.122247013778221
"15",3,5,8,0.1,0.158424079392163
"16",4,1,6,0.2,0.153000158872145
"17",4,2,8,0.5,0.120941741827815
"18",4,3,6,0.1,0.242719992248947
"19",4,4,0.5,0.01,0.38111551288089
"20",4,5,8,0.1,0.288375430536704
"21",5,1,0,0,0.140197117843841
"22",5,2,0.5,0.01,0.149801947177441
"23",5,3,8,0.1,0.195491433506161
"24",5,4,8,0.05,0.112758111792064
"25",5,5,8,0.01,0.162613403051757
"26",6,1,6,0.1,0.134610197154311
"27",6,2,8,0.1,0.13076226224313
"28",6,3,4,0.05,0.0926515853731575
"29",6,4,8,0.1,0.1758224928273
"30",6,5,8,0.05,0.14267665280121
"31",7,1,3,0.01,0.12374505498982
"32",7,2,8,0.5,0.14020671138515
"33",7,3,8,0.1,0.145873796847278
"34",7,4,6,0.01,0.109859317452249
"35",7,5,8,0.2,0.184610166800002
"36",8,1,8,0.1,0.107603190051975
"37",8,2,1,0.01,0.200637421471266
"38",8,3,8,0.01,0.109284677264024
"39",8,4,8,0.1,0.136361571487133
"40",8,5,8,0.2,0.155784925240187
"41",9,1,8,0.05,0.137440452890368
"42",9,2,8,0.5,0.153478751322394
"43",9,3,8,0.2,0.168673806057733
"44",9,4,8,0.05,0.0961937331027586
"45",9,5,6,0.05,0.16638309268051
"46",10,1,4,0.01,0.105360595384194
"47",10,2,8,0.2,0.130240905152576
"48",10,3,4,0.01,0.111289654039998
"49",10,4,6,0.05,0.125980602490821
"50",10,5,8,0.05,0.166138468129553
"51",11,1,4,0.05,0.101007198061048
"52",11,2,8,0.2,0.145387466973085
"53",11,3,8,0.1,0.16260898171651
"54",11,4,8,0.2,0.147639279902865
"55",11,5,8,0.2,0.167819099583614
