"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.316060890612068
"2",1,2,8,0.1,0.108276906802201
"3",1,3,1,0,0.186264879962125
"4",1,4,0.5,0.01,0.309015063323247
"5",1,5,6,0.05,0.186413985077005
"6",2,1,8,0.01,0.120035717892979
"7",2,2,8,0.1,0.0971986542398772
"8",2,3,8,0.2,0.173606806012125
"9",2,4,6,0.05,0.244446761930131
"10",2,5,8,0.01,0.156656025215803
"11",3,1,8,0.05,0.131589613222176
"12",3,2,6,0,0.137284207172869
"13",3,3,8,0,0.153216208840387
"14",3,4,8,0.2,0.127667483367681
"15",3,5,8,0.1,0.159701170140534
"16",4,1,3,0.01,0.152858337034653
"17",4,2,8,1,0.123818193811872
"18",4,3,4,0.01,0.244887160417817
"19",4,4,0.5,0.01,0.380572332794112
"20",4,5,8,0.01,0.292751666855973
"21",5,1,0.5,0.01,0.138710630739302
"22",5,2,0.1,0,0.150486941194693
"23",5,3,8,0.1,0.198389641709547
"24",5,4,8,0.05,0.113607928445739
"25",5,5,8,0.01,0.163446864645205
"26",6,1,3,0,0.134808146272701
"27",6,2,8,0.05,0.132548663494214
"28",6,3,3,0,0.0938186286355509
"29",6,4,8,0.05,0.176478514706457
"30",6,5,8,0,0.143759966178337
"31",7,1,3,0,0.123834678225105
"32",7,2,3,0.05,0.140423894528707
"33",7,3,8,0,0.146350863064343
"34",7,4,8,0.05,0.109872337392323
"35",7,5,8,0.2,0.185204949493723
"36",8,1,8,0.1,0.109590908286214
"37",8,2,0.5,0.01,0.20037309638246
"38",8,3,8,0.01,0.106720384987493
"39",8,4,8,0.05,0.144425532272827
"40",8,5,8,0.1,0.156929032649135
"41",9,1,8,0,0.1392301625582
"42",9,2,8,1,0.154576635361987
"43",9,3,6,0.05,0.169802847184755
"44",9,4,8,0.01,0.100410101057373
"45",9,5,6,0.05,0.166932965823501
"46",10,1,6,0.05,0.104513705769443
"47",10,2,8,0,0.134026128747087
"48",10,3,4,0,0.1116615737218
"49",10,4,6,0.01,0.126504112766484
"50",10,5,8,0.05,0.168062932191181
"51",11,1,3,0.01,0.101127915302077
"52",11,2,8,0.1,0.14876346450024
"53",11,3,8,0.05,0.169439242182647
"54",11,4,8,0.1,0.152157196794313
"55",11,5,8,0.1,0.165727849800416
"56",12,1,8,0.1,0.219847212691298
"57",12,2,8,0.2,0.213042103424141
"58",12,3,8,0.1,0.149622546916399
"59",12,4,6,0.1,0.149914857392454
"60",12,5,6,0.05,0.174671969347801
"61",13,1,8,0.1,0.153290348916584
"62",13,2,4,0.01,0.11430942247465
"63",13,3,8,0.2,0.185873431320101
"64",13,4,0,0.01,0.355293722059864
"65",13,5,2,0.01,0.213505622500839
"66",14,1,4,0.01,0.120286042198479
"67",14,2,0.5,0,0.172465888267182
"68",14,3,8,0,0.159783956611986
"69",14,4,8,0.05,0.171551124925475
"70",14,5,4,0,0.224132987093413
"71",15,1,2,0,0.141450400666441
"72",15,2,8,0.1,0.110984992028762
"73",15,3,8,0.05,0.166992622433458
"74",15,4,4,0,0.0963527632327248
"75",15,5,8,0,0.144172397579787
"76",16,1,3,0,0.138617126869984
