"","model","target","theta","lambda","rmse"
"54",11,4,6,0.1,0.530774811453574
"55",11,5,8,0.5,0.416515926890029
"56",12,1,8,1,0.482395337201059
"57",12,2,1,0.05,0.570479336738507
"58",12,3,8,0.05,0.358104765298907
"59",12,4,8,2,0.351143581663194
"60",12,5,8,1,0.448834419712838
"61",13,1,3,0.2,0.5879750435011
"62",13,2,8,0.5,0.315493699215048
"63",13,3,3,0.1,0.534953127565243
"64",13,4,4,0.2,0.749399289128939
"65",13,5,2,0.1,0.56315759508772
"66",14,1,8,5,0.358864732954595
"67",14,2,0,0.05,0.422265546479305
"68",14,3,4,0.2,0.476345958502662
"69",14,4,4,0.2,0.395670962465214
"70",14,5,4,0.1,0.621727003532361
"71",15,1,8,0.2,0.177618540233413
"72",15,2,3,0.05,0.355060656001095
"73",15,3,4,0.1,0.547581432271323
"74",15,4,8,5,0.224768488434004
"75",15,5,6,0.1,0.352862812041746
"76",16,1,8,0.01,0.371589998717173
"77",16,2,8,0,0.226145670056553
"78",16,3,6,0.2,0.404461156658983
"79",16,4,0,0.01,0.303302297199885
"80",16,5,4,0.2,0.545423178572992
"81",17,1,2,0.2,0.600607215244866
"82",17,2,8,5,0.418610332464392
"83",17,3,4,0.2,0.547560210116985
"84",17,4,8,0.5,0.387892324082446
"85",17,5,8,0.5,0.503635389838326
"86",18,1,6,0.2,0.372170043689967
"87",18,2,1,0.05,0.371608715150714
"88",18,3,8,0.1,0.42450439023119
"89",18,4,8,0.5,0.3576224058031
"90",18,5,4,0.2,0.482604757061637
"91",19,1,8,0.5,0.309755267636738
"92",19,2,8,2,0.400768479844283
"93",19,3,8,5,0.380828896118721
"94",19,4,4,0.05,0.447039838993772
"95",19,5,8,0.5,0.589683083193849
"96",20,1,8,0.5,0.429157588340846
"97",20,2,8,0.5,0.442537459195185
"98",20,3,8,1,0.399988872842226
"99",20,4,4,0.01,0.293026153447587
"100",20,5,6,0.1,0.390133175188689
"101",21,1,8,0.2,0.360085137399346
"102",21,2,8,0.01,0.317473936050905
"103",21,3,0,0.01,0.399716455704435
"104",21,4,0,0.01,0.384051982946496
"105",21,5,8,0.5,0.45049873566277
"106",22,1,8,0.5,0.48441408966965
"107",22,2,8,1,0.304703205694383
"108",22,3,0.5,0.01,0.39334163449756
"109",22,4,8,2,0.722083492881517
"110",22,5,8,0.5,0.468438123061926
"111",23,1,3,0.2,0.357383507979505
"112",23,2,8,0.2,0.351709877731647
"113",23,3,3,0.05,0.354744193409062
"114",23,4,8,0.2,0.440670828566514
"115",23,5,6,0.2,0.530870611787013
"116",24,1,8,0.5,0.329884983256492
"117",24,2,0,0.05,0.35456671930043
"118",24,3,0,0.01,0.316158950576337
"119",24,4,8,0.5,0.384427278741727
"120",24,5,2,0.1,0.630261070268284
"121",25,1,8,5,0.437532518251458
"122",25,2,8,0.2,0.383583363780552
"123",25,3,8,0.2,0.358524907849603
"124",25,4,8,0.2,0.317028287345428
"125",25,5,6,0.5,0.537344102806532
"126",26,1,6,2,0.640394599991303
"127",26,2,8,1,0.412170807641712
"128",26,3,6,0.1,0.373542505756193
"129",26,4,4,0.1,0.610250329954452
"130",26,5,6,0.2,0.48645705424949
"131",27,1,0.5,0.05,0.315032002931035
"132",27,2,8,0.1,0.420380413275628
"133",27,3,8,0.05,0.367648201553058
"134",27,4,6,2,0.403571346369013
"135",27,5,3,0.2,0.60655264035878
"136",28,1,0,0.05,0.474396747818881
"137",28,2,8,2,0.412894582083232
"138",28,3,0,0.01,0.391154409931837
"139",28,4,4,0.2,0.34574154787085
"140",28,5,0.5,0.05,0.525158115182337
"141",29,1,8,0.1,0.278533859729091
"142",29,2,0,0.05,0.455122770517992
"143",29,3,3,0.05,0.483763633254366
"144",29,4,8,2,0.429378510759728
"145",29,5,3,0.2,0.500847333041094
"146",30,1,0.5,0.05,0.226134436449904
"147",30,2,2,0.1,0.422285746964715
"148",30,3,3,0.1,0.543364306163986
"149",30,4,1,0.01,0.374639267290949
"150",30,5,4,0.1,0.450962461387044
"151",31,1,0.5,0.01,0.387615538633062
"152",31,2,8,1,0.350053143632276
"153",31,3,2,0.1,0.326021513344002
"154",31,4,8,1,0.508943997023984
"155",31,5,6,0.2,0.647975654509782
"156",32,1,8,2,0.355345926684591
"157",32,2,6,2,0.28989109091501
"158",32,3,8,5,0.45984193803261
"159",32,4,4,0.2,0.42822876822833
"160",32,5,8,0.2,0.422576308423139
"161",33,1,0,0.05,0.418880601305533
"162",33,2,8,0.1,0.388139231320647
"163",33,3,0,0.01,0.375786480127267
"164",33,4,6,1,0.391051634823959
"165",33,5,8,0.5,0.531546823341839
"166",34,1,8,0.5,0.330423310830568
"167",34,2,1,0.05,0.354262546962256
"168",34,3,6,0.2,0.376741285052643
"169",34,4,8,0.2,0.261137243409124
"170",34,5,4,0.2,0.569580878740373
"171",35,1,0,0.01,0.380960425967579
"172",35,2,8,1,0.44751323349251
"173",35,3,8,0.1,0.514691280584392
"174",35,4,8,2,0.332139757226439
"175",35,5,2,0.01,0.581153633563097
"176",36,1,8,2,0.408874989028335
"177",36,2,8,2,0.352968138475415
"178",36,3,2,0,0.338838631567628
"179",36,4,8,0.2,0.322870731232295
"180",36,5,6,0.5,0.409000748270433
"181",37,1,1,0,0.379489495854115
"182",37,2,8,0.2,0.282128352420742
"183",37,3,8,0,0.478500787085135
"184",37,4,2,0.05,0.313469206180988
"185",37,5,8,0.5,0.49880741524755
"186",38,1,8,0.5,0.347294755629839
"187",38,2,6,2,0.343545202273514
"188",38,3,1,0.05,0.417798639833735
"189",38,4,0.5,0.05,0.416879895845187
"190",38,5,8,1,0.397326216242278
"191",39,1,8,0.01,0.350601565774302
"192",39,2,8,2,0.353022773705353
"193",39,3,4,0.1,0.335885045398136
"194",39,4,1,0.05,0.359363616505658
"195",39,5,8,0.2,0.4530406363584
"196",40,1,6,0.5,0.404379709127697
"197",40,2,8,1,0.420473965664421
"198",40,3,8,5,0.437728101660368
"199",40,4,4,0.01,0.268093880165179
"200",40,5,8,0.5,0.417033266044624
"201",41,1,6,0.2,0.432517321619619
"202",41,2,0.5,0.01,0.421491536754768
"203",41,3,8,0.2,0.345347592167613
"204",41,4,6,0.2,0.490575398872048
"205",41,5,6,0.2,0.438905286315696
"206",42,1,6,0.5,0.414949190024689
"207",42,2,8,2,0.372597640269046
"208",42,3,8,0.1,0.34049890345507
"209",42,4,6,2,0.395889197761128
"210",42,5,4,0.2,0.533387845862134
"211",43,1,0.5,0.01,0.612738829310273
"212",43,2,0,0.05,0.47031019963642
"213",43,3,6,0,0.304771157133339
"214",43,4,2,0.1,0.431980262096691
"215",43,5,8,0.5,0.38092700030982
"216",44,1,0,0.01,0.446060431568276
"217",44,2,6,0.5,0.45076678051625
"218",44,3,6,0.5,0.415274263897805
"219",44,4,8,0.5,0.388009000081026
"220",44,5,8,1,0.547611074930943
"221",45,1,8,5,0.288420024044782
"222",45,2,8,0.2,0.467553253983445
"223",45,3,8,5,0.334654930226428
"224",45,4,1,0.05,0.419690275887957
"225",45,5,6,0.5,0.468066847212863
"226",46,1,8,2,0.489724297650997
"227",46,2,0,0.01,0.355324362147644
"228",46,3,3,0.01,0.293526776554253
"229",46,4,4,0.1,0.469565239021646
"230",46,5,8,0.5,0.543056353920188
"231",47,1,0.5,0.05,0.334616833685483
"232",47,2,8,5,0.391363963070778
"233",47,3,3,0.1,0.546266580557105
"234",47,4,8,5,0.312966087168451
"235",47,5,8,0.5,0.436688577905037
"236",48,1,8,2,0.373066936752676
"237",48,2,8,2,0.347538748523566
"238",48,3,4,0.2,0.411893169181642
"239",48,4,8,0.2,0.362224141545757
"240",48,5,6,0.2,0.569660869581689
"241",49,1,4,0.2,0.445401445485206
"242",49,2,6,0.2,0.545627123414468
"243",49,3,2,0.05,0.369880614011273
"244",49,4,6,0.2,0.619593911565872
"245",49,5,2,0.2,0.7743660084801
"246",50,1,6,0.2,0.480919182998079
"247",50,2,0,0.05,0.40796494763694
"248",50,3,1,0.01,0.392493999544338
"249",50,4,2,0.05,0.42564673370297
"250",50,5,6,0.5,0.739561736845328
