"","model","target","theta","lambda","rmse"
"1",1,1,0,0.05,0.694477869065592
"2",1,2,8,1,0.304558829316318
"3",1,3,0,0.01,0.491578868776213
"4",1,4,2,0.05,0.674440041650656
"5",1,5,4,0.1,0.640655672835375
"6",2,1,8,1,0.393774530606438
"7",2,2,8,0.2,0.229409505738616
"8",2,3,8,1,0.43403813858326
"9",2,4,8,0.5,0.591824426917863
"10",2,5,8,0.2,0.462142862977714
"11",3,1,6,0.1,0.493390887717555
"12",3,2,8,0.1,0.33981017578306
"13",3,3,0,0,0.453952479309901
"14",3,4,8,0.2,0.302502958147711
"15",3,5,6,0.2,0.512062272623253
"16",4,1,3,0.1,0.401348920054455
"17",4,2,8,0.2,0.349756600155303
"18",4,3,8,0.2,0.56158279805113
"19",4,4,4,0.05,0.760814454147095
"20",4,5,8,0.2,0.718024630618922
"21",5,1,8,0.2,0.370644784579311
"22",5,2,6,0.05,0.365429645359869
"23",5,3,1,0.05,0.383120151575203
"24",5,4,8,1,0.342138605126887
"25",5,5,6,0.2,0.439728247938743
"26",6,1,6,0.2,0.354054447525494
"27",6,2,8,0.2,0.360076763220239
"28",6,3,8,2,0.286708834163382
"29",6,4,0,0.05,0.552877535924138
"30",6,5,6,0.2,0.444806069400437
"31",7,1,0.1,0.05,0.453152181190523
"32",7,2,8,0.01,0.340696157085458
"33",7,3,8,2,0.353783590865545
"34",7,4,2,0.01,0.368969353707768
"35",7,5,6,0.5,0.594280174575928
"36",8,1,8,1,0.375875640795847
"37",8,2,6,0.5,0.477813595827885
"38",8,3,8,0.05,0.420260176677323
"39",8,4,8,0.5,0.451781707164151
"40",8,5,8,0.5,0.478478277655438
"41",9,1,2,0,0.453052658659542
"42",9,2,0,0.01,0.393776359736456
"43",9,3,8,1,0.450702351708564
"44",9,4,0,0.01,0.414369165819714
"45",9,5,4,0.2,0.464694271929535
"46",10,1,0,0.01,0.365043941990429
"47",10,2,8,1,0.32626766250648
"48",10,3,8,0.5,0.401558232808318
"49",10,4,8,0,0.386262058435327
"50",10,5,6,0.2,0.513993539436982
"51",11,1,8,1,0.424488687395011
"52",11,2,6,0.2,0.421035509395076
"53",11,3,8,0.2,0.422951866764894
"54",11,4,4,0,0.531183221252922
"55",11,5,8,0.2,0.413297350486753
"56",12,1,8,0.5,0.481801679896083
"57",12,2,8,1,0.570859264910658
"58",12,3,8,0.05,0.3609667256869
"59",12,4,8,1,0.351144610185272
"60",12,5,8,0.5,0.449577411396741
"61",13,1,2,0.1,0.5810454916998
"62",13,2,8,1,0.316753755030053
"63",13,3,3,0.1,0.53348049536888
"64",13,4,3,0.1,0.749029811977024
"65",13,5,2,0.05,0.56277461094245
"66",14,1,8,1,0.358864732954595
"67",14,2,0.1,0.05,0.422607432963703
"68",14,3,6,0.2,0.476481782412336
"69",14,4,4,0.1,0.396868741419838
"70",14,5,4,0.05,0.620420756515451
"71",15,1,8,0.1,0.176192138732571
"72",15,2,3,0.01,0.35642388023203
"73",15,3,4,0.1,0.547720664176665
"74",15,4,8,1,0.224768488434004
"75",15,5,6,0.05,0.353971587239108
"76",16,1,8,0.01,0.371757125959659
"77",16,2,8,0,0.226145670056553
"78",16,3,6,0.2,0.403832720462844
"79",16,4,0,0,0.303368439933336
"80",16,5,6,0.2,0.542942533087846
"81",17,1,2,0.1,0.602693423977638
"82",17,2,1,0.05,0.416066651070447
"83",17,3,4,0.2,0.544340276933457
"84",17,4,8,0.2,0.387085838114297
"85",17,5,8,0.2,0.501560133185731
"86",18,1,6,0.2,0.373185765339131
"87",18,2,1,0,0.372130892924407
"88",18,3,8,0.1,0.421046316560699
"89",18,4,8,0.2,0.35738463262059
"90",18,5,4,0.1,0.48115277889787
"91",19,1,8,1,0.309960297522184
"92",19,2,8,1,0.400768479844283
"93",19,3,8,2,0.380828896118721
"94",19,4,4,0.05,0.447295379498893
"95",19,5,8,0.2,0.591362483205011
"96",20,1,8,0.2,0.427555540134277
"97",20,2,8,0.2,0.444388691686002
"98",20,3,8,0.5,0.397808725332258
"99",20,4,0,0.01,0.292904216642677
"100",20,5,8,0.1,0.387755388304878
"101",21,1,8,0.05,0.364233474327141
"102",21,2,8,0.01,0.316696625874975
"103",21,3,1,0.05,0.399199038569268
"104",21,4,0,0,0.384648536347715
"105",21,5,8,0.5,0.450641282386638
"106",22,1,8,0.5,0.484690369293836
"107",22,2,8,0.5,0.307590634297278
"108",22,3,0.5,0.01,0.393528125534896
"109",22,4,8,1,0.722083492881517
"110",22,5,8,0.2,0.462610281196167
"111",23,1,4,0.2,0.356873012260389
"112",23,2,8,0.2,0.34787354058146
"113",23,3,2,0,0.355061652213834
"114",23,4,6,0.2,0.443388612995713
"115",23,5,6,0.2,0.52826981852352
"116",24,1,8,0.2,0.33037807976073
"117",24,2,0,0.01,0.35603609455429
"118",24,3,0,0.01,0.316074205845636
"119",24,4,8,0.2,0.383725213191329
