"","model","target","theta","lambda","rmse"
"74",15,4,8,2,0.224768488434004
"75",15,5,6,0.1,0.353234129606562
"76",16,1,8,0.01,0.371616677014499
"77",16,2,8,0,0.226145670056553
"78",16,3,6,0.2,0.404070644481756
"79",16,4,0,0,0.303368439933336
"80",16,5,4,0.2,0.545167088626425
"81",17,1,2,0.1,0.600600683016086
"82",17,2,8,2,0.418610332464392
"83",17,3,4,0.2,0.546512242361944
"84",17,4,8,0.5,0.387094494480759
"85",17,5,8,0.5,0.503911192344393
"86",18,1,6,0.2,0.372129206933789
"87",18,2,1,0.01,0.371943733130929
"88",18,3,8,0.1,0.423672130086209
"89",18,4,8,0.2,0.357888518248686
"90",18,5,4,0.1,0.482956769408624
"91",19,1,8,2,0.309960297522184
"92",19,2,8,2,0.400768479844283
"93",19,3,8,5,0.380828896118721
"94",19,4,4,0.05,0.446894919265911
"95",19,5,8,0.5,0.590504790359025
"96",20,1,8,0.5,0.427987162540443
"97",20,2,8,0.5,0.441837665760893
"98",20,3,8,1,0.398618666153307
"99",20,4,4,0.01,0.293009558603408
"100",20,5,6,0.1,0.38982869322221
"101",21,1,8,0.1,0.361447390222819
"102",21,2,8,0.01,0.317513673082699
"103",21,3,0,0,0.399787688277849
"104",21,4,0,0.01,0.384203235235484
"105",21,5,8,0.5,0.4499130413645
"106",22,1,8,0.5,0.483139278701111
"107",22,2,8,1,0.305240557481087
"108",22,3,0.5,0.01,0.393351867890625
"109",22,4,8,2,0.722083492881517
"110",22,5,8,0.5,0.467820717924747
"111",23,1,3,0.2,0.356879354221926
"112",23,2,8,0.2,0.35052001575436
"113",23,3,2,0.01,0.354888506389604
"114",23,4,8,0.2,0.440382433986572
"115",23,5,6,0.2,0.530836928263212
"116",24,1,8,0.5,0.329540196200317
"117",24,2,0.1,0.05,0.354371369765511
"118",24,3,0,0.01,0.316030596889781
"119",24,4,8,0.5,0.382866617225644
"120",24,5,2,0.1,0.631180777015825
"121",25,1,8,5,0.437532518251458
"122",25,2,8,0.2,0.384357731736694
"123",25,3,8,0.2,0.357690177161075
"124",25,4,8,0.2,0.316874792734579
"125",25,5,6,0.5,0.537161393827828
"126",26,1,6,2,0.640394599991303
"127",26,2,8,1,0.411653589231612
"128",26,3,6,0.1,0.372586814913409
"129",26,4,4,0.1,0.610619713077535
"130",26,5,6,0.2,0.486113438728345
"131",27,1,1,0.05,0.315067415143751
"132",27,2,2,0.01,0.420386045102165
"133",27,3,8,0.05,0.366836304701605
"134",27,4,6,2,0.403683068097521
"135",27,5,3,0.1,0.606173210135418
"136",28,1,0,0.05,0.475468786655975
"137",28,2,8,2,0.412894582083232
"138",28,3,0,0.01,0.390969737527746
"139",28,4,4,0.2,0.346357673229124
"140",28,5,1,0.05,0.525274093222831
"141",29,1,8,0.1,0.2796449369838
"142",29,2,0,0.05,0.454986310477531
"143",29,3,3,0.01,0.484590259874178
"144",29,4,8,2,0.429378510759728
"145",29,5,3,0.2,0.501061319311727
"146",30,1,0.5,0.05,0.225992963380249
"147",30,2,2,0.1,0.42226226639043
"148",30,3,3,0.1,0.543359217313103
"149",30,4,1,0.01,0.374677611908498
"150",30,5,4,0.1,0.452109399548932
"151",31,1,0.5,0.01,0.387423897046842
"152",31,2,8,1,0.349350464101551
"153",31,3,1,0.05,0.326801587849114
"154",31,4,8,0.5,0.509141700431764
"155",31,5,6,0.2,0.64798181121658
"156",32,1,8,2,0.355345926684591
"157",32,2,6,2,0.290035612860168
"158",32,3,8,2,0.45984193803261
"159",32,4,6,0.2,0.430231802358515
"160",32,5,8,0.2,0.423610619045678
"161",33,1,0,0.05,0.418677598663609
"162",33,2,8,0.1,0.387962617244575
"163",33,3,0,0.01,0.375556098804513
"164",33,4,6,1,0.390533736522365
"165",33,5,8,0.5,0.53131914151479
"166",34,1,8,0.5,0.33158355066153
"167",34,2,1,0.05,0.355311575259344
"168",34,3,6,0.2,0.377701253617481
"169",34,4,8,0.2,0.260023434977772
"170",34,5,4,0.2,0.570168685727612
"171",35,1,0,0.05,0.380306108723853
"172",35,2,8,1,0.447454658161211
"173",35,3,8,0.1,0.514399711069128
"174",35,4,8,1,0.331888129637751
"175",35,5,2,0.01,0.58120689177276
"176",36,1,8,1,0.408562072383075
"177",36,2,8,2,0.352968138475415
"178",36,3,2,0,0.338838631567628
"179",36,4,8,0.2,0.321023393857068
"180",36,5,6,0.5,0.409045686444182
"181",37,1,1,0,0.379489495854115
"182",37,2,8,0.2,0.281508284431277
"183",37,3,8,0,0.478500787085135
"184",37,4,2,0.05,0.314436553221404
"185",37,5,6,0.5,0.498989667394547
"186",38,1,8,0.2,0.347774616287566
"187",38,2,6,2,0.343545202273514
"188",38,3,1,0.01,0.417948379761756
"189",38,4,0.5,0.05,0.416511855348732
"190",38,5,8,0.5,0.396363734349238
"191",39,1,8,0,0.350637868844712
"192",39,2,8,1,0.352909834317839
"193",39,3,4,0.1,0.335699876631124
"194",39,4,1,0.05,0.360295119238092
"195",39,5,8,0.2,0.453688103847044
"196",40,1,6,0.5,0.403821803402971
"197",40,2,8,1,0.419301121633652
"198",40,3,8,5,0.437728101660368
"199",40,4,4,0,0.2682018868701
"200",40,5,8,0.5,0.417361659614484
"201",41,1,8,2,0.433442480179662
"202",41,2,0.5,0.01,0.421553420572564
"203",41,3,8,0.2,0.343445888514349
"204",41,4,6,0.2,0.491068408848031
"205",41,5,6,0.2,0.439824616322434
"206",42,1,6,0.5,0.415306439660622
"207",42,2,8,2,0.372597640269046
"208",42,3,8,0.1,0.34127305860986
"209",42,4,6,2,0.395889197761128
"210",42,5,4,0.2,0.533015781823869
"211",43,1,0.5,0.01,0.612919901232072
"212",43,2,0,0.05,0.470673013073969
"213",43,3,6,0,0.304771157133339
"214",43,4,1,0.05,0.43125791368587
"215",43,5,8,0.5,0.381179629353277
"216",44,1,0,0.01,0.445709402625052
"217",44,2,6,0.5,0.450902141176876
"218",44,3,6,0.2,0.416149427385156
"219",44,4,8,2,0.389701285755097
"220",44,5,8,1,0.547287592427104
"221",45,1,8,2,0.288420024044782
"222",45,2,8,0.2,0.466559145893324
"223",45,3,8,5,0.334654930226428
"224",45,4,1,0.05,0.420237837751124
"225",45,5,6,0.5,0.469891792573563
"226",46,1,8,2,0.490564657326719
"227",46,2,0,0.05,0.354824274987407
"228",46,3,3,0.01,0.29358060942372
"229",46,4,4,0.1,0.469697950433083
"230",46,5,8,0.5,0.541800708931139
"231",47,1,1,0.05,0.333954065799572
"232",47,2,8,2,0.391363963070778
"233",47,3,2,0.05,0.54704181348532
"234",47,4,8,2,0.312966087168451
"235",47,5,8,0.5,0.436975599312749
"236",48,1,8,2,0.373620871585154
"237",48,2,8,2,0.347538748523566
"238",48,3,4,0.2,0.410397182756348
"239",48,4,8,0.2,0.3613027681421
"240",48,5,4,0.1,0.569584968086401
"241",49,1,4,0.2,0.444548681509174
"242",49,2,6,0.2,0.545224879457626
"243",49,3,3,0.05,0.369320059518088
"244",49,4,6,0.1,0.617779951229173
"245",49,5,2,0.2,0.772260336263557
"246",50,1,6,0.2,0.481029541835486
"247",50,2,0,0.05,0.407559597731451
"248",50,3,1,0.01,0.392591045151607
"249",50,4,2,0.05,0.426395520081927
"250",50,5,6,0.2,0.739761463327714
