"","model","target","theta","lambda","rmse"
"1",1,1,2,0.1,0.702582916115072
"2",1,2,8,2,0.299007364872333
"3",1,3,0,0.01,0.493061086653106
"4",1,4,2,0.1,0.672299908151475
"5",1,5,4,0.2,0.644364907042427
"6",2,1,6,0.5,0.385132691857695
"7",2,2,8,0.5,0.224592328341796
"8",2,3,8,8,0.434294863480484
"9",2,4,8,2,0.593437714372603
"10",2,5,8,1,0.457816892449486
"11",3,1,6,0.5,0.487532899890331
"12",3,2,6,0.2,0.346253154447916
"13",3,3,0.5,0.05,0.452595899760413
"14",3,4,8,1,0.30317517832737
"15",3,5,6,0.5,0.513541626837474
"16",4,1,2,0.1,0.408577112819209
"17",4,2,8,1,0.349960290044601
"18",4,3,8,1,0.564067334821961
"19",4,4,4,0.2,0.757184283306286
"20",4,5,8,0.5,0.719488102118845
"21",5,1,8,0.5,0.373349003930678
"22",5,2,8,0.2,0.36229744906533
"23",5,3,2,0.1,0.385223950589936
"24",5,4,8,1,0.342095722184246
"25",5,5,6,0.5,0.449967955941578
"26",6,1,6,0.5,0.35137361016662
"27",6,2,8,0.5,0.359533852749653
"28",6,3,8,1,0.282313481251244
"29",6,4,0.1,0.05,0.557722813827327
"30",6,5,6,1,0.447945679820518
"31",7,1,1,0.05,0.45704504836095
"32",7,2,8,0.2,0.331524759992657
"33",7,3,8,0.5,0.353434577816195
"34",7,4,3,0.2,0.363806967496571
"35",7,5,6,2,0.600070840074872
"36",8,1,8,8,0.375875640795847
"37",8,2,6,8,0.478312115833754
"38",8,3,8,0.2,0.420154012230724
"39",8,4,8,0.5,0.453830137563474
"40",8,5,8,1,0.479451740179718
"41",9,1,6,0.5,0.433182673399444
"42",9,2,8,0.5,0.39101844605267
"43",9,3,8,0.5,0.443838983171681
"44",9,4,0,0.05,0.414861474030304
"45",9,5,4,0.2,0.478751898281058
"46",10,1,0,0.01,0.365321058008614
"47",10,2,8,1,0.317758474587371
"48",10,3,8,1,0.390674193902473
"49",10,4,8,0,0.386262058435327
"50",10,5,6,0.5,0.513555133387373
"51",11,1,2,0.2,0.421898619258267
"52",11,2,6,0.5,0.414837726112469
"53",11,3,8,0.5,0.422996524134933
"54",11,4,8,0.5,0.52502996482249
"55",11,5,8,1,0.42310678079132
"56",12,1,8,2,0.484190376518158
"57",12,2,2,0.2,0.563866359044767
"58",12,3,8,0.1,0.354508091905996
"59",12,4,8,8,0.351144335942561
"60",12,5,8,2,0.449911531114969
"61",13,1,3,0.2,0.592230244564131
"62",13,2,8,1,0.30518199915447
"63",13,3,3,0.2,0.537306372999673
"64",13,4,2,0.2,0.750005456530838
"65",13,5,3,0.2,0.565659633336094
"66",14,1,8,2,0.356351966491623
"67",14,2,0,0.05,0.426545274333646
"68",14,3,4,0.5,0.478077394452242
"69",14,4,4,0.2,0.398322475026197
"70",14,5,4,0.2,0.623496172629269
"71",15,1,8,0.5,0.178490045032283
"72",15,2,4,0.1,0.353668381562893
"73",15,3,4,0.2,0.547623907246101
"74",15,4,8,8,0.224850700544738
"75",15,5,6,0.2,0.351762184145016
"76",16,1,8,0.05,0.370461270422377
"77",16,2,8,0,0.226145670056553
"78",16,3,6,0.5,0.405281911496595
"79",16,4,0,0.01,0.303164795408129
"80",16,5,6,0.5,0.549783004434118
"81",17,1,2,0.2,0.60239190170067
"82",17,2,8,2,0.415971392800316
"83",17,3,2,0.2,0.548631378597532
"84",17,4,8,1,0.387964071195551
"85",17,5,8,1,0.510555257576619
"86",18,1,6,0.5,0.372741387220097
"87",18,2,2,0.1,0.369304944155402
"88",18,3,8,0.2,0.428086090612597
"89",18,4,8,0.5,0.35452072447857
"90",18,5,4,0.2,0.487162693671852
"91",19,1,8,1,0.307082043272923
"92",19,2,8,8,0.400768479844283
"93",19,3,8,8,0.387228152139545
"94",19,4,6,0.2,0.444756292538238
"95",19,5,6,0.5,0.585551589082307
"96",20,1,6,1,0.430015566938602
"97",20,2,8,2,0.44298316645405
"98",20,3,8,5,0.401526065586869
"99",20,4,4,0.01,0.29318580876727
"100",20,5,6,0.2,0.392574564325265
"101",21,1,8,0.5,0.35693910508944
"102",21,2,8,0.05,0.316406640485032
"103",21,3,0,0.01,0.399566848490521
"104",21,4,8,0.5,0.383564468895988
"105",21,5,8,1,0.450959945133431
"106",22,1,6,0.5,0.484778151567972
"107",22,2,8,2,0.303005500195502
"108",22,3,0.5,0.01,0.393574005333861
