"","model","target","theta","lambda","rmse"
"104",21,4,0,0.01,0.383911152663823
"105",21,5,8,1,0.451059397046824
"106",22,1,6,0.5,0.484951954748222
"107",22,2,8,1,0.303690668529567
"108",22,3,0.5,0.05,0.393209064759308
"109",22,4,8,5,0.722083492881517
"110",22,5,8,0.5,0.470682391521102
"111",23,1,3,0.2,0.357470914531309
"112",23,2,8,0.5,0.352580488158145
"113",23,3,3,0.05,0.354161956346339
"114",23,4,8,0.5,0.439770537201736
"115",23,5,6,0.2,0.531039974246509
"116",24,1,8,1,0.330636679843098
"117",24,2,0,0.05,0.355834574239018
"118",24,3,0,0,0.316210881336543
"119",24,4,8,1,0.383902835723319
"120",24,5,3,0.2,0.629462161759481
"121",25,1,8,5,0.437532518251458
"122",25,2,8,0.2,0.383107301259528
"123",25,3,8,0.5,0.357886558204126
"124",25,4,8,0.2,0.317577754141594
"125",25,5,6,1,0.537081198329435
"126",26,1,6,5,0.640394599991303
"127",26,2,8,2,0.412767260625286
"128",26,3,6,0.2,0.374117564643448
"129",26,4,4,0.1,0.610078075670854
"130",26,5,6,0.2,0.487201983966428
"131",27,1,8,0.1,0.313778687358766
"132",27,2,8,0.1,0.419647249163409
"133",27,3,8,0.1,0.368174823779647
"134",27,4,6,2,0.403142568856858
"135",27,5,3,0.2,0.605513967432192
"136",28,1,0,0.05,0.473605328876454
"137",28,2,8,5,0.412894582083232
"138",28,3,0,0.01,0.391441175753839
"139",28,4,4,0.2,0.345410482557252
"140",28,5,1,0.1,0.524891228200554
"141",29,1,8,0.2,0.27722601087435
"142",29,2,0,0.05,0.457123030441677
"143",29,3,3,0.05,0.482547015193568
"144",29,4,8,5,0.429378510759728
"145",29,5,3,0.2,0.50026464230866
"146",30,1,8,0.5,0.219510740862019
"147",30,2,2,0.1,0.422285337799423
"148",30,3,3,0.1,0.543474365756504
"149",30,4,1,0.01,0.374588240715276
"150",30,5,4,0.1,0.450335389606713
"151",31,1,0.5,0.01,0.387841963341417
"152",31,2,8,2,0.35010984387023
"153",31,3,2,0.1,0.325884065914685
"154",31,4,8,1,0.508843637410478
"155",31,5,6,0.5,0.646095950685389
"156",32,1,8,5,0.355345926684591
"157",32,2,6,5,0.290035612860168
"158",32,3,8,5,0.45984193803261
"159",32,4,4,0.2,0.425757750397227
"160",32,5,8,0.2,0.421729157101489
"161",33,1,0,0.05,0.419802066412406
"162",33,2,8,0.1,0.38913265288681
"163",33,3,0,0.01,0.376101673460387
"164",33,4,6,2,0.391660814537566
"165",33,5,8,1,0.532004580548388
"166",34,1,8,0.5,0.329524208222767
"167",34,2,1,0.05,0.353711823673532
"168",34,3,6,0.2,0.376486077817314
"169",34,4,8,0.2,0.2621714974112
"170",34,5,4,0.2,0.569241725780144
"171",35,1,0,0.01,0.381176701238324
"172",35,2,8,1,0.4476216928653
"173",35,3,8,0.1,0.515008447555082
"174",35,4,8,2,0.332139614664324
"175",35,5,2,0.01,0.581094925917816
"176",36,1,8,2,0.408786513102856
"177",36,2,8,0.5,0.352318533883608
"178",36,3,2,0,0.338838631567628
"179",36,4,8,0.5,0.320719729626063
"180",36,5,6,0.5,0.409060085374601
"181",37,1,1,0,0.379489495854115
"182",37,2,8,0.5,0.281693965092215
"183",37,3,8,0,0.478500787085135
"184",37,4,2,0.05,0.312752647641262
"185",37,5,6,1,0.499279429790974
"186",38,1,8,0.5,0.346856120631035
"187",38,2,6,5,0.343545202273514
"188",38,3,1,0.05,0.417711315979327
"189",38,4,0.1,0.05,0.417264871370148
"190",38,5,8,1,0.397156335192359
"191",39,1,8,0.01,0.350350127428033
"192",39,2,8,2,0.352661320402149
"193",39,3,4,0.1,0.336029369637397
"194",39,4,2,0.1,0.358373756720959
"195",39,5,8,0.2,0.453144682192399
"196",40,1,6,1,0.40436145416361
"197",40,2,8,2,0.420068686713726
"198",40,3,8,5,0.437728101660368
"199",40,4,4,0.01,0.267856629616306
"200",40,5,8,0.5,0.41654016232065
"201",41,1,4,0.2,0.43107059403335
"202",41,2,1,0.05,0.421214662655807
"203",41,3,8,0.5,0.345470928637853
"204",41,4,6,0.2,0.490641678731031
"205",41,5,6,0.5,0.438364796310594
"206",42,1,6,0.5,0.415754494091153
"207",42,2,6,0.5,0.370920919704789
"208",42,3,8,0.1,0.33962226207802
"209",42,4,6,2,0.395889197761128
"210",42,5,4,0.2,0.534720906509381
"211",43,1,2,0.1,0.612256786529301
"212",43,2,0,0.05,0.470055496614747
"213",43,3,6,0,0.304771157133339
"214",43,4,2,0.1,0.431013477628627
"215",43,5,8,0.5,0.382648391147989
"216",44,1,0,0.01,0.446558082768357
"217",44,2,6,1,0.449578135479924
"218",44,3,6,0.5,0.413408750388324
"219",44,4,8,0.5,0.386722188081752
"220",44,5,8,2,0.54765331666928
"221",45,1,8,5,0.288420024044782
"222",45,2,8,0.2,0.468425439718895
"223",45,3,8,5,0.334654930226428
"224",45,4,6,0.5,0.418240296179278
"225",45,5,6,0.5,0.468190101639888
"226",46,1,8,5,0.491252648360783
"227",46,2,0,0.01,0.355310233022626
"228",46,3,2,0.05,0.293265519140655
"229",46,4,4,0.2,0.468354248553383
"230",46,5,8,1,0.545408066612261
"231",47,1,0.5,0.05,0.335739052442919
"232",47,2,8,5,0.391363963070778
"233",47,3,2,0.1,0.546304714353983
"234",47,4,8,5,0.312966087168451
"235",47,5,8,0.5,0.435691284031014
"236",48,1,8,2,0.372590287748409
"237",48,2,8,5,0.347538748523566
"238",48,3,3,0.2,0.413852534560663
"239",48,4,8,0.2,0.364180689512919
"240",48,5,6,0.2,0.57095957794861
"241",49,1,3,0.1,0.446138937573975
"242",49,2,6,0.2,0.54720765976813
"243",49,3,2,0.05,0.37041904642288
"244",49,4,6,0.2,0.62019887127635
"245",49,5,3,0.5,0.774504797132959
"246",50,1,4,0.2,0.480270225620819
"247",50,2,0,0.01,0.408382259415086
"248",50,3,1,0.05,0.391671169063819
"249",50,4,2,0.1,0.425287406912859
"250",50,5,6,0.5,0.737455666809587
