"","model","target","theta","lambda","rmse"
"1",1,1,0.5,0.1,0.702520818086664
"2",1,2,8,2,0.299568146936155
"3",1,3,0,0.01,0.492845042777615
"4",1,4,2,0.1,0.672616136724714
"5",1,5,4,0.2,0.643060935806838
"6",2,1,6,0.5,0.386507241559232
"7",2,2,8,0.5,0.225901347761254
"8",2,3,8,5,0.434314162040126
"9",2,4,8,2,0.592224916713001
"10",2,5,8,0.5,0.457878853026826
"11",3,1,6,0.2,0.489202836994192
"12",3,2,6,0.2,0.343735589721232
"13",3,3,0,0.01,0.453364522382028
"14",3,4,8,0.5,0.302564960916279
"15",3,5,6,0.5,0.512528528445721
"16",4,1,2,0.1,0.405803804825806
"17",4,2,8,1,0.348004756315465
"18",4,3,8,1,0.562366739123148
"19",4,4,4,0.1,0.758489798822653
"20",4,5,8,0.5,0.719368145569416
"21",5,1,8,0.5,0.372636976612278
"22",5,2,8,0.2,0.362858694110671
"23",5,3,2,0.05,0.3855091121773
"24",5,4,8,5,0.342138605126887
"25",5,5,6,0.5,0.446647605539934
"26",6,1,6,0.5,0.351313437313298
"27",6,2,8,0.5,0.360244304389081
"28",6,3,8,1,0.283949472938864
"29",6,4,0.1,0.05,0.556540622898406
"30",6,5,6,1,0.44702807354996
"31",7,1,1,0.05,0.455781404168623
"32",7,2,8,0.05,0.334574565802902
"33",7,3,8,8,0.353783590865545
"34",7,4,3,0.1,0.364935168721802
"35",7,5,6,1,0.597640869830642
"36",8,1,8,5,0.375875640795847
"37",8,2,6,2,0.477955509392085
"38",8,3,8,0.1,0.420017460336806
"39",8,4,8,1,0.452524496327806
"40",8,5,8,1,0.478254604314756
"41",9,1,4,0.2,0.437132400752021
"42",9,2,8,0.5,0.393451290359493
"43",9,3,8,0.5,0.44812089161309
"44",9,4,0,0.05,0.414038829357288
"45",9,5,4,0.2,0.476167526669753
"46",10,1,0.5,0.05,0.365215607944688
"47",10,2,8,1,0.320677800904996
"48",10,3,8,1,0.392877120868449
"49",10,4,8,0,0.386262058435327
"50",10,5,6,0.5,0.51413082799459
"51",11,1,2,0.2,0.422392720695124
"52",11,2,6,0.5,0.414931756398144
"53",11,3,8,0.5,0.422278321921883
"54",11,4,6,0.2,0.528358085613278
"55",11,5,8,0.5,0.420898867624267
"56",12,1,8,2,0.48383836084378
"57",12,2,2,0.2,0.566929397605215
"58",12,3,8,0.1,0.355513221549558
"59",12,4,8,5,0.351144610185272
"60",12,5,8,2,0.449695609730743
"61",13,1,3,0.2,0.590519508284687
"62",13,2,8,0.5,0.308890092805611
"63",13,3,3,0.2,0.535963428159517
"64",13,4,2,0.1,0.74935871629134
"65",13,5,3,0.2,0.564094339422085
"66",14,1,8,1,0.358347175751831
"67",14,2,0,0.05,0.424240258331837
"68",14,3,3,0.2,0.477586308920855
"69",14,4,4,0.2,0.396498362015084
"70",14,5,4,0.1,0.622847726339121
"71",15,1,8,0.2,0.177922226618051
"72",15,2,4,0.1,0.354187169117839
"73",15,3,4,0.2,0.547530790743867
"74",15,4,8,5,0.224768488434004
"75",15,5,6,0.1,0.352122408611346
"76",16,1,8,0.05,0.370795485700894
"77",16,2,8,0,0.226145670056553
"78",16,3,6,0.2,0.405423103626299
"79",16,4,0,0.01,0.303178349299197
"80",16,5,4,0.2,0.54789157897247
"81",17,1,2,0.2,0.600069941332646
"82",17,2,8,2,0.417211729130351
"83",17,3,6,0.5,0.548472837978731
"84",17,4,8,0.5,0.387793769439895
"85",17,5,8,1,0.507689820312613
"86",18,1,6,0.5,0.372486408037592
"87",18,2,2,0.1,0.370625568228322
"88",18,3,8,0.2,0.426640755494493
"89",18,4,8,0.5,0.355056197426134
"90",18,5,4,0.2,0.484984103426671
"91",19,1,8,1,0.308547351984329
"92",19,2,8,5,0.400768479844283
"93",19,3,8,8,0.380828896118721
"94",19,4,6,0.2,0.445967065614811
"95",19,5,6,0.5,0.58824418831764
"96",20,1,6,1,0.431014601745123
"97",20,2,8,1,0.442456523195958
"98",20,3,8,2,0.400930866432482
"99",20,4,4,0.01,0.293108177526023
"100",20,5,6,0.2,0.39115096384978
"101",21,1,8,0.2,0.357962770373284
"102",21,2,8,0.05,0.316727362310207
"103",21,3,0,0.01,0.399600253588551
"104",21,4,0,0.01,0.383796169590357
"105",21,5,8,1,0.450717675672883
"106",22,1,6,0.5,0.483856679768699
"107",22,2,8,1,0.302639427803237
"108",22,3,0.5,0.05,0.392854464350834
"109",22,4,8,5,0.722083492881517
"110",22,5,8,0.5,0.474305137343103
"111",23,1,4,0.2,0.357697778373074
"112",23,2,8,0.5,0.352888863200827
"113",23,3,3,0.1,0.353366735594885
"114",23,4,8,0.5,0.438104410949263
"115",23,5,6,0.2,0.531548102343657
"116",24,1,8,1,0.330732347096485
"117",24,2,0,0.01,0.357498205566319
"118",24,3,0,0,0.316210881336543
"119",24,4,8,1,0.384727494627904
"120",24,5,3,0.2,0.62771145329671
"121",25,1,8,8,0.437532518251458
"122",25,2,8,0.2,0.382286689500926
"123",25,3,8,0.5,0.356694806448609
"124",25,4,8,0.5,0.318233104300331
"125",25,5,6,1,0.537008424060401
"126",26,1,6,5,0.640394599991303
"127",26,2,8,2,0.411825408876939
"128",26,3,6,0.2,0.374779419205897
"129",26,4,4,0.1,0.609724714806178
"130",26,5,8,0.5,0.486835819230118
"131",27,1,8,0.2,0.311805116193616
"132",27,2,8,0.2,0.416956756919652
"133",27,3,8,0.1,0.368795354707921
"134",27,4,6,2,0.403459177035995
"135",27,5,3,0.2,0.606421747881602
"136",28,1,0,0.05,0.473075553119953
"137",28,2,8,5,0.412894582083232
"138",28,3,0,0.01,0.391709979147886
"139",28,4,4,0.2,0.345434630121606
"140",28,5,2,0.2,0.523634969989114
"141",29,1,8,0.2,0.275147834049842
"142",29,2,0,0.05,0.458060375958699
"143",29,3,3,0.1,0.480615377697572
"144",29,4,8,5,0.429378510759728
"145",29,5,3,0.2,0.501396662691049
"146",30,1,8,0.5,0.214664585097521
"147",30,2,2,0.1,0.422283781982853
"148",30,3,3,0.1,0.543669920040651
"149",30,4,1,0.01,0.374547154888752
"150",30,5,4,0.1,0.45005493452839
"151",31,1,0.5,0.01,0.388028895385605
"152",31,2,8,2,0.350296807412337
"153",31,3,2,0.1,0.327314264242258
"154",31,4,8,1,0.508668438615889
"155",31,5,6,0.5,0.64618057401217
"156",32,1,8,5,0.355345926684591
"157",32,2,6,5,0.290035612860168
"158",32,3,8,5,0.45984193803261
"159",32,4,4,0.2,0.423987032147676
"160",32,5,8,0.2,0.421588951573802
"161",33,1,0,0.05,0.421301471773683
"162",33,2,8,0.1,0.390727023017335
"163",33,3,0,0.01,0.376598580212476
"164",33,4,6,2,0.39183515366205
"165",33,5,8,1,0.531511108112458
"166",34,1,8,0.5,0.328310119245323
"167",34,2,2,0.1,0.353458669536593
"168",34,3,6,0.2,0.377090615292753
"169",34,4,8,0.2,0.261941290231196
