"","model","target","theta","lambda","rmse"
"1",1,1,8,0.5,0.468306105457291
"2",1,2,8,0.2,0.178114677135159
"3",1,3,0.1,0.01,0.312349213192285
"4",1,4,2,0.1,0.471712080998022
"5",1,5,8,0.2,0.330846597290351
"6",2,1,8,1,0.235457971551748
"7",2,2,4,0.1,0.212800448487817
"8",2,3,8,0.2,0.254436246382838
"9",2,4,8,0.2,0.347025258133246
"10",2,5,8,0.05,0.268919650027649
"11",3,1,8,0.2,0.263472137738032
"12",3,2,8,0.05,0.303888459915632
"13",3,3,1,0.01,0.281029446611014
"14",3,4,8,0.5,0.258394530411788
"15",3,5,8,1,0.307366233456475
"16",4,1,8,0.5,0.254092393728028
"17",4,2,8,5,0.199416744615749
"18",4,3,8,0.5,0.396303298720873
"19",4,4,2,0.1,0.550433418226716
"20",4,5,0,0.01,0.458130519216097
"21",5,1,0,0.01,0.243379833577724
"22",5,2,8,0.2,0.296998043529175
"23",5,3,0.5,0.01,0.331204933451865
"24",5,4,8,0.5,0.173442158928566
"25",5,5,8,0.1,0.252084882747362
"26",6,1,8,0.2,0.170413630866563
"27",6,2,8,0.2,0.228398294114736
"28",6,3,8,5,0.169837536812417
"29",6,4,6,0.2,0.340129073883409
"30",6,5,8,0.2,0.286275449414254
"31",7,1,0.5,0.01,0.229089809484543
"32",7,2,8,0.05,0.2198946954691
"33",7,3,8,0.5,0.254241185391476
"34",7,4,8,0.5,0.220222183619221
"35",7,5,6,0.5,0.333134196493117
"36",8,1,2,0.05,0.192909861783324
"37",8,2,1,0.05,0.283592504206226
"38",8,3,8,0.2,0.225348094866383
"39",8,4,8,0.1,0.231179022806235
"40",8,5,8,0.2,0.237763940384023
"41",9,1,8,0.01,0.228951772089184
"42",9,2,8,5,0.267413989497921
"43",9,3,8,0.5,0.270640316601521
"44",9,4,8,0.1,0.168997117491399
"45",9,5,4,0.1,0.265046306715811
"46",10,1,8,0.5,0.237597373595046
"47",10,2,8,0.2,0.210450823505038
"48",10,3,1,0,0.196082203296839
"49",10,4,8,0.1,0.27802698723464
"50",10,5,6,0.2,0.299865426691487
"51",11,1,3,0.05,0.16176324711912
"52",11,2,8,0.5,0.259283865932507
"53",11,3,2,0.05,0.274646336289595
"54",11,4,8,1,0.240942637519935
"55",11,5,8,0.2,0.312750151451369
"56",12,1,0,0.01,0.355476391892646
"57",12,2,8,0.5,0.302931882343501
"58",12,3,4,0.01,0.192754851575337
"59",12,4,8,0.5,0.240334599646031
"60",12,5,6,0.2,0.296313977715554
"61",13,1,8,0.5,0.290019900950888
"62",13,2,8,0.5,0.200885477593547
"63",13,3,8,0.5,0.314005080691749
"64",13,4,0,0.05,0.515951761958509
"65",13,5,1,0.05,0.361072576040054
"66",14,1,8,0.5,0.255496755246848
"67",14,2,0,0.01,0.252995624214412
"68",14,3,8,0.2,0.195929995413809
"69",14,4,8,1,0.29220783596733
"70",14,5,2,0.05,0.362408642373553
"71",15,1,8,5,0.248693932770211
"72",15,2,8,0.1,0.203409638785038
"73",15,3,6,0.2,0.334902869654339
"74",15,4,0,0,0.198058825273451
"75",15,5,8,0.1,0.254106196489946
"76",16,1,3,0.01,0.214042230034976
"77",16,2,1,0.01,0.129239512836505
"78",16,3,8,0.01,0.251026266966404
"79",16,4,8,0.5,0.312198500737369
"80",16,5,4,0.1,0.409994298162547
"81",17,1,8,5,0.410830891740888
"82",17,2,8,0.5,0.253332086323827
"83",17,3,1,0.05,0.305744090573796
"84",17,4,8,0.1,0.285686748003297
"85",17,5,8,1,0.322103567918929
"86",18,1,8,0.2,0.225968477135961
"87",18,2,8,0.1,0.264969862803373
"88",18,3,3,0.05,0.272120920253758
"89",18,4,1,0.01,0.245312437029383
"90",18,5,8,0.5,0.296586172377556
"91",19,1,6,0,0.210573190749721
"92",19,2,8,2,0.249899015412973
"93",19,3,6,0.05,0.279547232000473
"94",19,4,6,0,0.237361720479411
"95",19,5,8,0.2,0.361062956999436
"96",20,1,8,0.2,0.184575433931179
"97",20,2,4,0.1,0.297301385345206
"98",20,3,8,0.5,0.291764513585322
"99",20,4,0.1,0.01,0.282744765362456
"100",20,5,8,0.1,0.252782803474266
"101",21,1,1,0.01,0.245276429132812
"102",21,2,8,0.5,0.189943090900472
"103",21,3,8,5,0.298106984802988
"104",21,4,8,0.1,0.164386166917371
"105",21,5,4,0.1,0.322262843900039
"106",22,1,8,0.2,0.218906513273494
"107",22,2,0,0,0.171235543038319
"108",22,3,0.5,0.01,0.25932428008555
"109",22,4,4,0.2,0.514325230026528
"110",22,5,6,0.2,0.360617901336107
"111",23,1,8,0.2,0.224107372942479
"112",23,2,6,0.05,0.313299295448764
"113",23,3,6,0.2,0.218905731637104
"114",23,4,8,0.05,0.347385594738299
"115",23,5,8,1,0.378587678550468
"116",24,1,8,5,0.267163265835036
"117",24,2,8,0.1,0.207634737143164
"118",24,3,0,0.01,0.228611271184732
"119",24,4,8,1,0.206711837916061
"120",24,5,3,0.1,0.411788931837039
