"","model","target","theta","lambda","rmse"
"136",28,1,8,0.05,0.177671804089836
"137",28,2,8,0.05,0.255700565347765
"138",28,3,8,0,0.230344590189953
"139",28,4,8,0.05,0.163257038709645
"140",28,5,4,0.01,0.346042325306014
"141",29,1,8,0.2,0.232601785206004
"142",29,2,1,0.05,0.331945987277982
"143",29,3,8,0.01,0.242735529769925
"144",29,4,0.5,0.01,0.250271894336853
"145",29,5,8,0.5,0.318981751139242
"146",30,1,8,0.05,0.196877268589661
"147",30,2,6,0.1,0.246077555578784
"148",30,3,8,0.1,0.29155828448331
"149",30,4,8,0,0.197968346927448
"150",30,5,2,0.01,0.297449865944404
"151",31,1,0,0.01,0.324799574591081
"152",31,2,8,0.1,0.147067910776158
"153",31,3,3,0.01,0.251945607870856
"154",31,4,8,0.1,0.345099369976261
"155",31,5,6,0.01,0.48024827985649
"156",32,1,6,0.2,0.24672165322636
"157",32,2,8,0.05,0.271403589357863
"158",32,3,8,0.01,0.222016371855267
"159",32,4,8,0.2,0.245964991738428
"160",32,5,8,0.2,0.261060910204542
"161",33,1,4,0.01,0.300943383579494
"162",33,2,8,0,0.19637653149248
"163",33,3,8,0.05,0.254032352533673
"164",33,4,8,0.2,0.185787444928765
"165",33,5,8,1,0.341581576176717
"166",34,1,0,0.01,0.20833570639886
"167",34,2,8,0.5,0.241428957871115
"168",34,3,8,0.05,0.308563652111529
"169",34,4,8,0.01,0.133377209047191
"170",34,5,6,0.1,0.332402312752149
"171",35,1,0,0.01,0.236843362251914
"172",35,2,8,0.5,0.293562733581332
"173",35,3,0.5,0,0.318764184377999
"174",35,4,0,0,0.195498647325589
"175",35,5,1,0.01,0.366312337869286
"176",36,1,8,0.2,0.198262613988493
"177",36,2,8,0.2,0.240308968567491
"178",36,3,8,0.05,0.225064578094467
"179",36,4,1,0.01,0.21117406752795
"180",36,5,8,0.2,0.314492085204095
"181",37,1,8,0.1,0.225187112548083
"182",37,2,8,0.05,0.187602011819663
"183",37,3,6,0,0.225877515494495
"184",37,4,6,0.05,0.160365109339358
"185",37,5,8,0.2,0.340327981710311
"186",38,1,2,0.01,0.247394337400475
"187",38,2,8,0.1,0.166396381470995
"188",38,3,8,0.05,0.278550191253728
"189",38,4,6,0.2,0.193928232284754
"190",38,5,8,0.2,0.286033852491769
"191",39,1,8,0.1,0.322642583331014
"192",39,2,8,0.2,0.215610958143922
"193",39,3,8,0.01,0.218677818610021
"194",39,4,3,0,0.199997411354022
"195",39,5,8,0.2,0.341344714281974
"196",40,1,8,0.2,0.236783720583702
"197",40,2,6,0.1,0.235215026324178
"198",40,3,4,0.01,0.236201737065601
"199",40,4,4,0,0.241401599857381
"200",40,5,8,0.05,0.210215234784063
"201",41,1,8,1,0.283934685254077
"202",41,2,0,0,0.255175558533204
"203",41,3,8,0.01,0.311052656410786
"204",41,4,8,0.1,0.257015034297793
"205",41,5,8,0.2,0.274663560236814
"206",42,1,8,0,0.295015740032904
"207",42,2,8,0.01,0.216712345130956
"208",42,3,8,0.01,0.240978108133487
"209",42,4,8,0.2,0.174790903700632
"210",42,5,6,0.2,0.326077164505769
"211",43,1,3,0,0.336905351338135
"212",43,2,8,0.5,0.318149373022157
"213",43,3,0,0.01,0.280775405849055
"214",43,4,8,0.5,0.270479178735014
"215",43,5,6,0.05,0.22713202539991
"216",44,1,8,0.1,0.302166543855573
"217",44,2,8,0.2,0.195677736370318
"218",44,3,8,0.2,0.193589140678129
"219",44,4,4,0.1,0.241221742827884
"220",44,5,3,0.01,0.29278315309192
"221",45,1,8,0.05,0.203097873070907
"222",45,2,8,1,0.332373896604123
"223",45,3,3,0,0.146209206441984
"224",45,4,6,0.1,0.261763090287181
"225",45,5,6,0.1,0.280403667376548
"226",46,1,0.1,0.01,0.179639092790718
"227",46,2,0,0.01,0.244448243288208
"228",46,3,8,0.5,0.24848957144408
"229",46,4,0.5,0.01,0.332342424252993
"230",46,5,8,0.2,0.322036088874968
"231",47,1,6,0.1,0.199247729928804
"232",47,2,0,0.01,0.277344544696751
"233",47,3,2,0.01,0.265976937847892
"234",47,4,8,0.2,0.202773795138204
"235",47,5,8,0.2,0.294478013413303
"236",48,1,8,0.5,0.207364834687552
"237",48,2,8,0.5,0.190438646381357
"238",48,3,8,0.1,0.198333271443843
"239",48,4,1,0,0.204594178968939
"240",48,5,6,0.2,0.358002630023006
"241",49,1,6,0.01,0.296154156035058
"242",49,2,8,1,0.349204390342577
"243",49,3,8,0.01,0.208346985870745
"244",49,4,8,0.2,0.360957640827398
"245",49,5,4,0.1,0.444524018069565
"246",50,1,8,0.1,0.245484930677681
"247",50,2,0,0,0.302899987082696
"248",50,3,8,0.05,0.23148688051404
"249",50,4,0,0.01,0.265388187989469
"250",50,5,1,0.01,0.573850764411655
