"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.472446339534531
"2",1,2,8,0.01,0.18504292749749
"3",1,3,0,0,0.312423780049174
"4",1,4,2,0.05,0.474825809633865
"5",1,5,8,0.2,0.319197158943879
"6",2,1,8,0.5,0.235246583458357
"7",2,2,0.5,0.01,0.215146349914679
"8",2,3,8,0.1,0.256834273426119
"9",2,4,8,0.1,0.351171811272468
"10",2,5,8,0.01,0.268079138928884
"11",3,1,8,0.1,0.263659505796359
"12",3,2,8,0.05,0.304989163315616
"13",3,3,1,0,0.281205402348061
"14",3,4,8,0.2,0.258110139567944
"15",3,5,8,0.5,0.306509295779702
"16",4,1,8,0.2,0.24965716158243
"17",4,2,8,1,0.199416744615749
"18",4,3,8,0.2,0.396656673588607
"19",4,4,2,0.05,0.552733961946071
"20",4,5,0,0,0.458266979490078
"21",5,1,0,0.01,0.242363221455449
"22",5,2,8,0.05,0.301056159452806
"23",5,3,0.5,0,0.331504543587941
"24",5,4,2,0.01,0.17443770979256
"25",5,5,8,0.05,0.252327448647318
"26",6,1,8,0.1,0.17223091087939
"27",6,2,8,0.1,0.228058252976177
"28",6,3,8,1,0.169837536812417
"29",6,4,6,0.2,0.342784830477142
"30",6,5,8,0.2,0.287559912793448
"31",7,1,0.5,0.01,0.228721216896941
"32",7,2,8,0.01,0.222196285052293
"33",7,3,8,0.2,0.257677512686811
"34",7,4,8,0.1,0.222937218940449
"35",7,5,6,0.2,0.328498125383884
"36",8,1,2,0.01,0.193668634442916
"37",8,2,0.5,0.01,0.284677106617356
"38",8,3,8,0.1,0.228916991831319
"39",8,4,8,0.05,0.235497759843217
"40",8,5,8,0.2,0.236411685795948
"41",9,1,8,0.01,0.229270880953495
"42",9,2,8,1,0.267413989497921
"43",9,3,8,0.2,0.274776576340857
"44",9,4,8,0.05,0.172792637050908
"45",9,5,4,0.05,0.266345844276462
"46",10,1,8,0.2,0.246217847732007
"47",10,2,8,0.2,0.214672487954628
"48",10,3,1,0,0.196082203296839
"49",10,4,8,0.01,0.279146219040047
"50",10,5,8,0.2,0.300690097761573
"51",11,1,2,0.01,0.16271351185676
"52",11,2,8,0.2,0.255933482915597
"53",11,3,3,0.05,0.274272738443563
"54",11,4,8,0.5,0.239645531822415
"55",11,5,8,0.1,0.311951766349608
"56",12,1,0,0.01,0.354576241640586
"57",12,2,8,0.2,0.300646592354568
"58",12,3,4,0.01,0.192459905831634
"59",12,4,8,0.2,0.240516155490559
"60",12,5,6,0.2,0.297400160414219
"61",13,1,8,0.2,0.289984793555318
"62",13,2,8,0.5,0.204454672076479
"63",13,3,8,0.2,0.31312968214389
"64",13,4,0,0.05,0.513239114053526
"65",13,5,1,0.01,0.362023512971413
"66",14,1,2,0.01,0.257358209824358
"67",14,2,0,0.01,0.252823456499844
"68",14,3,8,0.2,0.196935056765691
"69",14,4,8,0.5,0.292762366821904
"70",14,5,2,0.01,0.361423497032482
"71",15,1,8,1,0.248693932770211
"72",15,2,8,0.01,0.208503969728979
"73",15,3,6,0.1,0.335239428843818
"74",15,4,0,0,0.198058825273451
"75",15,5,8,0.05,0.255211468510876
"76",16,1,3,0,0.214159113770576
"77",16,2,2,0.01,0.12968345494125
"78",16,3,8,0,0.251305102881469
"79",16,4,8,0.2,0.316166163841019
"80",16,5,4,0.1,0.409904021296979
"81",17,1,8,2,0.410830891740888
"82",17,2,8,1,0.253391001818009
"83",17,3,2,0.05,0.303271977738936
"84",17,4,8,0.05,0.285337524897745
"85",17,5,8,0.5,0.323141306413423
"86",18,1,8,1,0.229698954934526
"87",18,2,8,0.1,0.267061355927607
"88",18,3,2,0.01,0.272586530885184
"89",18,4,1,0.01,0.24554545118822
"90",18,5,8,0.2,0.29722442116378
"91",19,1,6,0,0.210573190749721
"92",19,2,8,1,0.24993555904
"93",19,3,6,0.01,0.280711567192142
"94",19,4,6,0,0.237361720479411
"95",19,5,4,0,0.361486710501425
"96",20,1,8,0.1,0.193440597947293
"97",20,2,8,1,0.298188741686751
"98",20,3,8,0.2,0.291832779079159
"99",20,4,0.1,0.01,0.283292357819523
"100",20,5,8,0.1,0.253285409264358
"101",21,1,1,0.01,0.245879302108515
"102",21,2,8,1,0.192979093295796
"103",21,3,8,2,0.298106984802988
"104",21,4,8,0.1,0.166120104429709
"105",21,5,4,0.05,0.323066997843168
"106",22,1,8,0.2,0.22467229112996
"107",22,2,0,0.01,0.170994809857916
"108",22,3,0.5,0.01,0.259831958030845
"109",22,4,8,1,0.51561261234251
"110",22,5,6,0.1,0.359318850526139
"111",23,1,8,0.2,0.227137282199315
"112",23,2,6,0.01,0.31433607305228
"113",23,3,6,0.1,0.219282604410869
"114",23,4,8,0.05,0.346718349994781
"115",23,5,8,0.5,0.376594572952193
"116",24,1,8,1,0.267163265835036
"117",24,2,8,0.05,0.210054029811331
"118",24,3,0,0.01,0.226764551724727
"119",24,4,8,1,0.20689240190359
"120",24,5,3,0.05,0.412346139855779
"121",25,1,1,0.01,0.170005004106842
"122",25,2,8,0.2,0.272896019753966
"123",25,3,8,0.1,0.181987432721493
"124",25,4,8,0.1,0.19958126172179
"125",25,5,6,0.2,0.331994763986938
"126",26,1,0,0.01,0.326898980946123
"127",26,2,8,0.5,0.212810772227582
"128",26,3,2,0.01,0.278282312732142
"129",26,4,8,1,0.460519184790651
"130",26,5,4,0.05,0.322249009765856
"131",27,1,4,0.01,0.210480297842359
"132",27,2,2,0,0.267168647419628
"133",27,3,8,1,0.290037502225505
"134",27,4,8,0.2,0.225463566493902
"135",27,5,3,0.05,0.357481987634172
"136",28,1,8,0.05,0.176732183176367
"137",28,2,8,0.05,0.25554753881985
"138",28,3,8,0,0.230344590189953
"139",28,4,8,0.05,0.163291282170773
"140",28,5,4,0.01,0.346115060670616
"141",29,1,8,0.5,0.231882175848602
"142",29,2,1,0.05,0.332297657256011
"143",29,3,8,0.05,0.241676016775186
"144",29,4,0.5,0.01,0.2500415498653
"145",29,5,8,0.5,0.317392765300569
"146",30,1,8,0.05,0.195468043521247
"147",30,2,6,0.1,0.245835643613816
"148",30,3,8,0.1,0.291854758123287
"149",30,4,8,0,0.197968346927448
"150",30,5,2,0.01,0.297482702206085
"151",31,1,0,0.01,0.323760816386263
"152",31,2,8,0.2,0.147741191017385
"153",31,3,3,0.01,0.251876327801952
"154",31,4,6,0.1,0.345838583975128
"155",31,5,8,0.1,0.479513936926455
"156",32,1,6,0.2,0.247145069555036
"157",32,2,8,0.05,0.269926000461572
"158",32,3,8,0.01,0.221820469309198
"159",32,4,6,0.1,0.245840286380259
"160",32,5,8,0.2,0.261821750104317
"161",33,1,4,0.01,0.300930076895292
"162",33,2,8,0,0.19637653149248
"163",33,3,8,0.1,0.254304678520237
"164",33,4,8,0.2,0.186168570209509
"165",33,5,8,1,0.341581576176717
"166",34,1,0,0.01,0.207552046895979
"167",34,2,8,0.5,0.240185264744905
"168",34,3,8,0.05,0.306850440568605
"169",34,4,8,0.05,0.132933097999469
