"","model","target","theta","lambda","rmse"
"54",11,4,8,0.5,0.239481285501636
"55",11,5,8,0.5,0.317312249425781
"56",12,1,0,0.01,0.356036407230347
"57",12,2,8,0.5,0.303157979144191
"58",12,3,4,0.01,0.192867616427863
"59",12,4,8,2,0.240960821770779
"60",12,5,6,0.5,0.297332377139791
"61",13,1,8,0.5,0.289862578372285
"62",13,2,8,0.5,0.196719390786977
"63",13,3,8,0.5,0.311970965442713
"64",13,4,0,0.01,0.517895358951665
"65",13,5,1,0.05,0.362810576435236
"66",14,1,8,1,0.250685604815936
"67",14,2,0,0.01,0.253595042434994
"68",14,3,8,0.2,0.196136287475848
"69",14,4,8,2,0.293020474527977
"70",14,5,3,0.05,0.363458049612575
"71",15,1,8,8,0.248693932770211
"72",15,2,8,0.2,0.200754414393449
"73",15,3,8,0.2,0.334704319188875
"74",15,4,0,0,0.198058825273451
"75",15,5,8,0.1,0.254264152153147
"76",16,1,3,0.01,0.21372071815954
"77",16,2,1,0.01,0.129587867548082
"78",16,3,8,0.01,0.250590433604471
"79",16,4,6,0.5,0.311023295128825
"80",16,5,4,0.2,0.41061573636594
"81",17,1,8,8,0.411116438177789
"82",17,2,8,1,0.2521540069213
"83",17,3,3,0.1,0.306618155937038
"84",17,4,8,0.1,0.287029712416812
"85",17,5,8,1,0.323296028415625
"86",18,1,8,0.5,0.222251053676525
"87",18,2,8,0.2,0.263952243781442
"88",18,3,3,0.05,0.272040120036282
"89",18,4,3,0.05,0.245263498218772
"90",18,5,8,0.5,0.296195492760237
"91",19,1,6,0,0.210573190749721
"92",19,2,8,8,0.24993555904
"93",19,3,6,0.1,0.279863866388858
"94",19,4,6,0,0.237361720479411
"95",19,5,8,0.5,0.3602205065858
"96",20,1,8,0.2,0.18008514780473
"97",20,2,4,0.2,0.293026896714391
"98",20,3,8,1,0.290620825058951
"99",20,4,0,0.01,0.282698998247375
"100",20,5,8,0.2,0.253332202931578
"101",21,1,8,0.5,0.239649587033473
"102",21,2,8,1,0.189990522509725
"103",21,3,8,8,0.298757265382904
"104",21,4,8,0.2,0.161203556778869
"105",21,5,4,0.1,0.323225368655217
"106",22,1,8,0.5,0.214410075315767
"107",22,2,0,0,0.171235543038319
"108",22,3,0.5,0.01,0.259169617507074
"109",22,4,4,0.5,0.512826415831964
"110",22,5,6,0.2,0.363194570812857
"111",23,1,8,0.5,0.220899609890201
"112",23,2,6,0.1,0.312522518274286
"113",23,3,2,0.05,0.220512700615431
"114",23,4,8,0.1,0.3488260095908
"115",23,5,8,5,0.379142069660326
"116",24,1,8,8,0.267163265835036
"117",24,2,8,0.2,0.207739771492385
"118",24,3,1,0.05,0.229292616171332
"119",24,4,8,2,0.206410546001171
"120",24,5,3,0.1,0.412424683038035
"121",25,1,0.5,0,0.170760625695094
"122",25,2,8,1,0.275368291260718
"123",25,3,8,0.5,0.182833696460417
"124",25,4,8,0.5,0.198517168697516
"125",25,5,6,0.5,0.328074476237451
"126",26,1,0.1,0.01,0.329915530683739
"127",26,2,8,1,0.209174082346635
"128",26,3,2,0.01,0.278032317649638
"129",26,4,8,8,0.460519184790651
"130",26,5,4,0.2,0.319028207870106
"131",27,1,8,0.5,0.205875007559739
"132",27,2,8,0.5,0.262474053742446
"133",27,3,8,1,0.284487481706125
"134",27,4,8,0.5,0.22329066904451
"135",27,5,3,0.2,0.35457404100121
"136",28,1,8,0.2,0.170277976157919
"137",28,2,8,0.2,0.257252988686916
"138",28,3,8,0.01,0.229885745286366
"139",28,4,8,0.1,0.163014353492188
"140",28,5,4,0.1,0.343842366736552
"141",29,1,8,1,0.235363560190807
"142",29,2,6,0.5,0.330737205300441
"143",29,3,8,0.1,0.232571280614823
"144",29,4,8,1,0.242597290953503
"145",29,5,4,0.2,0.31569702503371
"146",30,1,8,0.2,0.1805353991993
"147",30,2,6,0.2,0.239855990709179
"148",30,3,8,0.5,0.289353232226609
"149",30,4,8,0.01,0.197781167430002
"150",30,5,2,0.05,0.29778662783971
"151",31,1,0,0.05,0.324922179449595
"152",31,2,8,0.5,0.149920634424461
"153",31,3,3,0.05,0.253421943714675
"154",31,4,8,0.5,0.344562454230954
"155",31,5,6,0.2,0.48092054449329
"156",32,1,8,0.5,0.247625857815629
"157",32,2,8,0.2,0.265909244424978
"158",32,3,8,0.05,0.218788869275397
"159",32,4,6,0.2,0.236494761284611
"160",32,5,8,0.5,0.261447554509224
"161",33,1,4,0.1,0.298282149361794
"162",33,2,8,0.01,0.195750965922068
"163",33,3,8,0.2,0.262020936314751
"164",33,4,8,0.5,0.184462146632763
"165",33,5,8,1,0.340232193973717
"166",34,1,0,0.01,0.207436872694897
"167",34,2,8,0.5,0.232623803311455
"168",34,3,8,0.05,0.305755673850887
"169",34,4,8,0.2,0.121834212943418
"170",34,5,6,0.2,0.332628043649243
"171",35,1,0,0.01,0.237680201549477
"172",35,2,8,1,0.28990651061299
"173",35,3,0.5,0,0.318764184377999
"174",35,4,8,1,0.192664711117612
"175",35,5,2,0.1,0.36504173364261
"176",36,1,8,2,0.201057153185035
"177",36,2,8,0.5,0.228570725112881
"178",36,3,8,0.2,0.222731349394369
"179",36,4,8,0.2,0.203937813281161
"180",36,5,8,1,0.313472455952288
"181",37,1,8,0.2,0.22413761370069
"182",37,2,8,0.2,0.184726533944329
"183",37,3,6,0.01,0.22567926358772
"184",37,4,6,0.1,0.159589724607111
"185",37,5,8,1,0.344715769245297
"186",38,1,2,0.01,0.247797737632793
"187",38,2,8,0.2,0.161480963233023
"188",38,3,8,0.2,0.273604037185492
"189",38,4,6,0.2,0.18874954391488
"190",38,5,6,0.2,0.287284461694226
"191",39,1,8,0.5,0.313851109716105
"192",39,2,8,0.5,0.216137858202605
"193",39,3,8,0.05,0.214663013736822
"194",39,4,8,0.5,0.19596164066314
"195",39,5,8,0.5,0.337960246483552
"196",40,1,8,5,0.239916629489609
"197",40,2,8,0.5,0.232281798854809
"198",40,3,4,0.05,0.23502691729959
"199",40,4,4,0.1,0.238929916665013
"200",40,5,8,0.1,0.21126357752896
"201",41,1,8,0.2,0.28234207993989
"202",41,2,0.1,0.01,0.254923288879619
"203",41,3,8,0.2,0.306301012208292
"204",41,4,8,0.2,0.248213106816713
"205",41,5,8,1,0.274529899908391
"206",42,1,8,0.05,0.290748133163343
"207",42,2,8,0.01,0.216236589735859
"208",42,3,8,0.1,0.237279641585704
"209",42,4,8,0.5,0.168441182932583
"210",42,5,4,0.2,0.325303695536024
"211",43,1,3,0.05,0.33472247153364
"212",43,2,8,1,0.31398924220477
"213",43,3,0.1,0.01,0.281149959556455
"214",43,4,8,0.5,0.260219104072437
"215",43,5,8,0.2,0.223273044419919
"216",44,1,8,0.5,0.298248337070057
"217",44,2,8,0.5,0.189323045520158
"218",44,3,8,0.5,0.186240405869617
"219",44,4,4,0.1,0.241849589064511
"220",44,5,3,0.1,0.288326959598546
"221",45,1,6,0.5,0.191284694551883
"222",45,2,8,8,0.332373896604123
"223",45,3,4,0.05,0.144309973227658
"224",45,4,3,0.05,0.26262686686707
"225",45,5,6,0.2,0.277442790386151
"226",46,1,0.1,0.01,0.180866206529455
"227",46,2,0,0.01,0.247371917404378
"228",46,3,8,5,0.248659871578502
"229",46,4,1,0.05,0.332102823198791
"230",46,5,8,1,0.319530050894939
"231",47,1,4,0.1,0.203744387531595
"232",47,2,0,0.01,0.279587125167083
"233",47,3,2,0.01,0.265411286385972
"234",47,4,8,1,0.204744458982518
"235",47,5,8,0.5,0.297442034414736
"236",48,1,8,0.5,0.191816046876837
"237",48,2,8,5,0.190463964084416
"238",48,3,8,0.2,0.199925303515675
"239",48,4,8,0.2,0.197818793184626
"240",48,5,4,0.2,0.357543335351108
"241",49,1,6,0.2,0.285424199161053
"242",49,2,8,0.5,0.339906137526139
"243",49,3,8,0.05,0.211012968456596
"244",49,4,8,1,0.35975600612922
"245",49,5,6,0.5,0.441951999768356
"246",50,1,8,0.2,0.246507740565059
"247",50,2,0,0.01,0.302313058963444
"248",50,3,8,0.2,0.23203814847478
"249",50,4,0,0.01,0.267318660381837
"250",50,5,0.5,0.01,0.5741105813649
