"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.472257997514232
"2",1,2,8,0.01,0.184276902038466
"3",1,3,0,0,0.312423780049174
"4",1,4,2,0.05,0.47424815801316
"5",1,5,8,0.2,0.322721834489123
"6",2,1,8,0.5,0.235741068652201
"7",2,2,0.5,0.01,0.214874869483921
"8",2,3,8,0.1,0.255294501468281
"9",2,4,8,0.1,0.350757841296361
"10",2,5,8,0.01,0.268807724359657
"11",3,1,8,0.2,0.264020145528686
"12",3,2,8,0.05,0.304819269226319
"13",3,3,1,0,0.281205402348061
"14",3,4,8,0.2,0.258389778305763
"15",3,5,8,0.5,0.307282007158539
"16",4,1,6,0.2,0.25138481030846
"17",4,2,8,2,0.199416744615749
"18",4,3,6,0.2,0.397277810991944
"19",4,4,3,0.1,0.552124663238821
"20",4,5,0,0,0.458266979490078
"21",5,1,0,0.01,0.24292195219856
"22",5,2,8,0.05,0.299861318392098
"23",5,3,0.5,0,0.331504543587941
"24",5,4,2,0.01,0.174218878141544
"25",5,5,8,0.05,0.252741459592777
"26",6,1,8,0.2,0.170111803608866
"27",6,2,8,0.2,0.228572825559733
"28",6,3,8,2,0.169837536812417
"29",6,4,6,0.2,0.341540333478462
"30",6,5,8,0.2,0.286357781740311
"31",7,1,0.5,0.01,0.228623838160869
"32",7,2,8,0.01,0.22195638910483
"33",7,3,8,0.2,0.256959583274986
"34",7,4,8,0.2,0.219732622235446
"35",7,5,6,0.2,0.329374206870265
"36",8,1,2,0.01,0.193372266890703
"37",8,2,1,0.05,0.284679159909284
"38",8,3,8,0.1,0.22787300092816
"39",8,4,8,0.05,0.235037388501156
"40",8,5,8,0.2,0.236258898812881
"41",9,1,8,0.01,0.228983070970887
"42",9,2,8,2,0.267413989497921
"43",9,3,8,0.2,0.273224664492849
"44",9,4,8,0.1,0.171735399397509
"45",9,5,4,0.05,0.26531598076356
"46",10,1,8,0.2,0.243424770319959
"47",10,2,8,0.2,0.213324324953652
