"","model","target","theta","lambda","rmse"
"59",12,4,8,0.2,0.309593195320574
"60",12,5,4,0.1,0.331539338979007
"61",13,1,8,8,0.326223059445191
"62",13,2,4,0.1,0.402130349908379
"63",13,3,8,0.2,0.316612886418453
"64",13,4,8,0.2,0.28480033644549
"65",13,5,8,0.1,0.265463728587929
"66",14,1,8,5,0.363645700160156
"67",14,2,8,8,0.299427317973952
"68",14,3,8,0.5,0.254996309522532
"69",14,4,6,0.5,0.349615394881645
"70",14,5,6,0.5,0.371513343344827
"71",15,1,0,0.01,0.329576479720677
"72",15,2,8,1,0.462990435390839
"73",15,3,6,0.1,0.428697036695605
"74",15,4,3,0.2,0.432915908687977
"75",15,5,8,0.2,0.319667215230522
"76",16,1,6,0.2,0.293691127201596
"77",16,2,8,1,0.430512133018561
"78",16,3,6,0.2,0.308498074131468
"79",16,4,3,0.1,0.361537496444821
"80",16,5,6,0.5,0.380684200176244
"81",17,1,8,1,0.403330886577942
"82",17,2,8,1,0.382136261158822
"83",17,3,2,0.05,0.345043444977718
"84",17,4,8,0.5,0.316123431398127
"85",17,5,8,0.1,0.292592516128578
"86",18,1,3,0.2,0.509308576280076
"87",18,2,1,0.05,0.453515917837841
"88",18,3,1,0.05,0.354616830008316
"89",18,4,8,0.5,0.317799382765957
"90",18,5,8,0.5,0.313444719438258
"91",19,1,8,0.5,0.403824596127563
"92",19,2,8,8,0.316274730098155
"93",19,3,8,1,0.329086091689958
"94",19,4,8,0.2,0.227110635821412
"95",19,5,1,0.05,0.325065141202054
"96",20,1,0,0.05,0.584661650644385
"97",20,2,6,0.2,0.331588970901169
"98",20,3,3,0.05,0.31856085942404
"99",20,4,6,0.01,0.266010504467802
"100",20,5,4,0.2,0.298327597087758
"101",21,1,2,0.2,0.748469283363897
"102",21,2,4,0.1,0.378600286385345
"103",21,3,6,0.2,0.526046140813758
"104",21,4,2,0.05,0.290726854090848
"105",21,5,8,0.5,0.348409394568529
"106",22,1,2,0.1,0.625343843041608
"107",22,2,3,0.1,0.612916058275931
"108",22,3,2,0.05,0.2261242183278
"109",22,4,1,0.05,0.379743634275698
"110",22,5,8,0.2,0.288824543246056
"111",23,1,8,0.5,0.243790639056068
"112",23,2,8,0.5,0.372112292114202
"113",23,3,8,1,0.402374919087498
"114",23,4,8,0.5,0.237182610688818
"115",23,5,4,0.2,0.327227684937785
"116",24,1,0.5,0.01,0.247248210756629
"117",24,2,8,0.5,0.239941951536723
"118",24,3,2,0.05,0.278201685886481
"119",24,4,8,0.2,0.274059558816862
"120",24,5,4,0.2,0.302897509321053
"121",25,1,3,0.2,0.401701817868441
"122",25,2,8,2,0.536181792140613
"123",25,3,3,0.1,0.409100719878868
"124",25,4,8,1,0.348085507101985
"125",25,5,8,0.5,0.324344134642756
"126",26,1,8,8,0.44117996119943
"127",26,2,3,0.05,0.25328410127819
"128",26,3,8,1,0.278994266036062
"129",26,4,8,0.5,0.274795039807768
"130",26,5,8,5,0.349457467556778
"131",27,1,0,0.05,0.563261280499178
"132",27,2,2,0.05,0.262231991496623
"133",27,3,2,0.1,0.369494625067595
"134",27,4,6,0.5,0.322770497239507
"135",27,5,8,0.5,0.277345256039557
"136",28,1,2,0.05,0.389580744295905
"137",28,2,2,0.1,0.264660016757776
"138",28,3,8,1,0.299584928022301
"139",28,4,1,0.2,0.66890991360588
"140",28,5,3,0.2,0.43785497145087
"141",29,1,8,8,0.555399785564298
"142",29,2,2,0.01,0.31986151246654
"143",29,3,8,1,0.552621379990298
"144",29,4,8,0.5,0.28484306071575
"145",29,5,8,0.5,0.352122700752657
"146",30,1,6,0.5,0.737124751505945
"147",30,2,0,0.01,0.536378040847499
"148",30,3,0.5,0.1,0.592259123994555
"149",30,4,6,0.2,0.343716369322376
"150",30,5,1,0.05,0.382908533024048
"151",31,1,8,2,0.428739789925408
"152",31,2,2,0.1,0.456548326856205
"153",31,3,8,2,0.410943543958108
"154",31,4,3,0.2,0.384966526979226
"155",31,5,3,0.2,0.386312254457581
"156",32,1,8,8,0.532057488961757
"157",32,2,1,0.05,0.386555210519386
"158",32,3,2,0.1,0.326916768453265
"159",32,4,8,0.5,0.299318398482803
"160",32,5,8,0.2,0.293984650143528
"161",33,1,8,0.5,0.350704082324095
"162",33,2,1,0.05,0.493269973743547
"163",33,3,8,0.1,0.278689648677046
"164",33,4,2,0.05,0.356677251266927
"165",33,5,8,0.5,0.287364686626022
"166",34,1,0,0.01,0.280940753205834
"167",34,2,0.1,0.01,0.277197997764647
"168",34,3,6,0.2,0.282934080170848
"169",34,4,8,0.5,0.330636540935183
"170",34,5,3,0.2,0.579124892360313
"171",35,1,8,5,0.370560974231242
"172",35,2,8,0.5,0.310508033190491
"173",35,3,8,2,0.411785079718863
"174",35,4,8,0.2,0.273930374246468
"175",35,5,1,0.05,0.321096920889083
"176",36,1,0,0.01,0.319468449895652
"177",36,2,1,0.01,0.347434521189408
"178",36,3,0.5,0.05,0.564627074722972
"179",36,4,3,0.05,0.272229569521004
"180",36,5,8,0.5,0.308768646805621
"181",37,1,8,1,0.442100140515218
"182",37,2,2,0.05,0.265729684407103
"183",37,3,0,0.01,0.457908434844639
"184",37,4,8,0.5,0.319504395082758
"185",37,5,6,0.2,0.369671478637621
"186",38,1,8,0.5,0.339645257556807
"187",38,2,8,1,0.422251352936915
"188",38,3,6,0.5,0.516107438362679
"189",38,4,6,0.1,0.256271717496784
"190",38,5,8,0.5,0.349764875914366
"191",39,1,8,1,0.519324378060128
"192",39,2,8,8,0.484794611090324
"193",39,3,4,0.05,0.391003722167947
"194",39,4,6,0.2,0.375852910639497
"195",39,5,8,0.5,0.271386263032573
"196",40,1,8,0.5,0.566903230291463
"197",40,2,8,8,0.292441121661769
"198",40,3,1,0.05,0.304755732496949
"199",40,4,8,0.5,0.320723164087926
"200",40,5,6,0.5,0.311265049442483
"201",41,1,8,1,0.442388160628082
"202",41,2,8,1,0.386590971413761
"203",41,3,3,0.1,0.324597090044809
"204",41,4,8,0.2,0.289149419039857
"205",41,5,8,0.5,0.22923631066052
"206",42,1,4,0.5,0.724929216792831
"207",42,2,8,2,0.423658993813506
"208",42,3,6,0.5,0.504256512911888
"209",42,4,8,0.5,0.276706509063913
"210",42,5,8,0.5,0.338637546113821
"211",43,1,8,8,0.521473250727824
"212",43,2,8,8,0.360145427056187
"213",43,3,2,0.01,0.394162454234864
"214",43,4,8,0.5,0.296237603370757
"215",43,5,8,0.5,0.237387499319107
"216",44,1,6,0.1,0.265901591712501
"217",44,2,8,2,0.301489469679916
"218",44,3,1,0.01,0.315809183161162
"219",44,4,8,0.5,0.273773939874137
"220",44,5,6,0.2,0.288713008270661
"221",45,1,8,8,0.4211084358983
"222",45,2,6,0.2,0.390423742901545
"223",45,3,8,2,0.372196760079827
"224",45,4,8,1,0.313161719250411
"225",45,5,6,0.2,0.263986885127428
"226",46,1,8,2,0.410651697615699
"227",46,2,8,8,0.511996120614967
"228",46,3,2,0.05,0.313591853049269
"229",46,4,4,0.05,0.358744578197241
"230",46,5,6,0.5,0.307593363797258
"231",47,1,8,2,0.582707952054678
"232",47,2,8,0.5,0.451443737816034
"233",47,3,6,0.2,0.427606377626711
"234",47,4,0.1,0.01,0.318894671266794
"235",47,5,4,0.2,0.358228583622427
"236",48,1,8,1,0.243130794446644
"237",48,2,8,0.5,0.313217146430923
"238",48,3,8,8,0.399846515827423
"239",48,4,8,0.5,0.281393013531623
"240",48,5,8,0.2,0.321473372892549
"241",49,1,8,0.2,0.200662093942977
"242",49,2,8,0.1,0.276118799462845
"243",49,3,4,0.2,0.275066618788977
"244",49,4,6,0.5,0.342550466494882
"245",49,5,6,0.5,0.342902454395352
"246",50,1,2,0.1,0.533479392783198
"247",50,2,4,0.2,0.353293092525057
"248",50,3,3,0.1,0.38391693478135
"249",50,4,6,0.2,0.250743937144173
"250",50,5,4,0.2,0.260549092851487
