"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.556450717584312
"2",1,2,2,0.01,0.365925653101604
"3",1,3,0.5,0,0.436944902045426
"4",1,4,6,0.2,0.294663443809015
"5",1,5,8,2,0.371490902750611
"6",2,1,3,0.1,0.454454178881307
"7",2,2,2,0.05,0.352275861134684
"8",2,3,1,0,0.318793809110139
"9",2,4,6,0.1,0.388153267038279
"10",2,5,3,0.1,0.419706865828577
"11",3,1,8,1,0.58075699364951
"12",3,2,1,0.01,0.418386895530142
"13",3,3,0.1,0.05,0.589765168183444
"14",3,4,8,0.1,0.281941318512144
"15",3,5,3,0.1,0.393384639245746
"16",4,1,2,0.05,0.293333730390325
"17",4,2,0,0,0.42789749889535
"18",4,3,8,0.1,0.379849182090031
"19",4,4,8,0.2,0.320670153719401
"20",4,5,6,0.2,0.352359564597417
"21",5,1,6,0,0.284758889154716
"22",5,2,8,2,0.358850154228941
"23",5,3,6,0.2,0.329060300956656
"24",5,4,6,0.1,0.241293278298472
"25",5,5,6,0.2,0.280848588140738
"26",6,1,8,0.5,0.514100724843545
"27",6,2,6,0.2,0.473193025812
"28",6,3,8,0.2,0.380612595462418
"29",6,4,2,0.05,0.328376881641547
"30",6,5,8,0.5,0.362807638658819
"31",7,1,8,0.2,0.381534934005203
"32",7,2,6,0.1,0.345073345556715
"33",7,3,0,0.05,0.439128428242639
"34",7,4,8,0.2,0.262271400609926
"35",7,5,8,0.2,0.321119342537097
"36",8,1,8,0.2,0.395507782139989
"37",8,2,8,1,0.43163566754885
"38",8,3,8,0.2,0.41940285190962
"39",8,4,2,0.05,0.29889009854167
"40",8,5,8,0.2,0.366408309232195
"41",9,1,8,0.1,0.387369018032356
"42",9,2,3,0.01,0.285905367845629
"43",9,3,2,0,0.280134680058318
"44",9,4,8,0.2,0.258774185477447
"45",9,5,6,0.05,0.229196932075293
"46",10,1,8,2,0.51233647761675
"47",10,2,6,0.05,0.342514772982946
"48",10,3,8,0.2,0.262071953733574
"49",10,4,8,0.1,0.273397803477062
"50",10,5,6,0.1,0.262091888354419
"51",11,1,8,0.5,0.322782083881158
"52",11,2,8,0.5,0.429630416124082
"53",11,3,8,0.1,0.389924383756477
"54",11,4,8,0.2,0.25452521242819
"55",11,5,8,0.2,0.323884164713616
"56",12,1,2,0.1,0.57991673126246
"57",12,2,6,0.2,0.486356342745363
"58",12,3,8,0.5,0.571373123623945
"59",12,4,8,0.05,0.320205150227527
"60",12,5,3,0.05,0.330333883143283
"61",13,1,8,1,0.326223059445191
"62",13,2,3,0,0.408206447681195
"63",13,3,8,0.2,0.315012855421046
"64",13,4,8,0.1,0.28438389351593
"65",13,5,8,0.05,0.262724807829145
"66",14,1,8,1,0.363813113100018
"67",14,2,8,2,0.29941453234386
"68",14,3,8,0.2,0.256048766162918
"69",14,4,6,0.1,0.35162742073
"70",14,5,8,0.5,0.372192118915116
"71",15,1,0.5,0.05,0.327874614346713
"72",15,2,8,2,0.465327887192584
"73",15,3,8,0.1,0.429997074992335
"74",15,4,3,0.1,0.435729779408636
"75",15,5,8,0.05,0.322702905611906
"76",16,1,8,0.2,0.297448441856274
"77",16,2,8,0.2,0.430692429562424
"78",16,3,8,0.2,0.309459312276811
"79",16,4,3,0.05,0.361533504424587
"80",16,5,6,0.2,0.384221373069265
"81",17,1,8,1,0.406911490616506
"82",17,2,8,0.5,0.382257858297885
"83",17,3,2,0.05,0.340948414847943
"84",17,4,8,0.2,0.314520342398764
"85",17,5,8,0.1,0.282478840714631
"86",18,1,4,0.2,0.506204898263495
"87",18,2,1,0.05,0.451838556622514
"88",18,3,0,0.05,0.350804749056638
"89",18,4,8,0.1,0.314787603257757
"90",18,5,8,0.2,0.31238185586902
"91",19,1,8,0.1,0.414372825391975
"92",19,2,8,2,0.315008097654351
"93",19,3,8,0.2,0.33119254687534
"94",19,4,8,0.1,0.225198158947766
"95",19,5,2,0.05,0.319584977788963
"96",20,1,0,0,0.586209874772591
"97",20,2,6,0.1,0.326956576542009
"98",20,3,1,0,0.31992737796342
"99",20,4,6,0.01,0.265184654395204
"100",20,5,4,0.1,0.296719201631428
"101",21,1,0,0,0.750143319402025
"102",21,2,4,0.05,0.376807703110732
"103",21,3,3,0.1,0.526683506762194
"104",21,4,3,0.05,0.287577138139811
"105",21,5,8,0.5,0.354825575651071
"106",22,1,1,0.01,0.627605500349393
"107",22,2,3,0,0.615734267301026
"108",22,3,1,0,0.229096076759384
"109",22,4,1,0.05,0.376860870639023
"110",22,5,8,0.2,0.281065198588687
"111",23,1,8,0.2,0.243669319563394
"112",23,2,8,0.1,0.375631505025524
"113",23,3,8,1,0.404443398550153
"114",23,4,8,0.2,0.240978592222491
"115",23,5,6,0.2,0.326136491910544
"116",24,1,0.1,0,0.24752738259515
"117",24,2,8,1,0.244729542000729
"118",24,3,2,0.01,0.280271847499781
"119",24,4,6,0,0.277288689776722
"120",24,5,6,0.2,0.304487856953778
"121",25,1,0.5,0.05,0.395079520133404
"122",25,2,8,0.5,0.537149672381183
"123",25,3,4,0.1,0.40479850171587
"124",25,4,8,1,0.351285498929737
"125",25,5,8,0.2,0.318723443239704
"126",26,1,8,2,0.441114043496887
"127",26,2,4,0.05,0.255464239754085
"128",26,3,8,0.5,0.280817570578924
"129",26,4,4,0.1,0.278242842751119
"130",26,5,8,0.5,0.349213013947755
"131",27,1,0,0.01,0.565628543602144
"132",27,2,3,0.05,0.258675640165062
"133",27,3,2,0.05,0.36690974985308
"134",27,4,4,0.1,0.321025128339954
"135",27,5,8,0.1,0.271607642463807
"136",28,1,0.1,0.05,0.384901115188182
"137",28,2,0.5,0.05,0.274155275338362
"138",28,3,2,0.05,0.313649352215547
"139",28,4,1,0.05,0.664586600222492
"140",28,5,2,0.1,0.436819236233198
"141",29,1,8,1,0.555399785564298
"142",29,2,2,0.01,0.319221922310586
"143",29,3,8,0.2,0.55434098884367
"144",29,4,8,0.2,0.278486325980828
"145",29,5,8,0.2,0.351971139901293
"146",30,1,8,0.2,0.743330993066617
"147",30,2,1,0.05,0.531152423408869
"148",30,3,0.5,0.05,0.585537288295264
"149",30,4,6,0.1,0.335483781290603
"150",30,5,2,0.05,0.381613224950622
"151",31,1,8,0.5,0.423055163390076
"152",31,2,2,0.05,0.450546220632176
"153",31,3,8,0.5,0.410194766606878
"154",31,4,3,0.1,0.385707489980901
"155",31,5,6,0.2,0.377247542539867
"156",32,1,8,1,0.532057488961757
"157",32,2,0,0.01,0.38395398964705
"158",32,3,2,0.05,0.32521269883756
"159",32,4,8,0.2,0.29020395505484
"160",32,5,8,0.1,0.294669539256436
"161",33,1,8,0.2,0.35163490425446
"162",33,2,0.5,0,0.49430325366318
"163",33,3,8,0.05,0.276538158058253
"164",33,4,8,0.2,0.352511948203671
"165",33,5,8,0.2,0.268510178554362
"166",34,1,0,0,0.281362541313625
"167",34,2,0,0.01,0.27663631780764
"168",34,3,8,0.2,0.288433022282908
"169",34,4,8,0.2,0.323109169208492
"170",34,5,3,0.05,0.580536963553151
"171",35,1,8,1,0.370798874872582
"172",35,2,8,0.1,0.316546775390391
"173",35,3,8,1,0.41219537434517
"174",35,4,8,0.05,0.275823077959552
"175",35,5,1,0.05,0.318412241018155
"176",36,1,0.5,0.05,0.31417147732472
"177",36,2,1,0.01,0.347651739488222
"178",36,3,0.5,0.05,0.561700805363125
"179",36,4,3,0.05,0.271655548758366
"180",36,5,8,0.2,0.311793494496296
"181",37,1,8,0.2,0.44462406798966
"182",37,2,3,0.05,0.259458070504725
"183",37,3,0.5,0.05,0.454628461200063
"184",37,4,8,0.2,0.31117248271236
"185",37,5,4,0.01,0.371968182318311
"186",38,1,8,2,0.347710625073392
"187",38,2,8,0.5,0.41988557434502
"188",38,3,8,1,0.51769759111003
"189",38,4,8,0.01,0.259987164502459
"190",38,5,8,0.2,0.353511446430978
"191",39,1,8,0.5,0.518669824648384
"192",39,2,8,1,0.484794611090324
"193",39,3,4,0.05,0.383660693653777
"194",39,4,8,0.2,0.35998024177354
"195",39,5,8,0.2,0.273631431389913
"196",40,1,6,0.2,0.573215072747841
"197",40,2,8,1,0.292439431132674
"198",40,3,0.5,0.01,0.306223620275291
"199",40,4,8,0.2,0.317278175205821
"200",40,5,8,0.2,0.311155591188392
"201",41,1,2,0.1,0.439893986100781
"202",41,2,8,0.2,0.389187239557546
"203",41,3,1,0.05,0.325987268796974
"204",41,4,8,0.1,0.290748152837349
"205",41,5,8,0.2,0.233459533766936
"206",42,1,8,2,0.728100513652107
"207",42,2,8,0.5,0.41821170308946
"208",42,3,6,0.2,0.505536241301129
"209",42,4,8,0.2,0.270403858623742
"210",42,5,8,0.2,0.338990725868484
"211",43,1,8,2,0.521465297344525
"212",43,2,8,2,0.359935235491875
"213",43,3,2,0,0.394515580818494
"214",43,4,8,0.2,0.293030635040895
"215",43,5,8,0.1,0.247053119353964
"216",44,1,6,0.1,0.259186710833801
"217",44,2,8,0.5,0.301231721872551
"218",44,3,1,0,0.316638413610697
"219",44,4,8,0.2,0.271183739600302
"220",44,5,6,0.1,0.279753246675029
"221",45,1,8,1,0.4211084358983
"222",45,2,6,0.1,0.385742915670215
"223",45,3,8,0.5,0.370583378039124
"224",45,4,6,0.2,0.310473159754035
"225",45,5,8,0.1,0.262514680390743
"226",46,1,8,0.5,0.411602918433691
"227",46,2,8,2,0.511995428516977
"228",46,3,2,0.05,0.312708728271925
"229",46,4,4,0.1,0.357477220102668
"230",46,5,8,0.2,0.293395781045135
"231",47,1,8,0.5,0.582859682040682
"232",47,2,8,0.2,0.458873847215283
"233",47,3,8,0.2,0.427059557795126
"234",47,4,0.1,0,0.319135723623162
"235",47,5,6,0.1,0.354297927513362
"236",48,1,0.5,0.01,0.242001847064636
"237",48,2,8,1,0.325947398753255
"238",48,3,8,1,0.399846515827423
"239",48,4,8,0.2,0.279380295153524
"240",48,5,8,0.1,0.317469895206029
"241",49,1,8,0.01,0.203890229754692
"242",49,2,8,0.05,0.280329388130837
"243",49,3,4,0.1,0.280544633947549
"244",49,4,6,0.2,0.334954464886481
"245",49,5,4,0.1,0.342569070418731
"246",50,1,2,0.05,0.533093730556391
"247",50,2,3,0.05,0.352658340935936
"248",50,3,2,0.05,0.384662376940434
"249",50,4,8,0.2,0.245848092128783
"250",50,5,3,0.05,0.262944388751104
