"","model","target","theta","lambda","rmse"
"143",29,3,1,0,0.562451896887482
"144",29,4,0.5,0,0.303773249756047
"145",29,5,1,0,0.379874690230587
"146",30,1,2,0,0.757339347729619
"147",30,2,0,0,0.536520499623308
"148",30,3,0.5,0,0.597303344775469
"149",30,4,2,0,0.353582005988567
"150",30,5,0.5,0,0.384982972988476
"151",31,1,0,0,0.431744601213713
"152",31,2,0,0,0.45755243463667
"153",31,3,1,0,0.418006466428041
"154",31,4,1,0,0.395393618135908
"155",31,5,0.5,0,0.390442241387963
"156",32,1,1,0,0.574837965729964
"157",32,2,0,0,0.387366827771032
"158",32,3,0.1,0,0.328336378937793
"159",32,4,4,0,0.334215306261292
"160",32,5,3,0,0.302158281252532
"161",33,1,4,0,0.394429849337354
"162",33,2,0.5,0,0.494435918963196
"163",33,3,0.5,0,0.279496062721137
"164",33,4,0.5,0,0.35862403590989
"165",33,5,3,0,0.314144162489498
"166",34,1,0,0,0.281378449012705
"167",34,2,0,0,0.277761348471693
"168",34,3,1,0,0.29425339939983
"169",34,4,3,0,0.354038205283075
"170",34,5,1,0,0.582069350033727
"171",35,1,0.1,0,0.399847821164596
"172",35,2,2,0,0.322143891154932
"173",35,3,0,0,0.442950295230586
"174",35,4,3,0,0.283203259315701
"175",35,5,0.1,0,0.322651983261353
"176",36,1,0,0,0.320063969914183
"177",36,2,0.5,0,0.347894938644809
"178",36,3,0,0,0.565251193095092
"179",36,4,1,0,0.274586416856497
"180",36,5,0,0,0.327185639925251
"181",37,1,2,0,0.48635364850442
"182",37,2,0.5,0,0.267282692334001
"183",37,3,0,0,0.45836506995941
"184",37,4,3,0,0.339216503108397
"185",37,5,2,0,0.371988978386304
"186",38,1,4,0,0.377784241209124
"187",38,2,0.1,0,0.441695227674704
"188",38,3,2,0,0.535355973116018
"189",38,4,3,0,0.26122878029492
"190",38,5,3,0,0.373771888942349
"191",39,1,6,0,0.558278787904488
"192",39,2,0.1,0,0.49751756423671
"193",39,3,2,0,0.39402238493883
"194",39,4,2,0,0.393848584082754
"195",39,5,2,0,0.300233661833617
"196",40,1,0,0,0.5894098802637
"197",40,2,0.1,0,0.314054558486662
"198",40,3,0.1,0,0.309135122577414
"199",40,4,2,0,0.328602663139675
"200",40,5,2,0,0.33393001870926
"201",41,1,0,0,0.451722200290847
"202",41,2,0,0,0.399271090761179
"203",41,3,1,0,0.329354294182368
"204",41,4,4,0,0.30670282296165
"205",41,5,1,0,0.24557746100988
"206",42,1,0.5,0,0.74753870739775
"207",42,2,0.5,0,0.468888449177757
"208",42,3,0,0,0.514130150071652
"209",42,4,0.1,0,0.286620446468123
"210",42,5,1,0,0.351000587661147
"211",43,1,0,0,0.549103105489946
"212",43,2,0.5,0,0.365033871872264
"213",43,3,1,0,0.394516993309371
"214",43,4,3,0,0.328134216780661
"215",43,5,2,0,0.252234935271237
"216",44,1,3,0,0.273493715777682
"217",44,2,0.5,0,0.327813595912012
"218",44,3,0.5,0,0.316641154877068
"219",44,4,2,0,0.288620332360189
"220",44,5,2,0,0.298039993023852
"221",45,1,1,0,0.464118487311292
"222",45,2,0.5,0,0.408720740359599
"223",45,3,0.5,0,0.384877310926632
"224",45,4,2,0,0.338766414551219
"225",45,5,3,0,0.275105480567015
"226",46,1,1,0,0.467412840891877
"227",46,2,0.5,0,0.532808486837896
"228",46,3,0.5,0,0.314601418975376
"229",46,4,2,0,0.362240458513654
"230",46,5,2,0,0.328428242638806
"231",47,1,0,0,0.588002373564855
"232",47,2,3,0,0.479004204752413
"233",47,3,0.5,0,0.435257748463734
"234",47,4,0.1,0,0.319130274346267
"235",47,5,0.1,0,0.36728483939005
"236",48,1,0.1,0,0.243761207560165
"237",48,2,0.5,0,0.326979222594545
"238",48,3,0,0,0.418184453913481
"239",48,4,1,0,0.312692155636463
"240",48,5,6,0,0.324076457255373
"241",49,1,3,0,0.203995597494106
"242",49,2,4,0,0.286363982638652
"243",49,3,1,0,0.290384121891163
"244",49,4,2,0,0.348382289405902
"245",49,5,2,0,0.356726186475941
"246",50,1,0.5,0,0.535764353465571
"247",50,2,0.5,0,0.36343794426115
"248",50,3,0.5,0,0.388968195651244
"249",50,4,2,0,0.261308435337766
"250",50,5,2,0,0.269013705514988
