"","model","target","theta","lambda","rmse"
"91",19,1,8,0.2,0.411983746063937
"92",19,2,8,2,0.315008097654351
"93",19,3,8,0.5,0.329208349592553
"94",19,4,8,0.2,0.22457152300752
"95",19,5,2,0.05,0.320240386428007
"96",20,1,0,0,0.586209874772591
"97",20,2,6,0.1,0.327552187837594
"98",20,3,1,0,0.31992737796342
"99",20,4,6,0.01,0.265489330505291
"100",20,5,4,0.1,0.296452313977378
"101",21,1,0,0,0.750143319402025
"102",21,2,4,0.1,0.376605473656192
"103",21,3,3,0.1,0.527220520629281
"104",21,4,3,0.05,0.288183836820441
"105",21,5,8,0.5,0.355028290310541
"106",22,1,1,0.01,0.62743137105778
"107",22,2,3,0,0.615734267301026
"108",22,3,1,0,0.229096076759384
"109",22,4,1,0.05,0.37628156968695
"110",22,5,8,0.2,0.281712516408127
"111",23,1,8,0.2,0.243462481392512
"112",23,2,8,0.2,0.375054563381898
"113",23,3,8,2,0.404443398550153
"114",23,4,8,0.2,0.241489608406575
"115",23,5,4,0.1,0.325424604396264
"116",24,1,0.1,0,0.24752738259515
"117",24,2,8,1,0.244729542000729
"118",24,3,2,0.01,0.280146172468063
"119",24,4,6,0,0.277288689776722
"120",24,5,6,0.2,0.304023004940022
"121",25,1,0.5,0.05,0.396401905855442
"122",25,2,8,0.5,0.536465075906058
"123",25,3,4,0.1,0.403981799697981
"124",25,4,8,2,0.351285498929737
"125",25,5,8,0.2,0.320218677890206
"126",26,1,8,2,0.441114043496887
"127",26,2,4,0.05,0.25451943326609
"128",26,3,8,0.5,0.281502927691953
"129",26,4,4,0.1,0.276625939242346
"130",26,5,8,1,0.349426763194677
"131",27,1,0,0.01,0.565782117413355
"132",27,2,2,0.05,0.259530427508176
"133",27,3,2,0.1,0.367085458806122
"134",27,4,4,0.2,0.32000501803548
"135",27,5,8,0.1,0.272614998123918
"136",28,1,0.1,0.05,0.385560291013965
"137",28,2,1,0.05,0.270882708945514
"138",28,3,2,0.05,0.312836273818105
"139",28,4,1,0.1,0.663892866944122
"140",28,5,2,0.1,0.437073090563502
"141",29,1,8,2,0.555399785564298
"142",29,2,2,0.01,0.319294500737672
"143",29,3,8,0.5,0.555451276741642
"144",29,4,8,0.2,0.280004979618588
"145",29,5,8,0.2,0.35093649678792
"146",30,1,8,0.5,0.741612240435797
"147",30,2,2,0.1,0.532332612099862
"148",30,3,0.5,0.05,0.584974575462517
"149",30,4,6,0.1,0.33575194645829
"150",30,5,2,0.05,0.381518384512799
"151",31,1,8,0.5,0.42190540646674
"152",31,2,1,0.05,0.450829193243529
"153",31,3,8,0.5,0.410832502677932
"154",31,4,3,0.1,0.38418542294408
"155",31,5,6,0.5,0.381179181389125
"156",32,1,8,2,0.532057488961757
"157",32,2,0,0.01,0.384305759126748
"158",32,3,2,0.05,0.325021764965158
"159",32,4,8,0.2,0.292547974430683
"160",32,5,8,0.1,0.295054426604653
"161",33,1,8,0.5,0.352333648996898
"162",33,2,0.5,0,0.49430325366318
"163",33,3,8,0.05,0.276545668486167
"164",33,4,8,0.2,0.354122397875452
"165",33,5,8,0.2,0.269740465614135
"166",34,1,0,0,0.281362541313625
"167",34,2,0,0.01,0.276602979602212
"168",34,3,8,0.2,0.287371546295966
"169",34,4,8,0.2,0.323207422163723
"170",34,5,3,0.05,0.580856583389263
"171",35,1,8,2,0.370798874872582
"172",35,2,8,0.1,0.315086145851791
"173",35,3,8,1,0.412172179271496
"174",35,4,8,0.05,0.275034608163999
"175",35,5,1,0.05,0.317979958714543
"176",36,1,0.1,0.05,0.315489320280069
"177",36,2,1,0.01,0.347557138998432
"178",36,3,1,0.1,0.563068750694423
"179",36,4,3,0.05,0.271381898130696
"180",36,5,8,0.2,0.311196591800851
"181",37,1,8,0.2,0.444186870491654
"182",37,2,3,0.05,0.259692619561361
"183",37,3,0.5,0.05,0.455531918683918
"184",37,4,8,0.2,0.313729341473636
"185",37,5,4,0.01,0.371778780254671
"186",38,1,8,2,0.347710625073392
"187",38,2,8,0.5,0.420774822365048
"188",38,3,8,1,0.517178914853991
"189",38,4,8,0.01,0.260063023884002
"190",38,5,8,0.2,0.352957673630305
"191",39,1,8,0.5,0.518998499717926
"192",39,2,8,2,0.484794611090324
"193",39,3,4,0.05,0.385313537036633
"194",39,4,8,0.2,0.36045552049294
"195",39,5,8,0.2,0.273101978909938
"196",40,1,6,0.2,0.575239515614816
"197",40,2,8,2,0.292441524740632
"198",40,3,0.5,0.01,0.306155117037311
"199",40,4,8,0.2,0.31821576651248
"200",40,5,4,0.1,0.310540719608821
"201",41,1,2,0.1,0.441035316719666
"202",41,2,8,0.5,0.388006527614423
"203",41,3,1,0.05,0.325735581726177
"204",41,4,8,0.2,0.290177164212781
"205",41,5,8,0.2,0.232227387194989
"206",42,1,8,1,0.727805505933108
"207",42,2,8,0.5,0.41854797818285
"208",42,3,6,0.2,0.505325971654331
"209",42,4,8,0.2,0.271822096029669
"210",42,5,8,0.2,0.338559222886061
"211",43,1,8,2,0.521465297344525
"212",43,2,8,2,0.359935235491875
"213",43,3,2,0.01,0.394373775647232
"214",43,4,8,0.2,0.292656198982076
"215",43,5,8,0.1,0.24505614530835
"216",44,1,6,0.1,0.260136984286436
"217",44,2,8,0.5,0.301073047274788
"218",44,3,1,0.01,0.316468546909446
"219",44,4,8,0.2,0.272103129352063
"220",44,5,6,0.1,0.280628382173198
"221",45,1,8,2,0.4211084358983
"222",45,2,6,0.1,0.386303399820155
"223",45,3,8,0.5,0.372350991808652
"224",45,4,6,0.2,0.313029353751904
"225",45,5,8,0.2,0.262764924974523
"226",46,1,8,0.5,0.411818442353608
"227",46,2,8,2,0.511995428516977
"228",46,3,2,0.05,0.312695324960852
"229",46,4,6,0.2,0.357701879941085
"230",46,5,8,0.2,0.296015233190932
"231",47,1,8,1,0.584080673753858
"232",47,2,8,0.2,0.45831651857742
"233",47,3,6,0.2,0.427218072227334
"234",47,4,0.1,0,0.319135723623162
"235",47,5,6,0.2,0.354931702452801
"236",48,1,2,0.05,0.24231098444918
"237",48,2,8,2,0.326200778706712
"238",48,3,8,2,0.399846515827423
"239",48,4,8,0.2,0.280197710199759
"240",48,5,8,0.1,0.317942239105166
"241",49,1,8,0.01,0.203557098030023
"242",49,2,8,0.05,0.279404316743899
"243",49,3,4,0.1,0.278929480044684
"244",49,4,6,0.2,0.335933766530289
"245",49,5,8,0.2,0.343108999288221
"246",50,1,2,0.05,0.532563318307665
"247",50,2,3,0.05,0.35274814464255
"248",50,3,2,0.05,0.385262659594663
"249",50,4,8,0.2,0.24793622209498
"250",50,5,3,0.05,0.262211902890798
