"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.555737207364604
"2",1,2,2,0.05,0.365767534647041
"3",1,3,0.5,0,0.436944902045426
"4",1,4,6,0.2,0.295285674790684
"5",1,5,8,0.5,0.371040653505159
"6",2,1,3,0.1,0.45417093147809
"7",2,2,2,0.05,0.352430917724361
"8",2,3,1,0,0.318793809110139
"9",2,4,6,0.1,0.388279662189343
"10",2,5,3,0.1,0.420005155869206
"11",3,1,8,1,0.58075699364951
"12",3,2,1,0.01,0.418259444914723
"13",3,3,0.1,0.05,0.59029367570428
"14",3,4,8,0.1,0.282322877911547
"15",3,5,3,0.1,0.393773516615231
"16",4,1,2,0.05,0.293200561440158
"17",4,2,0,0,0.42789749889535
"18",4,3,8,0.1,0.37943277422491
"19",4,4,8,0.5,0.319848350726633
"20",4,5,6,0.2,0.352832382071966
"21",5,1,6,0,0.284758889154716
"22",5,2,8,2,0.358850154228941
"23",5,3,8,0.2,0.32916764989719
"24",5,4,6,0.1,0.240228969165538
"25",5,5,8,0.2,0.281328354698395
"26",6,1,8,0.5,0.514561555944905
"27",6,2,6,0.2,0.472662079082575
"28",6,3,8,0.2,0.382151646586805
"29",6,4,2,0.05,0.328217707537058
"30",6,5,8,0.5,0.36170027882796
"31",7,1,8,0.2,0.38224334063476
"32",7,2,8,0.5,0.344712553777131
"33",7,3,0,0.05,0.439626008849226
"34",7,4,8,0.2,0.263634766875316
"35",7,5,8,0.2,0.321226192590568
"36",8,1,8,0.2,0.394947131229645
"37",8,2,8,1,0.43156649444585
"38",8,3,8,0.2,0.419507043492485
"39",8,4,2,0.05,0.298121268452755
"40",8,5,8,0.2,0.368599527596235
"41",9,1,6,0.1,0.387393048791794
"42",9,2,3,0.01,0.28574940539257
"43",9,3,2,0,0.280134680058318
"44",9,4,8,0.2,0.260080870190238
"45",9,5,6,0.05,0.229148476206437
"46",10,1,8,2,0.51233647761675
"47",10,2,6,0.05,0.342471072928608
"48",10,3,8,0.2,0.261511604282685
"49",10,4,8,0.2,0.27345226765246
"50",10,5,6,0.1,0.261864109131476
"51",11,1,8,1,0.322909067427792
"52",11,2,8,0.5,0.427725333805119
"53",11,3,8,0.2,0.388560742170035
"54",11,4,8,0.2,0.255077095658886
"55",11,5,8,0.2,0.324390006526612
"56",12,1,3,0.2,0.579724459858217
"57",12,2,6,0.2,0.487695881652359
"58",12,3,8,0.5,0.570095774987562
"59",12,4,8,0.05,0.31937880734521
"60",12,5,3,0.05,0.330171625244079
"61",13,1,8,1,0.326223059445191
"62",13,2,3,0,0.408206447681195
"63",13,3,8,0.2,0.315150628889752
"64",13,4,8,0.1,0.284040768580241
"65",13,5,8,0.1,0.26257522976566
"66",14,1,8,1,0.363791422062173
"67",14,2,8,2,0.29941453234386
"68",14,3,8,0.2,0.255092793474155
"69",14,4,8,0.5,0.351152625466816
"70",14,5,8,0.5,0.372282173394536
"71",15,1,0.5,0.05,0.328036872344743
"72",15,2,8,2,0.465327887192584
"73",15,3,8,0.1,0.430554906213143
"74",15,4,3,0.1,0.435278444480566
"75",15,5,8,0.1,0.322220982941498
"76",16,1,8,0.2,0.29722371970859
"77",16,2,8,0.2,0.430802136924258
"78",16,3,8,0.2,0.308369980515573
"79",16,4,3,0.05,0.361255569870182
"80",16,5,6,0.2,0.382949159740416
"81",17,1,8,1,0.406650194180001
"82",17,2,8,0.5,0.380427720233292
"83",17,3,2,0.05,0.341313155409951
"84",17,4,8,0.5,0.315487881898477
"85",17,5,8,0.1,0.2830346628853
"86",18,1,4,0.2,0.50597591445578
"87",18,2,1,0.05,0.451390082202714
"88",18,3,0,0.05,0.35135388001119
"89",18,4,8,0.1,0.315111721431168
"90",18,5,8,0.2,0.312188064133435
"91",19,1,8,0.1,0.413405182729691
"92",19,2,8,2,0.315008097654351
"93",19,3,8,0.5,0.331339647229971
"94",19,4,8,0.2,0.22466082002025
"95",19,5,2,0.05,0.31979961743248
"96",20,1,0,0,0.586209874772591
"97",20,2,6,0.1,0.327367636324119
"98",20,3,1,0,0.31992737796342
"99",20,4,6,0.01,0.265331879251384
"100",20,5,4,0.1,0.296421410711074
"101",21,1,0,0,0.750143319402025
"102",21,2,4,0.05,0.37698660696095
"103",21,3,3,0.1,0.52679155231041
"104",21,4,3,0.05,0.287825917793837
"105",21,5,8,0.5,0.354836376744181
"106",22,1,1,0.01,0.627510270721939
"107",22,2,3,0,0.615734267301026
"108",22,3,1,0,0.229096076759384
"109",22,4,1,0.05,0.376469094053903
"110",22,5,8,0.2,0.281413451506005
"111",23,1,8,0.2,0.243607115153641
"112",23,2,8,0.1,0.375663500300619
"113",23,3,8,2,0.404443398550153
"114",23,4,8,0.2,0.241335386156546
"115",23,5,4,0.1,0.325636962730225
"116",24,1,0.1,0,0.24752738259515
"117",24,2,8,1,0.244729542000729
"118",24,3,2,0.01,0.280196682535422
"119",24,4,6,0,0.277288689776722
"120",24,5,6,0.2,0.304186267824647
"121",25,1,0.5,0.05,0.395509882969906
"122",25,2,8,0.5,0.536891077628956
"123",25,3,4,0.1,0.404209390785961
"124",25,4,8,2,0.351285498929737
"125",25,5,8,0.2,0.31896141248407
"126",26,1,8,2,0.441114043496887
"127",26,2,4,0.05,0.254914439699908
"128",26,3,8,0.5,0.280887127630036
"129",26,4,4,0.1,0.277218681635005
"130",26,5,8,0.5,0.349414778157638
"131",27,1,0,0.01,0.565694312252848
"132",27,2,3,0.05,0.259046392343596
