"","model","target","theta","lambda","rmse"
"1",1,1,8,0.5,0.556116674456395
"2",1,2,2,0.05,0.36470596883665
"3",1,3,1,0.05,0.436791158557997
"4",1,4,6,0.2,0.297414302808114
"5",1,5,8,0.5,0.367948533836404
"6",2,1,3,0.2,0.456438554473939
"7",2,2,2,0.05,0.352409250231675
"8",2,3,1,0.05,0.317278219053095
"9",2,4,6,0.05,0.388444230193638
"10",2,5,3,0.2,0.419650976873195
"11",3,1,8,2,0.58075699364951
"12",3,2,4,0.2,0.415655272695539
"13",3,3,0.1,0.05,0.592332319329781
"14",3,4,8,0.2,0.283131170096314
"15",3,5,4,0.1,0.39610507002862
"16",4,1,2,0.05,0.292976136255607
"17",4,2,0,0,0.42789749889535
"18",4,3,8,0.2,0.375565348569378
"19",4,4,8,0.5,0.317091532537474
"20",4,5,6,0.5,0.358607849922218
"21",5,1,6,0.01,0.284525051483792
"22",5,2,8,5,0.358850154228941
"23",5,3,8,0.5,0.330071001014373
"24",5,4,6,0.2,0.238043903493949
"25",5,5,6,0.5,0.280465077855828
"26",6,1,8,1,0.515726619184315
"27",6,2,6,0.2,0.47103050618817
"28",6,3,8,0.5,0.382422948106027
"29",6,4,2,0.05,0.327683957416741
"30",6,5,8,0.5,0.361841427717725
"31",7,1,8,0.5,0.381339705149355
"32",7,2,6,0.2,0.342237598794327
"33",7,3,0,0.05,0.442416389104821
"34",7,4,8,0.2,0.266350583936354
"35",7,5,8,0.2,0.319219301619424
"36",8,1,8,0.2,0.394743531132712
"37",8,2,8,1,0.431329807212304
"38",8,3,8,0.2,0.421262304828433
"39",8,4,2,0.05,0.296908688168446
"40",8,5,8,0.5,0.37003496272175
"41",9,1,8,0.2,0.384434527754594
"42",9,2,4,0.05,0.284440264834912
"43",9,3,2,0,0.280134680058318
"44",9,4,8,0.5,0.261052457840054
"45",9,5,6,0.05,0.22980425667019
"46",10,1,8,1,0.509900937081094
"47",10,2,6,0.1,0.340773359678121
"48",10,3,8,0.2,0.260537936233591
"49",10,4,8,0.2,0.273101398637179
"50",10,5,6,0.1,0.26300791384874
"51",11,1,8,1,0.322673012289438
"52",11,2,8,0.5,0.431243099588084
"53",11,3,8,0.2,0.385258416111583
"54",11,4,8,0.5,0.260491486355081
"55",11,5,8,0.2,0.326548926316545
"56",12,1,3,0.2,0.580074163474346
"57",12,2,8,0.5,0.485924106747298
"58",12,3,8,0.5,0.569926334521713
"59",12,4,8,0.1,0.31611759527467
"60",12,5,4,0.1,0.330402915389097
"61",13,1,8,2,0.326223059445191
"62",13,2,4,0.05,0.407508308124221
"63",13,3,8,0.2,0.315284278256598
"64",13,4,8,0.2,0.281926782336923
"65",13,5,8,0.1,0.263022404342306
"66",14,1,8,2,0.363813113100018
"67",14,2,8,5,0.29941453234386
"68",14,3,6,0.2,0.25388311557563
"69",14,4,6,0.2,0.348929915277715
"70",14,5,6,0.2,0.371564306715249
"71",15,1,0,0.01,0.329262676313852
"72",15,2,8,5,0.465327887192584
"73",15,3,6,0.05,0.430447199460459
"74",15,4,3,0.1,0.434001760882152
"75",15,5,8,0.1,0.320466942188646
"76",16,1,6,0.2,0.297375523470778
"77",16,2,8,0.5,0.430425628272093
"78",16,3,8,0.2,0.308366601153423
"79",16,4,3,0.1,0.360954890844456
"80",16,5,8,0.5,0.381622165179186
"81",17,1,8,1,0.407056756577481
"82",17,2,8,0.5,0.381349957177511
"83",17,3,2,0.05,0.342806830770445
"84",17,4,8,0.5,0.314836265052313
"85",17,5,8,0.2,0.286991906047881
"86",18,1,3,0.2,0.507303401569859
"87",18,2,0.5,0.05,0.451525284121594
"88",18,3,2,0.05,0.353796003793656
"89",18,4,8,0.2,0.313040206828897
"90",18,5,8,0.2,0.31323326866665
"91",19,1,8,0.2,0.409352505815186
"92",19,2,8,5,0.315008097654351
"93",19,3,8,0.5,0.326692196188167
"94",19,4,8,0.2,0.224101531920059
"95",19,5,2,0.05,0.320853546146148
"96",20,1,0,0.01,0.585983157134316
"97",20,2,6,0.1,0.329882972564891
"98",20,3,2,0.01,0.319511643160826
"99",20,4,6,0.05,0.265681418698686
"100",20,5,4,0.1,0.296904779787644
"101",21,1,0,0.01,0.750046568428322
"102",21,2,4,0.1,0.375757285769099
"103",21,3,4,0.1,0.527187146776641
"104",21,4,3,0.05,0.2891413152303
"105",21,5,8,1,0.355715858454419
"106",22,1,1,0.01,0.627311057561051
"107",22,2,3,0.01,0.615535871034076
"108",22,3,1,0.01,0.228650954601622
"109",22,4,1,0.05,0.3771638053757
"110",22,5,8,0.2,0.283562046926842
"111",23,1,8,0.2,0.24478626461949
"112",23,2,8,0.2,0.373453698962417
"113",23,3,8,0.5,0.402160244162117
"114",23,4,8,0.2,0.240951792402835
"115",23,5,4,0.2,0.325185404458304
"116",24,1,0.1,0,0.24752738259515
"117",24,2,8,2,0.244729542000729
"118",24,3,2,0.01,0.28007428582871
"119",24,4,8,0.1,0.275956060994555
"120",24,5,6,0.2,0.303538847143661
"121",25,1,2,0.1,0.397523936433929
"122",25,2,8,0.5,0.536972780870352
"123",25,3,3,0.1,0.40424676679828
"124",25,4,8,0.5,0.350871826951451
"125",25,5,8,0.2,0.321715591321219
"126",26,1,8,5,0.441114043496887
"127",26,2,3,0.05,0.253271498056204
"128",26,3,8,1,0.280858470867479
"129",26,4,4,0.1,0.276649570648578
"130",26,5,8,1,0.349391081424948
"131",27,1,0,0.05,0.564790493964606
"132",27,2,2,0.05,0.260589760140489
"133",27,3,2,0.1,0.367067504467857
"134",27,4,4,0.2,0.319919915111709
"135",27,5,8,0.2,0.272488201905706
"136",28,1,0.5,0.05,0.386662779240738
"137",28,2,1,0.05,0.268062562129495
"138",28,3,2,0.05,0.312376569846043
"139",28,4,1,0.1,0.664013184440019
"140",28,5,2,0.1,0.437105800904433
"141",29,1,8,2,0.555399785564298
"142",29,2,2,0.01,0.319464666887291
"143",29,3,8,0.5,0.55128228472149
"144",29,4,8,0.2,0.280245434406682
"145",29,5,8,0.2,0.350500397957962
"146",30,1,6,0.5,0.741600169736841
"147",30,2,2,0.1,0.532990521771795
"148",30,3,0.1,0.05,0.58505159252507
"149",30,4,6,0.1,0.337233924182697
"150",30,5,1,0.05,0.381943316233448
"151",31,1,8,0.5,0.423812846653806
"152",31,2,2,0.1,0.451534737915739
"153",31,3,8,1,0.4110681200762
