"","model","target","theta","lambda","rmse"
"1",1,1,8,0.2,0.555456337003946
"2",1,2,2,0.05,0.364917003671243
"3",1,3,1,0.05,0.436770773320862
"4",1,4,6,0.2,0.296649600668797
"5",1,5,8,0.5,0.368128684564227
"6",2,1,3,0.1,0.456410058707621
"7",2,2,2,0.05,0.352467238982058
"8",2,3,1,0.01,0.318321342371669
"9",2,4,6,0.05,0.388533277584755
"10",2,5,3,0.1,0.420219816576638
"11",3,1,8,2,0.58075699364951
"12",3,2,2,0.05,0.41764178288683
"13",3,3,0.1,0.05,0.591791388966368
"14",3,4,8,0.2,0.283230239172279
"15",3,5,4,0.1,0.395145142501733
"16",4,1,2,0.05,0.293018163226795
"17",4,2,0,0,0.42789749889535
"18",4,3,8,0.2,0.377539768597906
"19",4,4,8,0.5,0.31751530828986
"20",4,5,6,0.2,0.357571516485258
"21",5,1,6,0,0.284758889154716
"22",5,2,8,2,0.358850154228941
"23",5,3,8,0.2,0.330249273976515
"24",5,4,6,0.1,0.239477072295663
"25",5,5,6,0.5,0.281547062930494
"26",6,1,8,1,0.516758517227338
"27",6,2,6,0.2,0.471216467877974
"28",6,3,8,0.5,0.383498929145614
"29",6,4,2,0.05,0.327811429964304
"30",6,5,8,0.5,0.361972173119933
"31",7,1,8,0.5,0.382494464307135
"32",7,2,8,0.5,0.342541249024032
"33",7,3,0,0.05,0.441316865441526
"34",7,4,8,0.2,0.265363138604603
"35",7,5,8,0.2,0.319641597880686
"36",8,1,8,0.2,0.393517140044772
"37",8,2,8,2,0.431872727293004
"38",8,3,8,0.2,0.420815409647274
"39",8,4,2,0.05,0.297052012426785
"40",8,5,8,0.5,0.370103937141184
"41",9,1,8,0.2,0.384865483396763
"42",9,2,2,0.01,0.285303295121194
"43",9,3,2,0,0.280134680058318
"44",9,4,8,0.5,0.262336297975459
"45",9,5,6,0.05,0.229434999091783
"46",10,1,8,1,0.510785444333635
"47",10,2,6,0.1,0.341607168294341
"48",10,3,8,0.2,0.26098338648923
"49",10,4,8,0.2,0.2733384671082
"50",10,5,6,0.1,0.262046550099466
"51",11,1,8,1,0.321906920639066
"52",11,2,8,0.5,0.430271749805154
"53",11,3,8,0.2,0.385999959881504
"54",11,4,8,0.2,0.258068103040838
"55",11,5,8,0.2,0.325883340834739
"56",12,1,3,0.2,0.580051134706757
"57",12,2,8,0.5,0.487236938123775
"58",12,3,8,0.5,0.570749675133155
"59",12,4,8,0.1,0.317498429789814
"60",12,5,3,0.05,0.330368434875596
"61",13,1,8,2,0.326223059445191
"62",13,2,3,0.01,0.407789757800859
"63",13,3,8,0.2,0.315339623693097
"64",13,4,8,0.2,0.281938291442969
"65",13,5,8,0.1,0.262851104991913
"66",14,1,8,1,0.36321085054906
"67",14,2,8,2,0.29941453234386
"68",14,3,8,0.2,0.254188614095915
"69",14,4,6,0.2,0.349918021369423
"70",14,5,6,0.2,0.371375692951134
"71",15,1,0,0.05,0.32884684315776
"72",15,2,8,5,0.465327887192584
"73",15,3,6,0.05,0.430884589466926
"74",15,4,3,0.1,0.43429896748812
"75",15,5,8,0.1,0.320931223841807
"76",16,1,8,0.2,0.298011251058488
"77",16,2,8,0.5,0.432003717444138
"78",16,3,8,0.2,0.307779317695591
"79",16,4,4,0.1,0.361023232305926
"80",16,5,8,0.5,0.382728680707919
"81",17,1,8,1,0.406703703326681
"82",17,2,8,0.5,0.380391151250617
"83",17,3,2,0.05,0.342341709599012
"84",17,4,8,0.5,0.31569318753269
"85",17,5,8,0.1,0.285326743162295
"86",18,1,4,0.2,0.506436957412107
"87",18,2,0.5,0.05,0.450785004296443
"88",18,3,2,0.05,0.354085078505418
"89",18,4,8,0.2,0.313261265936583
"90",18,5,8,0.2,0.312923386655083
"91",19,1,8,0.2,0.410601526784666
"92",19,2,8,5,0.315008097654351
"93",19,3,8,0.5,0.327248399336621
"94",19,4,8,0.2,0.224086029896058
"95",19,5,2,0.05,0.320545483282955
"96",20,1,0,0.01,0.586208764800188
"97",20,2,6,0.1,0.328430373468823
"98",20,3,2,0.01,0.319730908016724
"99",20,4,6,0.01,0.265664569393739
"100",20,5,4,0.1,0.296632243444592
"101",21,1,0,0.01,0.75013993367071
"102",21,2,4,0.1,0.376035488893406
"103",21,3,3,0.1,0.527585391556673
"104",21,4,4,0.1,0.288540816618462
"105",21,5,8,0.5,0.355815095220558
"106",22,1,1,0.01,0.627366597085023
"107",22,2,3,0.01,0.615642605648246
"108",22,3,1,0.01,0.22887513225783
"109",22,4,1,0.05,0.376529004338321
"110",22,5,8,0.2,0.282517648533188
"111",23,1,8,0.2,0.24364467657933
"112",23,2,8,0.2,0.374018233093328
"113",23,3,8,0.5,0.402932930199259
"114",23,4,8,0.2,0.241142794930061
"115",23,5,4,0.1,0.325591043825728
"116",24,1,0.1,0,0.24752738259515
"117",24,2,8,2,0.244729542000729
"118",24,3,2,0.01,0.280099653519317
"119",24,4,8,0.05,0.27718838847225
"120",24,5,6,0.2,0.30401856759282
"121",25,1,2,0.1,0.396997624775077
"122",25,2,8,0.5,0.536461019276819
"123",25,3,3,0.1,0.404170153705638
"124",25,4,8,2,0.351285498929737
"125",25,5,8,0.2,0.321160996154978
"126",26,1,8,2,0.441114043496887
"127",26,2,3,0.05,0.253698032949939
"128",26,3,8,1,0.281345587732794
"129",26,4,4,0.1,0.2764104247871
"130",26,5,8,1,0.349212063579574
"131",27,1,0,0.05,0.565900004300748
"132",27,2,2,0.05,0.260055439177729
"133",27,3,2,0.1,0.366714913142245
"134",27,4,4,0.2,0.319553713885325
"135",27,5,8,0.2,0.272680506901157
"136",28,1,0,0.05,0.386159096229981
"137",28,2,1,0.05,0.26935521084935
"138",28,3,2,0.05,0.312649538630571
"139",28,4,1,0.1,0.663618874207121
"140",28,5,2,0.1,0.4369333704799
"141",29,1,8,2,0.555399785564298
"142",29,2,2,0.01,0.319370665372207
"143",29,3,8,0.5,0.552777249551228
"144",29,4,8,0.2,0.280336298284348
"145",29,5,8,0.2,0.350662941524433
"146",30,1,8,0.5,0.74122781382985
"147",30,2,2,0.1,0.532285308411928
"148",30,3,0.5,0.05,0.58484093916437
"149",30,4,6,0.1,0.336314558672122
"150",30,5,2,0.05,0.38166740827616
"151",31,1,8,0.5,0.422945823584622
"152",31,2,2,0.1,0.451351755051941
"153",31,3,8,0.5,0.411450461913602
"154",31,4,3,0.1,0.383559326955454
"155",31,5,6,0.5,0.380190736771826
"156",32,1,8,2,0.532057488961757
"157",32,2,0,0.01,0.384514517629199
"158",32,3,2,0.05,0.325176432698733
"159",32,4,8,0.2,0.294071982421815
"160",32,5,8,0.1,0.29495190127283
"161",33,1,8,0.5,0.350458729391289
"162",33,2,0.5,0,0.49430325366318
"163",33,3,8,0.1,0.276360976694262
"164",33,4,2,0.05,0.355832397122232
"165",33,5,8,0.2,0.271591505851544
"166",34,1,0,0.01,0.281241652926888
"167",34,2,0,0.01,0.276799523558036
"168",34,3,8,0.2,0.287236765508827
"169",34,4,8,0.2,0.324386489002953
"170",34,5,3,0.05,0.580935600754128
"171",35,1,8,1,0.37019130891124
"172",35,2,8,0.2,0.313909614031682
"173",35,3,8,1,0.411857807412543
"174",35,4,8,0.05,0.274738141559805
"175",35,5,0.5,0.05,0.317734001645146
"176",36,1,0.1,0.05,0.316808236989608
"177",36,2,1,0.01,0.347516978805272
"178",36,3,1,0.1,0.563447452918213
"179",36,4,3,0.05,0.271166712622961
"180",36,5,8,0.2,0.311147502328375
"181",37,1,8,0.2,0.444265262812606
"182",37,2,3,0.05,0.259857762486651
"183",37,3,0.5,0.05,0.455909544078308
"184",37,4,8,0.2,0.315316023559242
"185",37,5,4,0.01,0.371712143771921
"186",38,1,8,0.5,0.346516174141095
"187",38,2,8,0.5,0.421176569037988
"188",38,3,8,1,0.517072448424185
"189",38,4,8,0.05,0.258939374028066
"190",38,5,8,0.2,0.352641750760094
"191",39,1,8,0.5,0.520767186044409
"192",39,2,8,2,0.484794611090324
"193",39,3,4,0.05,0.386304711124679
"194",39,4,8,0.2,0.361750249751902
"195",39,5,8,0.2,0.273131706224557
"196",40,1,8,0.2,0.574832633076719
"197",40,2,8,2,0.292441524740632
"198",40,3,0.5,0.01,0.30618762855929
"199",40,4,8,0.2,0.318140998464498
"200",40,5,6,0.2,0.310719614996285
"201",41,1,2,0.1,0.441504075178701
"202",41,2,8,0.5,0.387026958467835
"203",41,3,1,0.05,0.325671927533941
"204",41,4,8,0.2,0.289140291748546
"205",41,5,8,0.2,0.232384517187611
"206",42,1,8,2,0.728100513652107
"207",42,2,8,0.5,0.421086959725953
"208",42,3,4,0.2,0.505639900538527
"209",42,4,8,0.5,0.272213944944345
"210",42,5,8,0.2,0.338190755392818
"211",43,1,8,2,0.521465297344525
"212",43,2,8,2,0.359935235491875
"213",43,3,2,0.01,0.394279012848967
"214",43,4,8,0.2,0.29402576415927
"215",43,5,8,0.2,0.243601898250991
"216",44,1,6,0.1,0.261219129354911
"217",44,2,8,2,0.301918243009562
"218",44,3,1,0.01,0.316316051028089
"219",44,4,8,0.2,0.273159011666146
"220",44,5,6,0.2,0.281163868596178
"221",45,1,8,2,0.4211084358983
"222",45,2,6,0.1,0.387523290110083
"223",45,3,8,2,0.372672140012213
"224",45,4,8,0.5,0.312324845979265
"225",45,5,8,0.2,0.262831439964268
"226",46,1,8,0.5,0.41208119962805
"227",46,2,8,2,0.511995428516977
"228",46,3,2,0.05,0.312866179579997
"229",46,4,6,0.2,0.35785124811039
"230",46,5,8,0.2,0.298650156915419
"231",47,1,8,1,0.58369833724066
"232",47,2,8,0.2,0.457311038644159
"233",47,3,6,0.2,0.427999422610783
"234",47,4,0.1,0.01,0.319072791884608
"235",47,5,6,0.2,0.355098679762219
"236",48,1,1,0.05,0.242596218062605
"237",48,2,8,0.2,0.325518620390776
"238",48,3,8,2,0.399846515827423
"239",48,4,8,0.5,0.280601477620752
"240",48,5,8,0.1,0.318248425716889
"241",49,1,8,0.01,0.203363199768726
"242",49,2,8,0.05,0.278985129399591
"243",49,3,4,0.1,0.27799303678846
"244",49,4,6,0.2,0.336786652363955
"245",49,5,6,0.2,0.342645081285661
"246",50,1,2,0.05,0.532581520534528
"247",50,2,3,0.1,0.352928732984697
"248",50,3,3,0.1,0.384912791197164
"249",50,4,6,0.1,0.249231460458152
"250",50,5,3,0.05,0.262046284915613
