"","model","target","theta","lambda","rmse"
"1",1,1,8,2,0.3241078520647
"2",1,2,8,0.05,0.133948096230832
"3",1,3,4,0.01,0.111809152229112
"4",1,4,8,0.05,0.121445941551642
"5",1,5,8,0.05,0.092784252070148
"6",2,1,8,5,0.471543044037493
"7",2,2,3,0.01,0.179756982351654
"8",2,3,8,0.2,0.201738893427446
"9",2,4,6,0.05,0.133620225730918
"10",2,5,8,0.05,0.138193670063171
"11",3,1,8,0.5,0.187823093530238
"12",3,2,8,0.05,0.140632551833869
"13",3,3,8,0.1,0.132838551559599
"14",3,4,8,0.01,0.0968252510779126
"15",3,5,8,0.05,0.123739817037597
"16",4,1,8,0.2,0.286469975394084
"17",4,2,6,0.05,0.148140751899711
"18",4,3,8,0.05,0.159007349209442
"19",4,4,8,0.05,0.084048845429753
"20",4,5,8,0.05,0.0906770197954478
"21",5,1,8,0.2,0.227586967771218
"22",5,2,8,0.1,0.168663736168898
"23",5,3,4,0.01,0.131104547702733
"24",5,4,8,0.05,0.0909391460964032
"25",5,5,8,0.05,0.0947445519045614
"26",6,1,8,0.2,0.185356409195016
"27",6,2,4,0,0.138666616406415
"28",6,3,8,0.05,0.125231599667893
"29",6,4,8,0.05,0.0720403227399104
"30",6,5,8,0.05,0.0852211745144855
"31",7,1,0,0,0.146317380664556
"32",7,2,8,0.1,0.127144031356102
"33",7,3,8,0.2,0.234046285648384
"34",7,4,8,0.05,0.106949898960931
"35",7,5,8,0.1,0.149714427333867
"36",8,1,8,0.2,0.164016361977328
"37",8,2,3,0.05,0.204449071504481
"38",8,3,8,0.1,0.16203175259938
"39",8,4,8,0.05,0.119722659875475
"40",8,5,4,0.05,0.134562156506663
"41",9,1,8,0.1,0.252190645757528
"42",9,2,1,0.01,0.143145034543775
"43",9,3,2,0.01,0.171372036708205
"44",9,4,6,0.1,0.166902728792742
"45",9,5,6,0.1,0.137308135096773
"46",10,1,8,0.2,0.197072217074983
"47",10,2,8,0.2,0.194761022916756
"48",10,3,4,0.01,0.138582728717191
"49",10,4,6,0.05,0.115881911003241
"50",10,5,8,0.05,0.0825797814133589
"51",11,1,0,0.01,0.309321153913284
"52",11,2,8,0.05,0.114646213358008
"53",11,3,3,0.01,0.137427244001981
"54",11,4,8,0.05,0.0829879916537067
"55",11,5,8,0.05,0.0949611788831398
"56",12,1,8,0.2,0.275042230082667
"57",12,2,1,0.01,0.368382081933794
"58",12,3,8,0.1,0.222695142297778
"59",12,4,8,0.2,0.162335900959922
"60",12,5,4,0.05,0.161839566317858
"61",13,1,8,0.2,0.228181470274329
"62",13,2,1,0.01,0.151247403865935
"63",13,3,8,0.1,0.162481699531686
"64",13,4,0.5,0.01,0.188705927131919
"65",13,5,8,0.05,0.108585471025386
"66",14,1,4,0.2,0.471690724190838
"67",14,2,8,0.2,0.41216212758363
"68",14,3,0,0.01,0.286938529151107
"69",14,4,1,0.01,0.218663744985313
"70",14,5,0.5,0.01,0.204163529401208
"71",15,1,8,0.2,0.168713110656129
"72",15,2,8,0.1,0.154219308721791
"73",15,3,8,0.05,0.165957711974388
"74",15,4,8,0.2,0.184551522306354
"75",15,5,4,0.05,0.142037716741509
"76",16,1,8,0.05,0.103276104027005
"77",16,2,3,0.01,0.128354223607302
