"","model","target","theta","lambda","rmse"
"1",1,1,8,1,0.3241078520647
"2",1,2,8,0.05,0.135086678501231
"3",1,3,4,0.01,0.112325190820758
"4",1,4,8,0.05,0.122955523408202
"5",1,5,8,0.01,0.0939040956370361
"6",2,1,8,2,0.471543044037493
"7",2,2,3,0.01,0.179602992510186
"8",2,3,8,0.2,0.204836417690225
"9",2,4,6,0.05,0.133715558337572
"10",2,5,8,0.05,0.139308468170175
"11",3,1,8,0.2,0.191101864449644
"12",3,2,8,0.05,0.141732508914451
"13",3,3,8,0.05,0.134292376755836
"14",3,4,8,0.01,0.0968846862638963
"15",3,5,8,0.05,0.12372532653177
"16",4,1,8,0.2,0.288533481623173
"17",4,2,6,0.05,0.14839114462451
"18",4,3,8,0.05,0.159631982416077
"19",4,4,8,0.05,0.0850198121825157
"20",4,5,6,0.01,0.0925624178333246
"21",5,1,8,0.2,0.228532079606442
"22",5,2,8,0.05,0.16966059884335
"23",5,3,4,0.01,0.131084957000769
"24",5,4,8,0.05,0.0914334799808651
"25",5,5,8,0.05,0.0952233725103783
"26",6,1,8,0.2,0.188488264736902
"27",6,2,4,0,0.138666616406415
"28",6,3,8,0.05,0.126062631068363
"29",6,4,8,0.01,0.0728806137553208
"30",6,5,8,0.01,0.0868554172529165
"31",7,1,0,0,0.146317380664556
"32",7,2,4,0.01,0.12821070475352
"33",7,3,8,0.1,0.237731017302425
"34",7,4,8,0.05,0.107405408218285
"35",7,5,8,0.05,0.151101513609874
"36",8,1,8,0.2,0.166145921607217
"37",8,2,3,0.05,0.205295409491047
"38",8,3,8,0.05,0.164976173556092
"39",8,4,8,0.05,0.121903098607045
"40",8,5,4,0.05,0.135376028883493
"41",9,1,4,0.05,0.252779065923255
"42",9,2,1,0.01,0.142891269110886
"43",9,3,2,0.01,0.170398365100686
"44",9,4,6,0.1,0.166952235780875
"45",9,5,6,0.05,0.137957567537172
"46",10,1,8,0.2,0.198085175444195
"47",10,2,8,0.1,0.197311895104526
"48",10,3,4,0.01,0.138292562813295
"49",10,4,6,0.05,0.116949721325495
"50",10,5,8,0.01,0.0831524485426705
"51",11,1,0,0.01,0.307710047542848
"52",11,2,6,0.05,0.115286675388728
"53",11,3,3,0.01,0.137582383482378
"54",11,4,8,0.01,0.0832831733987339
"55",11,5,8,0.01,0.096243525810957
"56",12,1,8,0.2,0.276705512674755
"57",12,2,1,0,0.368675527145181
"58",12,3,8,0.1,0.223720042748085
"59",12,4,8,0.1,0.163078276115115
"60",12,5,4,0.05,0.162529458310007
"61",13,1,8,0.2,0.228920660126426
"62",13,2,1,0.01,0.151056161388547
"63",13,3,8,0.1,0.162932384600963
"64",13,4,0.5,0.01,0.188358711690348
"65",13,5,8,0.05,0.109627663858321
"66",14,1,4,0.1,0.471811929413404
"67",14,2,8,0.2,0.411830699424476
"68",14,3,0,0.01,0.286521312211566
"69",14,4,1,0.01,0.21887059784295
"70",14,5,0.5,0.01,0.203625539276548
"71",15,1,8,0.2,0.169169041551026
"72",15,2,8,0.1,0.154437271469023
"73",15,3,8,0.05,0.166756778672167
"74",15,4,8,0.1,0.187100149691618
"75",15,5,4,0.01,0.141887842022727
"76",16,1,8,0.05,0.103996137155338
"77",16,2,3,0.01,0.128251657403444
"78",16,3,2,0.01,0.120310521681858
"79",16,4,8,0.05,0.0874037381066776
"80",16,5,4,0.05,0.117745787732692
"81",17,1,8,0.2,0.17507499803405
"82",17,2,8,0.1,0.14101091342164
"83",17,3,8,0.05,0.129895935535586
"84",17,4,6,0.05,0.128482536460028
"85",17,5,8,0.01,0.0782606808800335
"86",18,1,6,0.05,0.174404433408959
"87",18,2,8,0.05,0.113768078495189
"88",18,3,4,0.01,0.108773847607519
"89",18,4,8,0.01,0.0875787810735796
"90",18,5,8,0,0.0838083905753189
"91",19,1,8,1,0.397598283985047
"92",19,2,8,0.2,0.209043608343429
"93",19,3,8,0.1,0.143503290194843
"94",19,4,6,0.05,0.137398405492327
"95",19,5,8,0.1,0.156064934226231
"96",20,1,1,0.01,0.327993503238776
"97",20,2,2,0.01,0.184142161853436
"98",20,3,4,0.05,0.166658717413848
"99",20,4,4,0.1,0.176990017201849
"100",20,5,0,0.05,0.338400526941931
"101",21,1,2,0.01,0.111352408440457
"102",21,2,6,0.05,0.107227090903761
"103",21,3,2,0.01,0.105593179964455
"104",21,4,4,0.05,0.156900544774638
"105",21,5,3,0.05,0.247894374329674
"106",22,1,8,0.2,0.158247990697039
"107",22,2,8,0.05,0.119297987227282
"108",22,3,6,0.01,0.115435238940936
"109",22,4,8,0.05,0.097490255733064
"110",22,5,8,0.01,0.0887124421745902
"111",23,1,8,0.1,0.181602633084953
"112",23,2,8,0.05,0.117745317378615
"113",23,3,4,0.05,0.201246869180721
"114",23,4,8,0.01,0.0860083153639801
"115",23,5,8,0.05,0.0990446108370662
"116",24,1,8,0.2,0.222284955856522
"117",24,2,8,0.05,0.0987281167491098
"118",24,3,4,0.01,0.132162819850271
"119",24,4,8,0.05,0.0744056690655717
"120",24,5,8,0.01,0.0957766569589049
"121",25,1,8,2,0.559154425242831
"122",25,2,8,0.1,0.218460543095604
"123",25,3,4,0.05,0.173033817596984
"124",25,4,6,0.05,0.152230232218376
"125",25,5,8,0.05,0.118492148054542
"126",26,1,8,0.1,0.141610255945737
"127",26,2,8,0.05,0.137368023748592
"128",26,3,4,0.05,0.154140158312813
"129",26,4,8,0.05,0.111011577769402
"130",26,5,8,0.1,0.117352940517804
"131",27,1,8,0.1,0.0746868477456216
"132",27,2,8,0.05,0.0924992472111241
"133",27,3,8,0,0.0720246010453977
"134",27,4,8,0.01,0.11006101289282
"135",27,5,8,0.01,0.0884150065083613
"136",28,1,8,1,0.171512639852371
"137",28,2,3,0.01,0.116233461609817
"138",28,3,8,0.05,0.110016317526347
"139",28,4,8,0.01,0.07759754532267
"140",28,5,8,0.01,0.0684173696947383
"141",29,1,0,0.05,0.6706556725877
"142",29,2,6,0.1,0.294291306298136
"143",29,3,4,0.01,0.281816732670005
"144",29,4,1,0.01,0.478235471074552
"145",29,5,8,0.05,0.224702016477691
"146",30,1,8,0.05,0.083247499107104
"147",30,2,8,0.05,0.0906562430538093
"148",30,3,8,0.05,0.0851574777384688
"149",30,4,8,0.05,0.140723742221557
"150",30,5,8,0.2,0.183924601418531
"151",31,1,8,0.2,0.152603780670788
"152",31,2,2,0,0.168754347913443
"153",31,3,4,0.01,0.12773425718768
"154",31,4,8,0.05,0.097282478610496
"155",31,5,8,0.05,0.111179227814266
"156",32,1,8,0.1,0.215507622440182
"157",32,2,8,0.2,0.159052362094344
"158",32,3,8,0.05,0.105242373875327
"159",32,4,8,0.01,0.102754012668432
"160",32,5,8,0.05,0.0890137871907459
"161",33,1,8,2,0.355240831903698
"162",33,2,8,0.05,0.161185051471201
"163",33,3,8,0.1,0.21220797162118
"164",33,4,8,0.05,0.123371977110393
"165",33,5,8,0.05,0.128193345947397
"166",34,1,0.5,0.01,0.147573838215692
"167",34,2,8,0.1,0.292106089986727
"168",34,3,0.1,0,0.29579798162407
"169",34,4,4,0.05,0.143294326789305
"170",34,5,2,0.01,0.156434630839756
"171",35,1,8,0.1,0.108433794652928
"172",35,2,8,0.05,0.106856554157489
"173",35,3,8,0.1,0.130409360113155
"174",35,4,8,0.05,0.0948986689464345
"175",35,5,2,0,0.108651720046964
"176",36,1,8,0.1,0.213684183395791
"177",36,2,8,0.1,0.167689862424923
"178",36,3,3,0.01,0.226696492476118
"179",36,4,4,0.05,0.160560120821299
"180",36,5,3,0.01,0.149810180245242
"181",37,1,8,0,0.133097251795959
"182",37,2,8,0.05,0.108376962674437
"183",37,3,4,0.01,0.127259321514783
"184",37,4,8,0.05,0.113344772939606
"185",37,5,8,0.05,0.0952450661656881
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0.01,0.0797033236163291
"188",38,3,8,0.05,0.0882011597445364
"189",38,4,8,0.05,0.10370643586334
"190",38,5,8,0.05,0.149150017605351
"191",39,1,8,0.2,0.316691396759192
"192",39,2,2,0,0.209593344890323
"193",39,3,8,0.1,0.190704850534856
"194",39,4,8,0.05,0.154621177301801
"195",39,5,8,0.1,0.161838137101835
"196",40,1,8,0.1,0.129044102245242
"197",40,2,8,0.05,0.115828646279425
"198",40,3,8,0.05,0.0914301160774045
"199",40,4,8,0.05,0.103147262965771
"200",40,5,8,0.05,0.112748581123018
"201",41,1,8,0.1,0.114707537887293
"202",41,2,8,0.1,0.121619077242295
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.01,0.0918978922129268
"205",41,5,8,0.05,0.0792195758326763
"206",42,1,8,0.01,0.212681621990034
"207",42,2,3,0.01,0.137209581758378
"208",42,3,4,0,0.134450628477901
"209",42,4,8,0.01,0.0853494492074259
"210",42,5,8,0.01,0.0929068843001214
"211",43,1,8,0.05,0.0724611301772801
"212",43,2,8,0.05,0.0723618536456044
"213",43,3,8,0.05,0.0818618824804908
"214",43,4,4,0.01,0.0986273606451785
"215",43,5,4,0.05,0.0984939332267682
"216",44,1,6,0.05,0.196858415104785
"217",44,2,4,0.01,0.124581224996338
"218",44,3,8,0.05,0.124258793595818
