"","model","target","theta","lambda","rmse"
"65",13,5,8,0.01,0.109827540948372
"66",14,1,4,0.1,0.473520376333142
"67",14,2,8,0.2,0.412104014737455
"68",14,3,0,0.01,0.285942258544024
"69",14,4,0.5,0,0.218935453537787
"70",14,5,0.1,0.01,0.203291500129646
"71",15,1,8,0.2,0.170884622179548
"72",15,2,1,0.01,0.155746086257117
"73",15,3,8,0.01,0.166505335392664
"74",15,4,8,0.1,0.188891563468654
"75",15,5,4,0.01,0.141910325539854
"76",16,1,8,0.01,0.105422245979335
"77",16,2,3,0.01,0.128178015852219
"78",16,3,2,0.01,0.120705538830782
"79",16,4,8,0.05,0.0895981651063437
"80",16,5,4,0.01,0.119282697593501
"81",17,1,8,0.2,0.179127339069222
"82",17,2,8,0.1,0.141033147664834
"83",17,3,8,0.05,0.131146687226297
"84",17,4,6,0.05,0.130366446089746
"85",17,5,8,0.01,0.0782654462412269
"86",18,1,8,0.1,0.175488233524457
"87",18,2,8,0.05,0.116443778405812
"88",18,3,4,0.01,0.108910403095939
"89",18,4,8,0.01,0.0878285390429862
"90",18,5,8,0,0.0838083905753189
"91",19,1,8,1,0.397598283985047
"92",19,2,8,0.1,0.214515189153487
"93",19,3,8,0.1,0.144019797184363
"94",19,4,6,0.05,0.138914534238771
"95",19,5,6,0.05,0.156586279354771
"96",20,1,0.5,0.01,0.328140010245703
"97",20,2,4,0.05,0.18395846591772
"98",20,3,3,0.05,0.167677272847171
"99",20,4,3,0.05,0.176363600130845
"100",20,5,0,0.05,0.339224260282988
"101",21,1,2,0.01,0.111358895921355
"102",21,2,4,0.05,0.108911701648391
"103",21,3,2,0.01,0.104911404711657
"104",21,4,4,0.05,0.155754118492477
"105",21,5,3,0.05,0.247825864802714
"106",22,1,8,0.2,0.158596896213796
"107",22,2,8,0.01,0.1204069794441
"108",22,3,6,0.01,0.115323342525845
"109",22,4,8,0.01,0.0986211120037381
"110",22,5,8,0.01,0.0889476548060571
"111",23,1,8,0.1,0.182741406942798
"112",23,2,8,0.05,0.118756364200969
"113",23,3,3,0.01,0.202001923389058
"114",23,4,8,0.01,0.0857177809979117
"115",23,5,8,0.01,0.0998531905595171
"116",24,1,8,0.2,0.222207858047419
"117",24,2,8,0.05,0.0985024974614497
"118",24,3,4,0.01,0.133500135048301
"119",24,4,8,0.01,0.0746623103845713
"120",24,5,8,0.01,0.0963109899044012
"121",25,1,8,1,0.559154425242831
"122",25,2,8,0.05,0.219626418289539
"123",25,3,4,0.05,0.172157496788188
"124",25,4,6,0.05,0.153732921473462
"125",25,5,8,0.05,0.120014204186795
"126",26,1,0.5,0.01,0.143200964422581
"127",26,2,8,0.05,0.140172686162237
"128",26,3,2,0.01,0.153942383418193
"129",26,4,8,0.05,0.112253359137956
"130",26,5,8,0.1,0.119269387635783
"131",27,1,8,0.1,0.0750726076340702
"132",27,2,8,0.05,0.0945456525173762
"133",27,3,8,0,0.0720246010453977
"134",27,4,8,0.01,0.110486320737667
"135",27,5,8,0.01,0.0889401187150063
"136",28,1,8,1,0.171541662977132
"137",28,2,3,0.01,0.116139227474904
"138",28,3,8,0.05,0.111321891157813
"139",28,4,8,0.01,0.0771453408666289
"140",28,5,8,0.01,0.0688268661621737
"141",29,1,0,0.05,0.671370182328826
"142",29,2,4,0.1,0.292216083084049
"143",29,3,4,0.01,0.282317288677165
"144",29,4,0.1,0.01,0.477939210408633
"145",29,5,8,0.05,0.223795121435438
"146",30,1,8,0.05,0.0839685329334601
"147",30,2,8,0.05,0.0926855780907705
"148",30,3,8,0.05,0.0867084166444562
"149",30,4,8,0.05,0.140435735613201
"150",30,5,8,0.2,0.185785985727901
"151",31,1,8,0.2,0.153368152325367
"152",31,2,2,0,0.168754347913443
"153",31,3,4,0.01,0.127741302405216
"154",31,4,8,0.05,0.0980248066500572
"155",31,5,8,0.05,0.110591229482598
"156",32,1,8,0.1,0.217100835816828
"157",32,2,8,0.1,0.159076378020576
"158",32,3,8,0.05,0.105012138150182
"159",32,4,8,0.01,0.102981611587876
"160",32,5,8,0.05,0.0896230787475611
"161",33,1,8,1,0.355240831903698
"162",33,2,8,0.05,0.163653167183457
"163",33,3,8,0.1,0.212687910962795
"164",33,4,6,0.05,0.124554442181171
"165",33,5,8,0.05,0.130443430876409
"166",34,1,0,0.01,0.147730694132996
"167",34,2,8,0.1,0.294210245371294
"168",34,3,0.1,0,0.29579798162407
"169",34,4,3,0.01,0.143433642256823
"170",34,5,2,0.01,0.156005984727613
"171",35,1,8,0.1,0.10788608402382
"172",35,2,4,0.01,0.107931705127589
"173",35,3,8,0.1,0.131493276435729
"174",35,4,8,0.05,0.0957689946463017
"175",35,5,2,0,0.108651720046964
"176",36,1,8,0.1,0.214923337369871
"177",36,2,4,0.01,0.168991185319401
"178",36,3,3,0.01,0.22673422043864
"179",36,4,3,0.05,0.161606630507376
"180",36,5,3,0.01,0.150033047622149
"181",37,1,8,0,0.133097251795959
"182",37,2,8,0.01,0.10953431707762
"183",37,3,4,0.01,0.127012514962352
"184",37,4,8,0.01,0.114422662252347
"185",37,5,8,0.01,0.0968090191615534
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0,0.0800597165533279
"188",38,3,4,0.01,0.0887155069570375
"189",38,4,8,0.01,0.104320409402282
"190",38,5,8,0.05,0.149379724141251
"191",39,1,8,0.2,0.318442767830533
"192",39,2,2,0,0.209593344890323
"193",39,3,8,0.1,0.191030469960961
"194",39,4,8,0.05,0.154416096475417
"195",39,5,8,0.1,0.161296966607607
"196",40,1,8,0.1,0.129295612727457
"197",40,2,8,0.05,0.118381703923985
"198",40,3,8,0.05,0.0922720065170312
"199",40,4,8,0.05,0.104519365163484
"200",40,5,8,0.05,0.11474491431824
"201",41,1,8,0.1,0.115591456075479
"202",41,2,8,0.05,0.123325070872769
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.01,0.0921719216478792
"205",41,5,8,0.01,0.0798985135251768
"206",42,1,8,0.01,0.213557113001512
"207",42,2,3,0.01,0.137587594233626
"208",42,3,4,0,0.134450628477901
"209",42,4,8,0.01,0.085282913601197
"210",42,5,8,0.01,0.0926193429439331
"211",43,1,8,0.05,0.0730922764185323
"212",43,2,8,0.01,0.072994625855904
"213",43,3,6,0.05,0.0835663898271857
"214",43,4,8,0.1,0.0988304878402143
"215",43,5,3,0.01,0.0986215569006682
"216",44,1,6,0.05,0.197057761629648
"217",44,2,4,0.01,0.12494222732585
"218",44,3,8,0.01,0.124645409770353
"219",44,4,8,0.05,0.0946993578886614
"220",44,5,8,0.05,0.107182614095816
"221",45,1,8,0.1,0.163644411862576
"222",45,2,8,0.05,0.111608475670106
"223",45,3,4,0.01,0.144902746594436
"224",45,4,8,0.05,0.119299024024769
"225",45,5,8,0.01,0.0860629784159347
"226",46,1,8,0.05,0.154644572057667
"227",46,2,8,0.05,0.106067107153896
"228",46,3,8,0.05,0.109942479297733
"229",46,4,8,0.05,0.0990967210578945
"230",46,5,8,0.05,0.111633774889308
"231",47,1,8,0.2,0.27433393644
"232",47,2,6,0.01,0.114718381716155
"233",47,3,6,0.01,0.133210389409389
"234",47,4,8,0.01,0.0763414182732005
"235",47,5,8,0.01,0.0920022525909044
"236",48,1,4,0,0.0628365357798633
"237",48,2,4,0.01,0.0851139252298512
"238",48,3,4,0,0.0794379641783879
"239",48,4,8,0.05,0.0703487531352008
"240",48,5,8,0.05,0.0892105419868352
"241",49,1,8,0.05,0.118305809572826
"242",49,2,0,0,0.0914854711783818
"243",49,3,8,0.05,0.100625706671437
"244",49,4,6,0.05,0.130489722940777
"245",49,5,2,0.01,0.158075217762024
"246",50,1,8,0.01,0.122290812276678
"247",50,2,6,0.01,0.106218264856461
"248",50,3,6,0.01,0.0854165638306698
"249",50,4,3,0.05,0.15500871271612
"250",50,5,2,0.01,0.226727986380707
