"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.219610621581472,0.336762564712611,0.979628411856667,0.943655962669363,0.42561898500332,0.864384662785747,0.724528403176444,0,0.263911736367436,0.348598684493921,0,0.232741012676653,0.388977148870866,0.430055572308952,0.423928507761575,0,0.996829399134019,0.440759511676797,0.0921678421916901,0.409695661798096,0.223493178865315,0.966943726247791,0.275496139757332,0.35423651086047,0.725653135518862,0,0.784109366701285,0,0.320697122447029,0.538794321858565,0.253967360400077,0.226188220588162,0.41038437265268,0.323421719964912,0.546819939156635,0.0485608101811632,0.996504506188332,0.225676246419524,0,0.109730630601261,0.827265491416309,0,0.717165499320879,0.799284386450906,0.169946999944104,0.496200992332498,0.293491619719618,0.126142852148558,0.79974114460513,0.605455445514335
-0.188568009752902,-0.0578827408608133,0,0,-0.0117698460393074,-0.0645772815607646,-0.0331355619817392,-0.061184239938781,-0.0517957607623744,-0.00693454480170628,-0.00450770542065291,-0.0796462737524272,0.0535200627928109,0.0326414923304822,-0.104876785868158,-0.0718033612320211,-0.0468260507831818,0.0366995996275933,0,-0.0377526965788308,0,0,0.0556468980364426,-0.137578717867609,-0.0671651758334215,0,0,0,-0.16551878617733,-0.0332384818277507,-0.0433541585047146,0.173247836002258,-0.0157258427606878,-0.0420789813567012,-0.0190199913626676,-0.156899703126921,-0.384050300600004,0.0583439679148716,0,0.0354073444233652,-0.0600587437583717,0.075436946003942,0,-0.0318862383906285,-0.133355286450807,-0.194635871601126,-0.109266299014218,-0.0188003317133812,-0.0602491770701034,0.0658972843829182
-0.10924450861225,0.111394901244763,-0.15082138059475,-0.251972055958566,0,-0.0984860082000298,-0.137392578936944,-0.0497344501938433,-0.0790799268911547,0.0112494510125416,0.148225606339294,-0.0473733841851164,-0.0629495692579282,-0.0184229067362366,-0.0348211411837611,0,0,-0.0539911875557503,0,-0.0925227919176764,-0.0903728366896488,-0.0898457268354739,-0.13270199783549,0.158817926527028,-0.0560158061862077,0,-0.1296463828552,0,-0.00139263335836694,-0.080672499264292,-0.0186987018195635,0.114679575758639,-0.0613989982884406,-0.164459994465845,0.103085426518491,-0.301565782106003,0.0823756256666117,0.0129940864096213,0,-0.0953796320297946,0,-0.0633079463117847,-0.00175621377081457,0,0.152909318956091,-0.085576598644586,-0.167459456937333,-0.266450006434883,-0.16060710778243,0
0.181371342939852,-0.0120771771075843,-0.0113743453917796,0.00408069897163341,-0.0325152782908035,0.0229544881512688,0.172062467798806,-0.0170624398104527,-0.0825223434500107,-0.00337081965034962,0.0704432349297876,0.0119656366471094,-0.0432000564270691,-0.0363663919113235,0.00138947037165749,0,0,-0.0414344780669416,-0.0266054768671633,-0.0934029062470202,0,0.00817636544533728,-0.195258387447355,0.0113602354658872,-0.0915061688799496,0,0.0226098253697704,0,-0.0236757296638763,-0.00592458086483338,0.0622444993377003,0,0.0240091085836858,-0.138989947443723,0.0145594847892275,0.0648550422832856,0.158970336441915,0.0493976951573884,0,0.0212528694716706,0.11239948222832,0.16621543326887,0,0,0.085757699332581,-0.0152629038789563,-0.0932134049772186,-0.00761891906146975,-0.0598722086723809,-0.00236609319203065
0.15698637971435,-0.188747848440063,0,0.0225320615388197,0,0,0,0.0367025254147025,0.0500213744865156,-0.054640297022109,-0.0102698309975281,-0.0353643877512508,-0.0229253189046107,0,0.0279731811358826,-0.00247451559724455,0,0,0.0651020762766576,-0.059053505544755,0.173765635610692,0.00653910284341816,0.115991157276143,-0.148002845626184,-0.0173422637804748,0,0.0319842866987306,0.0131747488973707,-0.157209574107946,0.040091256358179,-0.00352046768928299,-0.0168681628548602,0.00953195354813217,0.0659524750045799,-0.26356149456713,0.118445698314688,-0.0456760504900005,0.1029726591657,0.13829617782307,-0.0114665161072933,0.037033544463188,0,0,0.0552736723218972,-0.205924984783862,-0.0806397587801577,0.0782469976354918,0.0284330006936607,-0.000100137331876226,0
-0.260467891957508,-0.0940297438437047,0.15764211942508,0,0.040807867031627,0.00125736853899083,0.0464281345082017,0,-0.10840748142336,0.223738779547842,0,0.104217964270905,0.0709416823422589,0.0942581817174278,-0.126194794461428,0,-0.010702530153254,0.0221529357499623,0,-0.0694151836167417,0,0.0456474906477795,0.102857230651345,-0.0017493272311235,-0.15516731221068,0,0,0,-0.199805099437706,-0.0780761076516503,0.0130352615773291,0.0120618955071077,0,0.0866269671375411,-0.0960832140220414,-0.0520969939740454,0.0221982373609235,-0.070748066373769,0,0.0143586888721651,0.04431576641705,0,0.17098368191478,-0.0221833781080111,-0.112358672851438,-0.415753284681929,0.0241859598116205,0.0530000482767068,-0.0254970349889625,0.0618342147944518
0.736285126129671,1.02963242699151,0.455542254472974,0.794809352686345,0.775773025364378,0.692123267048633,0.969637556789647,0.963218073759457,0.453299287181326,0.323095231704843,1.01911805934816,0.554469197970321,0.646122637008462,0.748318770658682,0.472606767552856,0.950637977434347,0.725776948440333,0.733920057776629,0.608692325968362,1.0112724912829,0.507149935716044,0.359163307148349,0.946742904556359,0.654712349847829,0.332273166080187,0.714169706737182,0.414000820555579,0.663058522771626,0.393285733652948,1.08680489488034,0.70262250071013,0.787179432192287,0.562187857665546,0.782670552256432,0.60953700506899,0.862713491745627,0.648666359708157,0.657925503491228,0.575345388084535,0.477814108728899,0.310204643007908,0.738609615234926,0.487394638720494,0.441922310268651,0.80821711757755,0.571610894001924,0.645671400708716,1.06938721905292,0.729212992538818,0.393522853612453
0.062317024269833,0.125844541449468,0.0742285828824339,0.0400892271149633,-0.00562529001821883,-0.0118085374460297,0.184608789760908,0.197585230280836,0.172300615976935,0.407077255734638,0.162210475085559,0.0945252811076701,0.0533014636967335,0.0251622708108366,0.173788389698486,0.0191088945505299,0.0218284564106678,0,0.391397222380733,0.109987055830545,0.110159622198255,0.0527385726371485,0.0732592884460018,-0.0260183957584029,0.157360628471603,0.130657147634854,0,0,-0.0797544113697086,0.0688843673546408,0.125330313176832,0.0072238463863848,0.212008557890541,0.182597912327739,0.130582317962969,-0.213431651198759,0.126963540882225,0.169446205451056,0,-0.0125552948238065,0.0576003135598564,0,0,-0.121905848256801,-0.0914990947135003,0.0216204569925792,0.0330953442436886,0.0243983537630177,0.0867957772544193,0.103054487460415
-0.15434663806581,-0.180819001172942,-0.448014668612462,-0.191491984168614,-0.252620737675056,-0.0796457107575331,-0.387886878690357,-0.0366977903196702,-0.215138114955736,-0.0247024471328801,-0.407015043290505,0.00283465280026738,-0.104042162670093,-0.122751595110128,-0.413858593486554,-0.332492420018073,-0.119599052555506,-0.25042593899676,0,-0.46186470123659,-0.244251804818243,-0.438622875550811,-0.259279343419727,-0.169635840666557,-0.28237284923061,0,-0.47727521153669,0,-0.186683349572205,-0.140369882546819,-0.128849586886154,-0.245168437686577,-0.151270836095359,-0.177387140066537,-0.179301905248031,-0.25688227609986,-0.0786765088132977,-0.222276099460951,-0.128840682663575,-0.358731806556593,-0.295206356342791,-0.332570636935908,-0.336351473979261,-0.258987728307275,-0.197421151241113,-0.189676786147496,-0.277291853717359,-0.21553537086461,-0.243508011137344,-0.0877152487872562
0.213637738356615,-0.120218259229315,-0.0702033722486343,-0.0325838985319069,0,0.145456429065285,0,-0.176957295420293,-0.0814230170988264,-0.564906438552592,-0.125583637126208,-0.0963902753274952,-0.0461445718204171,-0.0307951566535826,0.00434419558687163,0,-0.0881901802409836,0,-0.0700428636829703,-0.0144392671200227,0,-0.282606755107387,-0.0703685326748423,0,-0.0661424551494299,-0.0295372570728532,-0.0979755066868326,0,0.0261981081603153,0.0650753206637077,0.0351688027253962,-0.034963419767625,0.0137159497921455,-0.103302866052898,0,0.036614356458783,0.0272699843251125,0.317371321946246,0.246031856403957,-0.0206625905874452,0.100008465059924,-0.0180337111702718,0,0.0188335989560249,0.00607739187286192,0.0132496632270321,0.0203264604043896,-0.0230783297690888,0,0
-0.200255065669416,0.210385845147006,-0.0287795010954976,-0.00336502992904009,0.161063610878296,0,0,0,-0.294696699542447,0.439761767468905,0,0.240808733862084,-0.0644605278744788,0,0.350733300657706,0.127195384802555,0.0292277210710927,0.196087017722918,0,0.0616461789650679,0,0,-0.0861248822765898,0.186083204339975,-0.0265750664112955,0,0,0,0.132557726340805,-0.372850088433179,0.0302699649927347,0,-0.245683416403039,-0.173006227764016,0.117263507644377,-0.00897614071776434,0.0251045437088226,0.0157408183333894,0,-0.03662068766123,-0.0477184419517068,0,0,0.0409524868653343,0.0817685556836813,-0.0867844416918748,-0.174822938721847,-0.0535208994903803,0,0
-0.00830406569571481,0.050614582774547,0,0.0727767710589524,0.0578391554971055,-0.117784434226561,0.14451417928255,0.100799859156884,0.206075335253475,0.173823461196659,0,0.371250197181435,0.127501431183879,0.021020982951251,0.143425648428345,0.0857178671798925,0.0637161291081402,0.240892777452657,0.00201779586537861,0.0922847020645727,0,0.256035913249403,0.0853621721947597,-0.140872017495838,0.0933110716437895,0.0460189416213545,0.0659914542523561,0,-0.0855023052230743,0.283259039892395,0.15291260339254,0,0.239354157684976,0.081742446954475,0.00978155164809475,-0.0196715086370877,0.390539550333575,0.0494257351840932,0,-0.0964162753608905,0.0254842704615449,0.0858574038031588,0,-0.253301638011134,0.11134226290301,0.065864824200803,0.0525203151034786,-0.0249965016903153,0.100001087037324,0.475259292435495
0.48368437227042,0.276860834078049,0.431090816184142,0.519692363769325,1.04833253071737,0.609969698244549,0.642746340828958,0.856558195358303,0.489268773628909,0.330237797076948,0.515784296416074,0.88271997175364,0.659708441787685,0.604563116894612,0.503162262686931,0.258091959223898,0.7812872490455,0.624187730748883,0.645433754340053,0.452090463706898,0.828637214129049,1.11871071908666,0.479357775229022,0.645994276789854,0.357577785205233,0.73813445555028,0.65319640026198,0.705701418069795,0.760390938739466,0.734891963346891,0.20554582194514,0.777900941185091,0.38032467031677,0.38385733569564,0.471550920316132,0.845385439918346,0.676686330689949,0.736519034882117,0.688509646806279,0.948323772506065,0.689862642408697,0.783182710825607,0.995713316195933,0.596112815076612,0.773649238805726,0.595363781367577,0.736967924333363,0.627054163325599,0.859375604909272,0.376973050136042
-0.0999283806486606,-0.114903704242724,0,0,0.0234253779917054,0.0165658500563178,0.249144830009221,-0.00804127789338626,-0.029760691594032,-0.0422251493220906,0.0591699213222234,-0.0652310290490506,-0.0779933005948193,0,0.192941440851495,-0.0257455729242859,0,0.0606187145094274,-0.190197438632184,-0.0780062805139919,0.0535588675475763,0.164243772748473,0.0594914775432568,-0.0405585588603465,0.136531779503338,0,0.161523303728683,0,-0.0148793027882359,-0.365589979232622,-0.0901548298121615,-0.0985382203603212,0,-0.0161748071446407,0,0.0887971139134038,-0.218131129789197,-0.0539144078938969,0,-0.044888324025494,-0.154371072028015,0.40317669614704,0,0.0431656533176799,0.0495508172517064,-0.259460612164862,-0.065534102094916,-0.0293152889245787,0,-0.0819445291472633
-0.267324683715436,-0.186944415837542,-0.216191402445845,-0.34403871337008,-0.199176313010918,-0.159339419111046,-0.332443177883186,-0.179513177585631,-0.192068603688494,-0.074831431756222,-0.0278882783712802,0.0143843460708821,0.0126334484414733,-0.201179311701343,-0.391778473426121,-0.307785644985075,-0.00378003970855097,-0.284686966853565,-0.0810330174622739,-0.249807561247289,0,-0.215157705803518,-0.310250164362566,-0.0678338605926074,-0.25361204600789,-0.178738743027204,-0.340252417070329,-0.265618563368989,-0.198989036425045,-0.794484508992719,-0.163014693317424,-0.214912470809217,-0.1691077651875,-0.331326323339929,-0.239672836193309,-0.251842805708216,-0.0142907185258071,-0.29556430824072,-0.419787887040715,-0.296624598075784,0,-0.315604348149215,-0.153613971386552,-0.0689114062675986,-0.167362142449904,-0.229051183199825,-0.153118638034822,-0.258112192461284,-0.240351136655884,0
0.199405832306329,-0.127767001193313,0.143302658899968,-0.0470066493385055,0,0.0444133984148223,0,0,-0.152095472515463,0.130523642118003,0,-0.0878456017868652,0.0519966789999509,0,0.18220406266181,0,-0.0520308677452246,0,0,-0.0989545496256799,0,-0.0112594666324062,0.0791112630465898,0,-0.175157476130066,0,0,0,-0.0787567524707354,-0.704395664415934,0.0169323814784971,0.0183682105086572,0,-0.2886433601019,0.0953320048199598,0.0414963853467495,0.0137106100007262,0.00828404876287282,0,-0.0291412306469087,0.352888256272621,0,0,0,0.0353844707306008,-0.0942512919338137,-0.117042400662793,-0.123201319289675,-0.0779575047772407,0
0.0547026288009716,0.00401156681683363,-0.214941807837117,-0.0102640113434123,-0.181043644895877,0.349977938056222,0.108737612427128,0.0324382845948435,-0.283958582347291,0.0218016313910758,0.178251799321941,0.222901659806082,0.397507131901237,0,-0.0259327387926544,0.190066347238749,0.0717228690749421,0.0173607472807083,0,0.0975904981521944,0,0,0.0872011031905185,-0.029076132480417,0.00962771089779652,0.10351427629615,0,0,-0.078340723678261,0.365551342741296,0.238760458550604,0.104982452323492,-0.118500870004105,0.127796668206916,0,-0.00866815205945661,0,-0.0526676503106451,0,0.024046472862025,-0.0880070824789135,-0.113291546549738,0,-0.0179956263750246,0.0189807154794882,0.0697724601578991,-0.20368794647538,0.120072096757428,-0.18989502936657,-0.180247192233131
-0.200953011738643,-0.185713846620469,0,0,0.0264675803069465,-0.00903207940262735,-0.0623650380653994,0.045717944505986,-0.0919488054590094,0.117758548205091,0,-0.325580809490524,-0.0775790325599447,0,0.249113380009863,-0.182755973255858,0.00755133767167898,0.0147026665955722,0,-0.158779484084471,-0.160528336407141,0.0202700408506585,-0.00803819806487861,-0.0822058800244879,0.118672954067391,0.0179147358340607,0,0,0.0948376784746095,-0.21035000650156,-0.119683941066237,0.00521649548232216,-0.181394360140494,0.18837902216499,0.00275372144325302,-0.136230139081773,-0.0182301872659335,-0.280032219022368,-0.000949838757511041,-0.0524897443883926,-0.264470756565227,0,0,0,0.0491874382391473,-0.057752052129995,-0.148237877197383,0.0328696567079492,0,0
0.504959098667044,0.425846177476201,0.366406811373614,0.702444825113157,0.500788118290923,0.995177262200815,1.00078104116472,0.897425042228042,0.38358463162421,0.377306744237058,0.54099447236982,0.715252391066012,1.0768810366671,0.413923883404752,0.13168587340801,0.421829891401661,0.640361176035333,1.21232137626755,0.864405544224721,0.668535664463743,0.771861823853546,0.326356022936732,0.981554467742941,0.609543799511004,0.4234831569932,0.771187488071586,0.602980149517368,0.273783100795771,0.727883627807706,0.555677359893612,0.786447728785881,0.72289202478256,0.261390050041567,0.48590705667596,0.720806639580855,0.693478241761463,0.754352076076182,0.519942094294229,0.394698151046161,0.60320675109502,0.554822004061188,0.504384109034013,0.099217133764966,0.634060922370414,0.647666329042704,0.824194878420591,0.599784380314612,0.42262833592974,0.535480522392557,0.130150185229498
-0.0769793631997784,0.0887684980171361,0,0.0310669506096052,-0.0263815252922829,0,0.0722403442849388,0.163468900365466,-0.048209660734706,0.458376476424975,-0.0347923976317542,0.329251803054473,0.20149880010169,0,0.0683526752020368,0,0.108479847044971,0,0.198152082748358,0.0413039142646821,0.17217300410653,-0.0602946730915761,0.0795675448376716,0.0163227747860836,0.0408995513957745,0,0.0668000739822757,0.00625416382880359,0.023750175586959,0.00897009595809235,0.0691818515675025,0.0398275988232398,0.179678610897594,0.037314396852542,0.192350095217498,0.0530672102470483,0.351388342620533,0.0453099596633089,-0.00500600671838059,0.0268799098322352,0.0479905877217522,0.0263261193618095,0,-0.120199913633621,-0.0318037196032388,0.0136152542371649,0.0541430301161323,0.0764740578625652,0,0
0.101566024822608,-0.194548318578696,0.0435832006603653,0.0159648035865443,0,0,0,0,-0.0362348698976611,-0.00971088173708871,0,0.0570164099683434,-0.0871755428480181,0,0.042043859235728,0,0.0337649176844597,-0.304398566609728,0,-0.129016293839606,0,4.58030592650717e-06,0.0656652459035871,-0.0735964218229354,-0.0587547689021057,0,0,0,-0.13654424761161,0.0354033527467482,-0.0286158220946733,0,0,0.101837062286657,-0.195617747160817,0.0164491424928842,0,-0.0763616142233023,0,-0.072578533623819,0,0,0,0.0101010539332789,-0.131961194664751,-0.354637322044888,0.0740298180025142,0.0724671584642625,-0.0620894027220181,0
0.0984377475649616,0.0770281441028389,-0.143794473620097,-0.000786376562222316,0,0.315747224494142,0.0228169727590123,0.147851955830582,-0.184062566849754,-0.125129607733358,0,0.0123366635441125,-0.23944936543144,-0.00798639448335274,-0.0425783732165483,0.00426098140747603,0.0213610781127646,0.096140696454693,0.105819090951866,0.0225943960366234,0.0149696078744689,-0.09221697941331,0.0212267566494191,0,0.00199586120425595,0,-0.118573202806408,0,0.0522806867236478,0.051279473049487,0.134899575266825,-0.0324733956568103,0,-0.168924502281759,0.255998488798909,-0.0331562211283681,0.103758124045562,0.183185054910708,0.029187487909478,-0.0243337036054921,0,-0.0370162704416832,0,-0.187130921370063,-0.0623676511283102,-0.112386044394281,0.210963035647038,-0.0582961852473609,0,0
-0.0336340628362729,-0.263039920205212,-0.0697115604733063,-0.171365267041628,0.0904808038979057,0.00181154179634368,-0.0422526296782816,0.18855948822942,-0.238646892670281,-0.219802317503976,-0.055941361139189,0.586234020609041,0.507084731579528,-0.34029841779614,-0.0823197152494364,-0.161961592461653,0.0879207383983883,0,0,-0.319812064471815,0.184417980967687,0.126806360029383,-0.205147268511052,0.00371925680375038,-0.212785904141442,0,0,0,0.141354470352638,-0.00543133743249598,-0.0360766923065941,-0.009531183309449,-0.11080736481103,-0.301445801148974,0,-0.357851546306158,0.0722921285162284,0.0196628704639679,0.0792305371787359,0.0791725759538501,0.173530390446613,-0.243088687594409,0,0.132040358993026,-0.10518440435353,0.0553200585154484,0.0856428794760879,-0.466997905525585,0,0
