"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-0.164254851345511,-0.511690541085688,-0.0203715881433331,-0.0460965583352863,-0.200091482158088,-0.139305507706739,-0.0457202008222434,-1,-0.469352187057619,-0.430651312484306,-1,-0.975820018343883,-0.0171297845620398,-0.310073868193575,-0.310658131834779,-1,-0.000783827862172903,-0.665221435816738,-0.721324609143838,-0.238406521738867,-0.20845659308538,-0.123772817084306,-0.398626138177912,-0.231371487649112,-0.218139887605578,-0.769540683444673,-0.00343100945245167,-0.740845867010327,-0.555717545067239,-0.122893846172569,-0.592983554372714,-0.635317291010389,-0.111078094929657,-0.288505394768339,-0.224550658646763,-0.977000821371558,-0.0038657084490914,-1,-1,-0.288595189161797,0.0272909368205616,-1,-0.274961024177753,-0.200928530308914,-1,-0.0449719655027985,-0.398880165904382,-0.103845854377009,-0.0122274300853977,-0.259667031190573
0,-0.0562000130592093,0,-0.0846852361184922,0,-0.0432632734035131,-0.0322542278072152,-0.0621148130006357,0,0,0,-0.0701292659019849,0,0,0,-0.0597288567851023,-0.0843878528489602,0.0412232730755462,-0.0113517801193618,-0.0529660015793149,0.0122152499249762,-0.0202699269012548,0.0714573172361852,-0.088454185287494,-0.0650872866081118,0,0.0283076576812143,-0.0525031681902875,-0.152951172538353,-0.0332384818277507,-0.10084935935681,-0.0332492488107328,0,-0.0633409354606169,0,-0.126325721425577,0,0,0,-0.115480596003152,0,0,0,0,-0.0620113968626145,0,-0.0402984175112608,-0.0062293037829361,0,0.0656862312092692
0,0,-0.3689495051525,-0.202559199144901,0,-0.0184824140680483,-0.110564830604712,-0.051364760971146,0,0,0,-0.0461857010475235,-0.000578036255857562,0,-0.0760008952711514,0,-0.0239179097471621,-0.0594341285150877,-0.00619800397146371,-0.130927305694074,-0.0903728366896488,-0.0791000059471931,0,0,0,0,-0.131758126150597,0.00296150597976406,0,-0.0589685618456691,-0.101967802488688,0.0521355161896196,-0.032384333552332,0,0.0316515800083675,-0.267134422565412,0.00323375472716472,0,0,-0.0747317383575038,0,0,0,-0.00125501711184068,0,-0.0469989810309581,-0.00593384478655033,-0.0579319680615757,-0.171272995349627,0
0.167029819581415,0,0,0.0799132784475417,0,0.00163690480045766,0.11013442393744,0,0,0,0,0,-0.00888640951179944,-0.0139982761845544,0,0,0,-0.0422699840237233,-0.0221326979097586,0,0,0.0270892205177964,-0.192044068911468,0,0,-0.0608948608411533,0.0225370480543425,-0.032620705334001,0,0.0136696915142761,0,0,0.00359093330741573,0,0,0.039342594444301,0.0815383541939532,0.0441146234883306,-0.00762781250220104,0.0161956993098644,0.0872049072247857,0.0519088981734804,0,0.00208635727641069,0.0605813169770476,0,0,0.00733194344943578,0,0
0.0495842336099119,-0.0140920620995339,0,0,0,0,0,0.0202734355849021,0.0363323675865387,-0.0409900323766361,-0.0140809486144009,0,0,0,0.00158589985245233,0,-0.0220133514172921,-0.000411743551656366,0.0651020762766576,0,0.160769644504451,0.00168450027780635,0,-0.099184888116563,0,0,0.0192182316005817,0,-0.104699863954494,0.0327931888227852,0,0,0.0138838973059979,0.0655522911404619,-0.261040693822196,0.117896061544638,-0.0521951930502418,0.101380260265257,0.106070748349453,0,0,0,0,0.0318653783716042,-0.0712101051378405,0,0.0261967016756947,0,0,0
-0.0324038938343018,0,0.15764211942508,0,0,0,0.068356854748758,0,0,0,0,0,0.0298554729360618,0.106503717387541,0,0,-0.0103272374118757,0.0508579289491414,0,0,0.0134400880807907,0,0,0,0,0,0.0533912430739173,-0.160907604594681,-0.0300241726162473,0,0,0,0.198636124269566,0,-0.034178438663575,-0.0450057400096695,0.0277004899615923,0,0,0,0.218774385468346,0,0.117368676174581,0,0,0,0,0,0,0
-0.0780374766688398,0.0383107033053582,-0.331446163126632,-0.0649444158623124,-0.0490354639063756,-0.201123906955557,-0.0147261753931126,-0.0317446746979091,-0.0712581589373693,-0.572892624658109,0.011982573399193,-0.19635973147923,-0.245373072478944,-0.107147607634886,-0.437640295446656,-0.000948980136969091,-0.10531280381118,-0.277045775945304,-0.215722162068517,0.00164985321877831,-0.36107255188891,-0.370312677689321,-0.16227626393421,-0.219455197622249,-0.210435839329405,-0.298258876854783,-0.412108967862131,-0.369390216194694,-0.255381968725223,0.086804894880339,-0.0198684847171755,-0.022811306129668,-0.118306588073137,-0.166306626780397,-0.422498176738974,-0.0573337953605221,-0.0554585248424529,-0.224298811889213,-0.268108987815825,-0.166872941231971,-0.863402947306065,-0.0521323301920038,-0.298405981211193,-0.425379245003561,-0.15742024388253,-0.0704882018375683,-0.00440530613479662,0.0540145555979556,-0.122686005586006,-0.265467275851738
0,0.0221598293875662,0.0811874936730198,0.0319265649072891,0,-0.00686451002057231,0.169947736859038,0.177080336860663,0,0.26621468614636,0.0476083301462967,0.0848141974020923,-0.0177132099854389,0,0.0366953534114895,0,0,0,0.149564467303043,0.0775731837939899,0.110159622198255,0.118633193826535,0,0,0,0.113232698542474,0.0786008238244804,0,0,0.0446726297733156,0.138906451753131,0,0.0518642119359728,0,0.0758709956184648,-0.160859675219422,0.0881867695973447,0,0,0,0.0326773109050009,0.0209982911753283,0,0,-0.0158758068635696,0,0.0174367774942189,0,0.0881252483881168,0
-0.0776481447865539,-0.160572830498156,-0.41029698207053,-0.168753003619611,-0.199053588234774,-0.0782970025651449,-0.367923082012435,-0.0551679279623302,-0.0383725111296552,0,-0.301325330203258,-0.00138456377648572,-0.099587687386195,-0.153552195476067,-0.473801350190016,-0.198965399464141,-0.117913916619994,-0.259550727903173,0,-0.408076388258564,-0.228566054426623,-0.57794850527823,-0.23609868280741,-0.0547135851507286,-0.0375655160129652,0,-0.515330117526665,0,-0.10585610621695,-0.0845759937836347,-0.0987648621673361,-0.267061480443989,-0.183749742962314,-0.131845257069323,-0.11642019059198,-0.257211576723618,-0.122879101115121,-0.295126597026262,-0.199268852959895,-0.357035786517658,-0.252821863400136,-0.282911221393901,-0.467741357491216,-0.305853728858359,-0.106326259155008,-0.185821661988028,-0.133619248748183,-0.244639512983263,-0.187670057355724,-0.151143321367636
0.123799416366868,-0.0337498802119812,-0.0080792069881969,-0.0257366255087915,0,0.108643578712725,0,0,0,-0.360993673996676,-0.0886602219809514,-0.0722210079826635,-0.0387405974653315,-0.000496918446869043,0.0139976365676461,0,-0.118460099879205,0,-0.0700428636829703,0,-0.0762725290700512,-0.142608403060164,-0.0242469031433848,0,0,-0.0513875225293719,-0.0685057473682417,0,0,0.0542392957156791,0,-0.00832458132468258,0.0801992538144118,-0.0985404235670861,-0.0122167047903857,0.0266129180261109,0,0.148545419964227,0.199632380249747,0,0,0,0,0,0,0.0450934525126558,0,0,0,0
