"","model","target","theta","lambda","rmse"
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0.05,0.0783910149799217
"188",38,3,8,0.05,0.0874161277861425
"189",38,4,8,0.05,0.10138012917045
"190",38,5,8,0.1,0.148509414065688
"191",39,1,8,0.2,0.314205926032187
"192",39,2,2,0.01,0.209391453611367
"193",39,3,8,0.2,0.187884106337379
"194",39,4,8,0.05,0.155169889934055
"195",39,5,6,0.1,0.164272037982542
"196",40,1,8,0.2,0.129771936411945
"197",40,2,8,0.05,0.114810260636151
"198",40,3,8,0.05,0.0913082916444307
"199",40,4,8,0.05,0.102650755914528
"200",40,5,8,0.1,0.110803447388644
"201",41,1,8,0.1,0.113847458774693
"202",41,2,8,0.1,0.119013132381794
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.05,0.0907041939774173
"205",41,5,8,0.05,0.0776126831124838
"206",42,1,8,0.1,0.209725447401146
"207",42,2,4,0.05,0.135961938237796
"208",42,3,8,0.05,0.132631337396648
"209",42,4,8,0.05,0.0854602340740351
"210",42,5,8,0.05,0.0923513572589467
"211",43,1,8,0.1,0.0729409119507008
"212",43,2,8,0.05,0.0708992580254238
"213",43,3,8,0.05,0.0817063167547237
"214",43,4,4,0.05,0.0973161457888313
"215",43,5,4,0.05,0.0979546019542978
"216",44,1,6,0.05,0.196682131334507
"217",44,2,4,0.05,0.124135519622619
"218",44,3,8,0.05,0.121548039304602
"219",44,4,8,0.05,0.0947011188169217
"220",44,5,8,0.05,0.104752398027573
"221",45,1,8,0.2,0.16416230663229
"222",45,2,8,0.05,0.109298586347089
"223",45,3,8,0.1,0.144609473900954
"224",45,4,8,0.05,0.118393402674552
"225",45,5,8,0.05,0.0850146781915416
"226",46,1,8,0.1,0.149879211765597
"227",46,2,8,0.1,0.103460605733753
"228",46,3,8,0.1,0.109277550463235
"229",46,4,8,0.05,0.0983712199967135
"230",46,5,8,0.1,0.110179985692247
"231",47,1,8,0.5,0.273444179574529
"232",47,2,6,0.05,0.115146840063077
"233",47,3,8,0.05,0.131776073991328
"234",47,4,8,0.05,0.0749052835144638
"235",47,5,8,0.05,0.0878935299941776
"236",48,1,4,0,0.0628365357798633
"237",48,2,4,0.01,0.0860272276292399
"238",48,3,8,0.05,0.0761048299771922
"239",48,4,8,0.05,0.0706439149892959
"240",48,5,8,0.05,0.0884869763954878
"241",49,1,8,0.1,0.119239294966412
"242",49,2,0,0,0.0914854711783818
"243",49,3,8,0.05,0.102137390529552
"244",49,4,6,0.05,0.129873748414608
"245",49,5,1,0.01,0.157904735681571
"246",50,1,8,0.05,0.120052551006318
"247",50,2,6,0.05,0.10245791066539
"248",50,3,6,0.01,0.0865162060115437
"249",50,4,4,0.1,0.153237480965196
"250",50,5,2,0.05,0.22723112814835
