"","model","target","theta","lambda","rmse"
"89",18,4,8,0.01,0.0877488519791282
"90",18,5,8,0,0.0838083905753189
"91",19,1,8,1,0.397598283985047
"92",19,2,8,0.1,0.213300763975669
"93",19,3,8,0.1,0.143635237409445
"94",19,4,6,0.05,0.138277787359746
"95",19,5,6,0.05,0.156295272247411
"96",20,1,0.5,0.01,0.32821670276391
"97",20,2,2,0.01,0.18427234046557
"98",20,3,3,0.05,0.166779336358968
"99",20,4,3,0.05,0.176597932877594
"100",20,5,0,0.05,0.339206129116485
"101",21,1,2,0.01,0.111350552539399
"102",21,2,4,0.05,0.108394466806994
"103",21,3,2,0.01,0.104962187649889
"104",21,4,4,0.05,0.156236020423232
"105",21,5,3,0.05,0.248193949200723
"106",22,1,8,0.2,0.158231976274891
"107",22,2,8,0.01,0.120299038099625
"108",22,3,6,0.01,0.11534454961665
"109",22,4,8,0.05,0.0983752864085243
"110",22,5,8,0.01,0.0888618759181059
"111",23,1,8,0.1,0.18228826594128
"112",23,2,8,0.05,0.118264327061302
"113",23,3,4,0.05,0.201767583734039
"114",23,4,8,0.01,0.0857628738690193
"115",23,5,8,0.01,0.099812329165505
"116",24,1,8,0.2,0.221876296888213
"117",24,2,8,0.05,0.0986244554947334
"118",24,3,4,0.01,0.133020599000917
"119",24,4,8,0.01,0.0746650651633232
"120",24,5,8,0.01,0.096100536584338
"121",25,1,8,2,0.559154425242831
"122",25,2,8,0.05,0.219479033074846
"123",25,3,4,0.05,0.172279793648862
"124",25,4,6,0.05,0.153112080438282
"125",25,5,8,0.05,0.119482370666446
"126",26,1,0.1,0.01,0.143122476173581
"127",26,2,8,0.05,0.139353005067332
"128",26,3,2,0.01,0.154006891105298
"129",26,4,8,0.05,0.111635758210552
"130",26,5,8,0.1,0.118455901304437
"131",27,1,8,0.1,0.0748163196430767
"132",27,2,8,0.05,0.0938093446271009
"133",27,3,8,0,0.0720246010453977
"134",27,4,8,0.01,0.110288819760743
"135",27,5,8,0.01,0.0887184002220604
"136",28,1,8,1,0.171541662977132
"137",28,2,3,0.01,0.116164471278107
"138",28,3,8,0.05,0.110920250577679
"139",28,4,8,0.01,0.0772171344980709
"140",28,5,8,0.01,0.068625725109967
"141",29,1,0,0.05,0.671109055736991
"142",29,2,4,0.1,0.292452413885553
"143",29,3,4,0.01,0.282132855425752
"144",29,4,0.1,0.01,0.478042949205675
"145",29,5,8,0.05,0.224017452444419
"146",30,1,8,0.05,0.0837306266050975
"147",30,2,8,0.05,0.0922348939901831
"148",30,3,8,0.05,0.0855293333734354
"149",30,4,8,0.05,0.140582072131962
"150",30,5,8,0.2,0.18515170095105
"151",31,1,8,0.2,0.152792431003645
"152",31,2,2,0,0.168754347913443
"153",31,3,4,0.01,0.127735755112806
"154",31,4,8,0.05,0.09750663480511
"155",31,5,8,0.05,0.110845965398142
"156",32,1,8,0.1,0.216435769442003
"157",32,2,8,0.1,0.159233666605495
"158",32,3,8,0.05,0.104962902536665
"159",32,4,8,0.01,0.102938615151975
"160",32,5,8,0.05,0.0894160902231461
"161",33,1,8,1,0.355240831903698
"162",33,2,8,0.05,0.162890205101334
"163",33,3,8,0.1,0.21253457962816
"164",33,4,6,0.05,0.124059328999458
"165",33,5,8,0.05,0.129633058386909
"166",34,1,0.5,0.01,0.147740555553928
"167",34,2,8,0.1,0.293519412530355
"168",34,3,0.1,0,0.29579798162407
"169",34,4,3,0.01,0.14345854469308
"170",34,5,2,0.01,0.156141356735158
"171",35,1,8,0.1,0.108140490642462
"172",35,2,4,0.01,0.107703507910679
"173",35,3,8,0.1,0.131401050264806
"174",35,4,8,0.05,0.095512678578787
"175",35,5,2,0,0.108651720046964
"176",36,1,8,0.1,0.215020609804641
"177",36,2,3,0.01,0.168953354232995
"178",36,3,3,0.01,0.226682997513287
"179",36,4,4,0.05,0.161159387779124
"180",36,5,3,0.01,0.149899066521241
"181",37,1,8,0,0.133097251795959
"182",37,2,8,0.05,0.109484200403378
"183",37,3,4,0.01,0.127090278947844
"184",37,4,8,0.01,0.114215616895792
"185",37,5,8,0.05,0.0964818216839562
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0,0.0800597165533279
"188",38,3,4,0.01,0.088695586972684
"189",38,4,8,0.01,0.104272347776419
"190",38,5,8,0.05,0.149296040747284
"191",39,1,8,0.2,0.317569209652935
"192",39,2,2,0,0.209593344890323
"193",39,3,8,0.1,0.190822178831011
"194",39,4,8,0.05,0.154549196893655
"195",39,5,8,0.1,0.161280212450475
"196",40,1,8,0.1,0.129052640346061
"197",40,2,8,0.05,0.117526780347001
"198",40,3,8,0.05,0.0919605115136589
"199",40,4,8,0.05,0.103916402175925
"200",40,5,8,0.05,0.113969110381145
"201",41,1,8,0.1,0.115261085433997
"202",41,2,8,0.05,0.1227386206808
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.01,0.0921251324969387
"205",41,5,8,0.01,0.0798852952782929
"206",42,1,8,0.01,0.213260455278396
"207",42,2,3,0.01,0.137469523344146
"208",42,3,4,0,0.134450628477901
"209",42,4,8,0.01,0.0852151536791068
"210",42,5,8,0.01,0.0927476828505464
"211",43,1,8,0.05,0.0727779820497211
"212",43,2,8,0.01,0.0727170883361346
"213",43,3,8,0.05,0.0827539025952135
"214",43,4,8,0.1,0.0986825268824149
"215",43,5,2,0.01,0.0986669272015903
"216",44,1,6,0.05,0.196958904250776
"217",44,2,4,0.01,0.124794448987692
"218",44,3,8,0.01,0.124536626976601
"219",44,4,8,0.05,0.0947335001653508
"220",44,5,8,0.05,0.106680111964962
"221",45,1,8,0.1,0.163836840896373
"222",45,2,8,0.05,0.11125350920523
"223",45,3,4,0.01,0.144912514032592
"224",45,4,8,0.05,0.118835069421051
"225",45,5,8,0.01,0.0860866342370255
"226",46,1,8,0.1,0.153600317557349
"227",46,2,8,0.1,0.105767215257982
"228",46,3,8,0.05,0.109524510882783
"229",46,4,8,0.05,0.0987383510592535
"230",46,5,8,0.05,0.111350785897654
"231",47,1,8,0.2,0.274562472160703
"232",47,2,6,0.01,0.11473863405142
"233",47,3,6,0.01,0.133406144105269
"234",47,4,8,0.01,0.0761653214786986
"235",47,5,8,0.01,0.0918411877759518
"236",48,1,4,0,0.0628365357798633
"237",48,2,4,0.01,0.085224098618939
"238",48,3,8,0.05,0.0791998189559713
"239",48,4,8,0.05,0.0702619699162099
"240",48,5,8,0.05,0.0890898319604417
"241",49,1,8,0.05,0.118360487304603
"242",49,2,0,0,0.0914854711783818
"243",49,3,8,0.05,0.100602669795862
"244",49,4,6,0.05,0.130040546060395
"245",49,5,2,0.01,0.158084035583589
"246",50,1,8,0.01,0.122071983673178
"247",50,2,6,0.01,0.105694417849226
"248",50,3,6,0.01,0.0854273153198727
"249",50,4,3,0.05,0.154287108733294
"250",50,5,2,0.01,0.22683336110216
